trade_date,ts_code,name,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,auction_vol,auction_price,auction_amount,auction_strength_score
20260911,000001.SZ,,1,,深圳,主板,19910403,11.82,11.86,11.71,11.74,-0.9283,11.850003583263435,-0.9283,0.01265822402044281,-0.006751052810902902,-0.002531947189097121,832460.84,979990.5542,0.429,1.0201,1.02,9.472540281347948e-07,0.010658624888754494,0.009628962388698176,0.00954535322155033,0.015868667300416882,0.005128401386027162,-0.01845637583892623,0.033130130446503724,0.0034188034188034067,-0.012615643397813292,0.007725321888411907,0.012776831345826113,0.01265822402044281,22782547.9668,,,,291319.64,55022.55,142256.09,149063.55,,,,,,,,,,,,,0.0,,283600,11.82,3352152.0,0.854080791426216
20260911,000002.SZ,,2,,深圳,主板,19910129,3.14,3.15,3.05,3.06,-3.1646,3.1600014044450684,-3.1646,0.031645555555555586,-0.025316444444444468,-0.006329555555555436,1661997.9,510818.8509,1.7107,2.5679,1.05,6.195151166454339e-06,0.019653135247706913,0.021405285060101108,0.01791043541484802,0.0331297810479023,0.00878485107713238,-0.06422018348623848,0.09091546997821888,-0.040752351097178674,-0.05555555555555558,-0.03164556962025322,0.03267973856209153,0.031645555555555586,3650797.107,,,,291319.64,55022.55,142256.09,149063.55,,,,,,,,,,,,,0.0,,810000,3.14,2543400.0,0.8211046990931574
20260911,000006.SZ,,6,,深圳,主板,19920427,6.99,6.99,6.75,6.85,-3.1117,7.069997099753014,-3.1117,0.03394626569343069,-0.019801988321167967,-0.01131501167883197,163370.0,111675.603,1.2102,1.9081,0.94,2.7863740301451516e-05,0.025011758025179007,0.021667417742618596,0.02603287869299792,0.04183557968357869,0.014352624360091904,-0.0842245989304814,0.12461010198357123,-0.04728789986091808,-0.022824536376604865,-0.0842245989304814,0.035036496350364994,0.03394626569343069,924746.575,,,,291319.64,55022.55,142256.09,149063.55,,,,,,,,,,,,,0.0,,41300,6.99,288687.0,0.4336356141797197
20260911,000007.SZ,,7,,深圳,主板,19920413,10.81,11.08,10.62,10.99,0.1823,10.970001686924737,0.1823,0.041932536851683425,0.016408383985441283,-0.014585383985441375,103690.0,112430.203,2.9929,4.5068,0.93,1.6214504211114872e-06,0.03919979922146568,0.032117558275864294,0.04338747581373854,0.039922322629212116,0.026389839854345603,-0.15158546017014685,0.22136277583823097,-0.06627017841971106,-0.11513687600644118,-0.12777777777777777,0.041856232939035565,0.041932536851683425,380746.352,,,,291319.64,55022.55,142256.09,149063.55,,,,,,,,,,,,,0.0,,22000,10.81,237820.0,0.39258037922506184
20260911,000008.SZ,,8,,北京,主板,19920507,2.49,2.49,2.43,2.46,-1.2048,2.489999514146436,-1.2048,0.024096390243902463,-0.01204819512195132,1.9512195134457223e-07,310855.91,76306.61186,1.1444,1.8796,1.33,1.5788933234389318e-05,0.012529375654260787,0.011406928412538622,0.012286108391260963,0.020816414838724345,0.005369688668197883,-0.0390625,0.05671829705945885,-0.016000000000000014,-0.012048192771084487,-0.023809523809523836,0.024390243902439046,0.024096390243902463,668228.9142,,,,291319.64,55022.55,142256.09,149063.55,,,,,,,,,,,,,0.0,,31500,2.49,78435.0,0.20263808738664468
20260911,000009.SZ,,9,,深圳,主板,19910625,6.93,6.98,6.78,6.89,-1.7118,7.009997130886515,-1.7118,0.028530682148040665,-0.005706136429608133,-0.011411863570391891,166186.72,113899.59864,0.6451,1.1012,1.34,1.502902574231582e-05,0.00968616191197547,0.01223707392445813,0.013099211261513614,0.021366088038865257,0.009567748338411931,-0.11553273427471122,0.13819969387463676,-0.030942334739803234,-0.02545968882602556,-0.05096418732782371,0.029027576197387547,0.028530682148040665,1777078.446,,,,291319.64,55022.55,142256.09,149063.55,,,,,,,,,,,,,0.0,,255400,6.93,1769922.0,0.7688375927452596
20260911,000010.SZ,,10,,深圳,主板,19951027,1.67,1.73,1.65,1.72,0.5848,1.7099999204651197,0.5848,0.046783627906976794,0.029239767441860496,-0.02339176744186036,253757.0,42935.667,2.7654,3.2666,0.92,1.3620377668757306e-05,0.029796882118983074,0.02886187300530421,0.030455657981295,0.053983408386151066,0.01831090147541844,-0.07096774193548394,0.11973430139219739,0.01775147928994092,0.0,0.07499999999999996,0.046511627906976785,0.046783627906976794,197740.1956,,,,291319.64,55022.55,142256.09,149063.55,,,,,,,,,,,,,0.0,,558500,1.67,932695.0,0.6657873042044518
20260911,000011.SZ,,11,,深圳,主板,19920330,9.06,9.23,8.77,8.82,-3.1833,9.10999858495487,-3.1833,0.05049397052154204,-0.026344680272108862,-0.0054883197278912275,147659.52,131769.34776,2.8047,7.8951,0.54,2.4158122159016445e-05,0.048859633370349695,0.05918381904767072,0.04849132306589112,0.06262802720915427,0.02373626798615409,-0.17080436941410138,0.24303196046614658,-0.039215686274509776,0.03764705882352937,-0.0360655737704918,0.052154195011337966,0.05049397052154204,525653.5662,,,,291319.64,55022.55,142256.09,149063.55,,,,,,,,,,,,,0.0,,105700,9.06,957642.0,0.6695795548227536
20260911,000012.SZ,,12,,深圳,主板,19920228,3.76,3.84,3.69,3.83,1.3228,3.77999818402176,1.3228,0.03968255874673627,0.01851852741514368,-0.005290527415143624,367740.73,138522.37983,1.8769,2.8077,2.01,9.549359472623783e-06,0.00845791619075098,0.009663248033541223,0.009744276741583742,0.019589854515576346,0.005768893403854366,-0.03141361256544495,0.046926782710883054,0.01591511936339529,0.029569892473118253,0.01055408970976246,0.03916449086161877,0.03968255874673627,1165265.5504,,,,291319.64,55022.55,142256.09,149063.55,,,,,,,,,,,,,0.0,,191700,3.76,720792.0,0.6176422093981864
20260911,000014.SZ,,14,,深圳,主板,19920602,10.43,10.6,10.18,10.3,-2.6465,10.57999969184467,-2.6465,0.03969754368932038,-0.012287334951456216,-0.014177665048543746,55867.01,57707.95725,2.3081,3.498,0.85,4.586022666744109e-05,0.02673801817459963,0.02486138153344563,0.026923136195772624,0.048831264589128155,0.013433364244273948,-0.10043668122270732,0.1407931816627539,-0.05156537753222823,-0.021842355175688333,-0.10043668122270732,0.0407766990291262,0.03969754368932038,249307.586,,,,291319.64,55022.55,142256.09,149063.55,,,,,,,,,,,,,0.0,,20200,10.43,210686.0,0.3670239076669415
