trade_date,ts_code,name,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,auction_strength_score,auction_amount,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength
20260915,000001.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8659300791556728,2404188.0,,,,,,13.04,10.67,,,,,0.0,0.0,2.0
20260915,000002.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8115105540897097,1489864.0,,,,,,3.36,2.75,,,,,0.0,0.0,2.0
20260915,000006.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.621042216358839,426556.0,,,,,,7.47,6.11,,,,,0.0,0.0,2.0
20260915,000007.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15781662269129287,24178.0,,,,,,12.09,9.89,,,,,0.0,0.0,2.0
20260915,000008.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6403364116094987,477015.0,,,,,,2.71,2.21,,,,,0.0,0.0,2.0
20260915,000009.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7976583113456465,1328145.0,,,,,,7.63,6.25,,,,,0.0,0.0,2.0
20260915,000010.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3547163588390501,106124.0,,,,,,1.89,1.55,,,,,0.0,0.0,2.0
20260915,000011.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8494393139841688,2042533.0,,,,,,9.44,7.72,,,,,0.0,0.0,2.0
20260915,000012.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7734168865435356,1099424.0,,,,,,4.15,3.39,,,,,0.0,0.0,2.0
20260915,000014.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4033641160949868,138288.0,,,,,,11.3,9.24,,,,,0.0,0.0,2.0
20260915,000017.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9304089709762533,6144000.0,,,,,,8.25,6.75,,,,,0.0,0.0,2.0
20260915,000019.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7359828496042217,843693.0,,,,,,7.66,6.26,,,,,0.0,0.0,2.0
20260915,000020.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9030343007915568,3813456.0,,,,,,14.08,11.52,,,,,0.0,0.0,2.0
20260915,000021.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9724604221635884,16986878.5,,,,,,37.15,30.39,,,,,0.0,0.0,2.0
20260915,000025.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37368073878627966,118260.0,,,,,,16.16,13.22,,,,,0.0,0.0,2.0
20260915,000026.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5446899736147758,282720.0,,,,,,20.05,16.41,,,,,0.0,0.0,2.0
20260915,000027.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6154353562005277,414672.0,,,,,,7.01,5.73,,,,,0.0,0.0,2.0
20260915,000028.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3494393139841689,104208.0,,,,,,22.0,18.0,,,,,0.0,0.0,2.0
20260915,000029.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6119722955145118,406830.0,,,,,,23.31,19.07,,,,,0.0,0.0,2.0
20260915,000030.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6230211081794196,431472.0,,,,,,4.47,3.65,,,,,0.0,0.0,2.0
20260915,000031.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19689973614775724,39458.0,,,,,,2.41,1.97,,,,,0.0,0.0,2.0
20260915,000032.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6924472295514512,636144.0,,,,,,15.32,12.54,,,,,0.0,0.0,2.0
20260915,000034.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6903034300791556,630357.0,,,,,,25.41,20.79,,,,,0.0,0.0,2.0
20260915,000035.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4421174142480211,166408.0,,,,,,5.37,4.39,,,,,0.0,0.0,2.0
20260915,000036.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30936675461741425,84422.0,,,,,,4.19,3.43,,,,,0.0,0.0,2.0
20260915,000037.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8522427440633246,2094447.0,,,,,,10.66,8.72,,,,,0.0,0.0,2.0
20260915,000039.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3883575197889182,128192.8,,,,,,10.14,8.3,,,,,0.0,0.0,2.0
20260915,000042.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15056068601583114,21424.0,,,,,,9.03,7.39,,,,,0.0,0.0,2.0
20260915,001914.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16391820580474933,26430.0,,,,,,9.72,7.96,,,,,0.0,0.0,2.0
20260915,000045.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19904353562005278,40182.0,,,,,,12.01,9.83,,,,,0.0,0.0,2.0
20260915,000048.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8034300791556728,1386268.0,,,,,,22.12,18.1,,,,,0.0,0.0,2.0
20260915,000049.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6439643799472295,483990.0,,,,,,24.34,19.92,,,,,0.0,0.0,2.0
20260915,000050.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7589050131926122,977730.0,,,,,,7.19,5.89,,,,,0.0,0.0,2.0
20260915,000055.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4576187335092348,180285.0,,,,,,3.93,3.21,,,,,0.0,0.0,2.0
20260915,000056.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.820745382585752,1609575.0,,,,,,3.05,2.49,,,,,0.0,0.0,2.0
20260915,000058.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17925461741424803,32338.0,,,,,,7.73,6.33,,,,,0.0,0.0,2.0
20260915,000059.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7577506596306068,972890.0,,,,,,5.98,4.9,,,,,0.0,0.0,2.0
20260915,000060.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7109168865435356,715245.0,,,,,,6.79,5.55,,,,,0.0,0.0,2.0
20260915,000061.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.649901055408971,501434.0,,,,,,6.78,5.54,,,,,0.0,0.0,2.0
20260915,000062.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.691622691292876,634486.0,,,,,,24.85,20.33,,,,,0.0,0.0,2.0
20260915,000063.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9257915567282322,5609451.0,,,,,,35.15,28.76,,,,,0.0,0.0,2.0
20260915,000065.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6616094986807388,539981.0,,,,,,10.38,8.5,,,,,0.0,0.0,2.0
20260915,000066.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8449868073878628,1965483.0,,,,,,15.31,12.53,,,,,0.0,0.0,2.0
20260915,000068.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6939313984168866,644848.0,,,,,,3.63,2.97,,,,,0.0,0.0,2.0
20260915,000069.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32734168865435354,93279.0,,,,,,1.96,1.6,,,,,0.0,0.0,2.0
