trade_date,ts_code,name,close,pre_close_est,pct_chg,up_limit,down_limit
20260617,000001.SZ,,10.78,10.939997462894837,-1.4625,12.03,9.85
20260617,000002.SZ,,3.09,3.0699989567964705,0.6515,3.38,2.76
20260617,000006.SZ,,7.74,7.930002868734888,-2.396,8.72,7.14
20260617,000007.SZ,,13.64,14.340007464373388,-4.8815,15.77,12.91
20260617,000008.SZ,,2.5,2.5399999187200026,-1.5748,2.79,2.29
20260617,000009.SZ,,6.99,7.080000972360649,-1.2712,7.79,6.37
20260617,000010.SZ,,2.0,2.099999895000005,-4.7619,2.21,2.0
20260617,000011.SZ,,7.44,7.4499978971780125,-0.1342,8.2,6.71
20260617,000012.SZ,,4.63,4.520001249589979,2.4336,4.97,4.07
20260617,000014.SZ,,9.89,10.099999183013212,-2.0792,11.11,9.09
20260617,000016.SZ,,2.82,2.8999993829788546,-2.7586,3.05,2.76
20260617,000017.SZ,,5.16,5.270000725135759,-2.0873,5.8,4.74
20260617,000019.SZ,,6.22,6.360002740322724,-2.2013,7.0,5.72
20260617,000020.SZ,,11.87,12.199997738837823,-2.7049,13.42,10.98
20260617,000021.SZ,,42.91,40.76998356278919,5.249,44.85,36.69
20260617,000025.SZ,,15.87,15.780006622233403,0.5703,17.36,14.2
20260617,000026.SZ,,21.32,20.759999026266463,2.6975,22.84,18.68
20260617,000027.SZ,,7.37,7.330000188968797,0.5457,8.06,6.6
20260617,000028.SZ,,22.66,22.509993403956038,0.6664,24.76,20.26
20260617,000029.SZ,,28.57,27.62000976416166,3.4395,30.38,24.86
20260617,000030.SZ,,4.29,4.380000245034979,-2.0548,4.82,3.94
20260617,000031.SZ,,2.37,2.3899995159494654,-0.8368,2.63,2.15
20260617,000032.SZ,,23.22,22.889994942908096,1.4417,25.18,20.6
20260617,000034.SZ,,26.69,26.470007765461254,0.8311,29.12,23.82
20260617,000035.SZ,,5.1,5.110000270529426,-0.1957,5.62,4.6
20260617,000036.SZ,,5.14,5.150001302529512,-0.1942,5.67,4.64
20260617,000037.SZ,,11.52,11.689995920678507,-1.4542,12.86,10.52
20260617,000039.SZ,,9.09,9.160000725544613,-0.7642,10.08,8.24
20260617,000042.SZ,,9.09,9.400002688669636,-3.2979,10.34,8.46
20260617,001914.SZ,,9.03,9.13999989878184,-1.2035,10.05,8.23
20260617,000045.SZ,,11.2,11.060002488500558,1.2658,12.17,9.95
20260617,000048.SZ,,19.13,19.109991838545042,0.1047,21.02,17.2
20260617,000049.SZ,,24.38,24.47000066243644,-0.3678,26.92,22.02
20260617,000050.SZ,,9.14,8.309997454267739,9.988,9.14,7.48
20260617,000055.SZ,,3.82,3.7400013706811306,2.139,4.11,3.37
20260617,000056.SZ,,1.68,1.75,-4.0,1.84,1.66
20260617,000058.SZ,,6.77,6.840000565790297,-1.0234,7.52,6.16
20260617,000059.SZ,,4.13,4.359998648717125,-5.2752,4.8,3.92
20260617,000060.SZ,,7.97,8.019996659173286,-0.6234,8.82,7.22
20260617,000061.SZ,,5.84,6.060002324384453,-3.6304,6.67,5.45
20260617,000062.SZ,,31.75,31.21000450210459,1.7302,34.33,28.09
20260617,000063.SZ,,37.64,38.00001211477538,-0.9474,41.8,34.2
20260617,000065.SZ,,12.76,12.350004548982866,3.3198,13.59,11.12
20260617,000066.SZ,,17.81,16.599993289166104,7.2892,18.26,14.94
20260617,000068.SZ,,3.43,3.4199999202332383,0.2924,3.76,3.08
20260617,000069.SZ,,1.8,1.8199999797777782,-1.0989,2.0,1.64
20260617,000070.SZ,,20.66,19.48999604728541,6.0031,21.44,17.54
20260617,000078.SZ,,1.55,1.5899996204517035,-2.5157,1.67,1.51
20260617,000088.SZ,,4.33,4.360001168037265,-0.6881,4.8,3.92
20260617,000089.SZ,,6.39,6.44000016125196,-0.7764,7.08,5.8
20260617,000090.SZ,,3.45,3.5499999485507256,-2.8169,3.91,3.2
20260617,000096.SZ,,7.55,7.780000144264903,-2.9563,8.56,7.0
20260617,000099.SZ,,16.56,16.78000261427577,-1.3111,18.46,15.1
20260617,000100.SZ,,5.12,4.6500011352541835,10.1075,5.12,4.19
20260617,000151.SZ,,13.94,14.409996444018093,-3.2616,15.85,12.97
20260617,000153.SZ,,5.36,5.47000173488861,-2.011,6.02,4.92
20260617,000155.SZ,,13.34,13.459995863119712,-0.8915,14.81,12.11
20260617,000156.SZ,,6.71,6.73000156465014,-0.2972,7.4,6.06
20260617,000157.SZ,,7.63,7.580002304797555,0.6596,8.34,6.82
20260617,000158.SZ,,14.51,15.000005168850851,-3.2667,16.5,13.5
20260617,000159.SZ,,5.76,5.860000915625143,-1.7065,6.45,5.27
20260617,000166.SZ,,4.57,4.60000120787778,-0.6522,5.06,4.14
20260617,000301.SZ,,12.27,12.45000213080721,-1.4458,13.7,11.21
20260617,000333.SZ,,79.22,78.95998477015189,0.3293,86.86,71.06
20260617,000338.SZ,,29.28,28.11000535702971,4.1622,30.92,25.3
20260617,000400.SZ,,23.04,23.059993013943085,-0.0867,25.37,20.75
20260617,000401.SZ,,3.74,3.8100011511500806,-1.8373,4.19,3.43
20260617,000402.SZ,,2.71,2.7299999798523986,-0.7326,3.0,2.46
20260617,000403.SZ,,11.38,11.739995213218121,-3.0664,12.91,10.57
20260617,000404.SZ,,7.95,8.100003973586855,-1.8519,8.91,7.29
20260617,000407.SZ,,3.9,4.0,-2.5,4.4,3.6
20260617,000408.SZ,,77.18,76.34003064283687,1.1003,83.97,68.71
20260617,000409.SZ,,8.91,8.91,0.0,9.8,8.02
20260617,000410.SZ,,5.08,5.349998367618609,-5.0467,5.89,4.82
20260617,000411.SZ,,9.86,10.09999610750657,-2.3762,11.11,9.09
20260617,000415.SZ,,4.38,4.38,0.0,4.82,3.94
20260617,000417.SZ,,7.77,7.600003129988419,2.2368,8.36,6.84
20260617,000419.SZ,,4.74,4.849997953587362,-2.268,5.34,4.37
20260617,000420.SZ,,4.31,4.339998066636592,-0.6912,4.77,3.91
20260617,000421.SZ,,5.38,5.43999773501953,-1.1029,5.98,4.9
20260617,000422.SZ,,13.33,13.729995972671848,-2.9133,15.1,12.36
20260617,000423.SZ,,47.32,47.96999341071519,-1.355,52.77,43.17
20260617,000425.SZ,,9.25,9.18999849979484,0.6529,10.11,8.27
20260617,000426.SZ,,40.61,40.010009891664595,1.4996,44.01,36.01
20260617,000428.SZ,,3.17,3.2599987864988744,-2.7607,3.59,2.93
20260617,000429.SZ,,13.38,13.139997937668486,1.8265,14.45,11.83
20260617,000430.SZ,,7.43,7.769999644441469,-4.3758,8.55,6.99
20260617,000488.SZ,,2.08,2.1399991563464864,-2.8037,2.25,2.03
20260617,000498.SZ,,5.08,5.049997962107121,0.5941,5.56,4.55
20260617,000501.SZ,,7.05,7.319998131064307,-3.6885,8.05,6.59
20260617,000503.SZ,,7.02,7.2400019389178984,-3.0387,7.96,6.52
20260617,000504.SZ,,7.88,8.199996670052114,-3.9024,9.02,7.38
20260617,000505.SZ,,5.39,5.540001068942692,-2.7076,6.09,4.99
20260617,000506.SZ,,15.46,15.200003932730644,1.7105,16.72,13.68
20260617,000507.SZ,,4.86,4.9199993925926675,-1.2195,5.41,4.43
20260617,000509.SZ,,4.18,4.259998512057936,-1.8779,4.69,3.83
20260617,000510.SZ,,22.02,22.95000297036823,-4.0523,25.25,20.66
20260617,000513.SZ,,29.48,29.739986966057273,-0.8742,32.71,26.77
20260617,000514.SZ,,3.99,4.059998432983061,-1.7241,4.47,3.65
20260617,000516.SZ,,4.03,4.0099981293308975,0.4988,4.41,3.61
20260617,000517.SZ,,1.89,1.9800009428575918,-4.5455,2.18,1.78
20260617,000518.SZ,,3.14,3.2100004804777793,-2.1807,3.53,2.89
20260617,000519.SZ,,19.98,20.420010383749023,-2.1548,22.46,18.38
20260617,000520.SZ,,4.53,4.579999858454751,-1.0917,5.04,4.12
20260617,000521.SZ,,5.76,5.879999020000163,-2.0408,6.47,5.29
20260617,000523.SZ,,2.83,2.92000024763253,-3.0822,3.21,2.63
20260617,000524.SZ,,9.04,9.229999540542057,-2.0585,10.15,8.31
20260617,000525.SZ,,4.49,4.700000732739535,-4.4681,5.17,4.23
20260617,000526.SZ,,27.4,27.090009026707385,1.1443,29.8,24.38
20260617,000528.SZ,,8.18,8.27000243651661,-1.0883,9.1,7.44
20260617,000529.SZ,,4.63,4.769999484881265,-2.935,5.25,4.29
20260617,000530.SZ,,5.56,5.649998831385133,-1.5929,6.22,5.09
20260617,000531.SZ,,6.86,6.8899990558893425,-0.4354,7.58,6.2
20260617,000532.SZ,,11.75,12.020005380870494,-2.2463,13.22,10.82
20260617,000533.SZ,,10.75,11.23999640320115,-4.3594,12.36,10.12
20260617,000534.SZ,,29.42,29.74998685418664,-1.1092,32.73,26.78
20260617,000536.SZ,,3.85,3.6300002074285835,6.0606,3.99,3.27
20260617,000537.SZ,,8.55,8.7199963284226,-1.9495,9.59,7.85
20260617,000538.SZ,,48.91,49.409979583404464,-1.0119,54.35,44.47
20260617,000539.SZ,,8.22,7.709998987007432,6.6148,8.48,6.94
20260617,000541.SZ,,5.12,5.310002509805874,-3.5782,5.84,4.78
20260617,000543.SZ,,8.57,8.629995730317164,-0.6952,9.49,7.77
20260617,000544.SZ,,7.82,7.839999839590797,-0.2551,8.62,7.06
20260617,000545.SZ,,2.49,2.619999116144877,-4.9618,2.88,2.36
20260617,000546.SZ,,5.34,5.409999989868914,-1.2939,5.95,4.87
20260617,000547.SZ,,20.05,19.960000358384047,0.4509,21.96,17.96
20260617,000548.SZ,,4.38,4.479998036165244,-2.2321,4.93,4.03
20260617,000550.SZ,,17.43,17.80000878256314,-2.0787,19.58,16.02
20260617,000551.SZ,,15.21,15.39000145704156,-1.1696,16.93,13.85
20260617,000552.SZ,,2.48,2.5199999593548394,-1.5873,2.77,2.27
20260617,000553.SZ,,5.88,6.010002361072356,-2.1631,6.61,5.41
20260617,000554.SZ,,6.24,6.350001068509795,-1.7323,6.99,5.72
20260617,000555.SZ,,11.26,11.409995804850565,-1.3146,12.55,10.27
20260617,000557.SZ,,3.7,3.8099984657033206,-2.8871,4.19,3.43
20260617,000558.SZ,,3.66,3.8999980819681563,-6.1538,4.29,3.51
20260617,000559.SZ,,13.57,13.790005751763637,-1.5954,15.17,12.41
20260617,000560.SZ,,2.25,2.3099999384000016,-2.5974,2.54,2.08
20260617,000561.SZ,,7.82,8.0,-2.25,8.8,7.2
20260617,000563.SZ,,2.92,2.92,0.0,3.21,2.63
20260617,000564.SZ,,1.52,1.6,-5.0,1.76,1.44
20260617,000565.SZ,,6.2,6.409997942597435,-3.2761,7.05,5.77
20260617,000566.SZ,,3.78,3.8700007371429974,-2.3256,4.26,3.48
20260617,000567.SZ,,5.8,5.919998366897002,-2.027,6.51,5.33
20260617,000568.SZ,,82.94,83.28003237217558,-0.4083,91.61,74.95
20260617,000570.SZ,,5.12,5.189997496231677,-1.3487,5.71,4.67
20260617,000571.SZ,,5.47,5.360002038172621,2.0522,5.9,4.82
20260617,000572.SZ,,4.11,4.23999834939237,-3.066,4.66,3.82
20260617,000573.SZ,,4.03,4.110001172829119,-1.9465,4.52,3.7
20260617,000576.SZ,,7.11,7.299997022504731,-2.6027,8.03,6.57
20260617,000581.SZ,,17.67,17.9200019471649,-1.3951,19.71,16.13
20260617,000582.SZ,,12.0,11.710001805291945,2.4765,12.88,10.54
20260617,000586.SZ,,15.49,15.769996284022826,-1.7755,17.35,14.19
20260617,000589.SZ,,4.33,4.460000082401849,-2.9148,4.91,4.01
20260617,000590.SZ,,9.17,9.269995440820127,-1.0787,10.2,8.34
20260617,000591.SZ,,5.04,5.100001517857595,-1.1765,5.61,4.59
20260617,000592.SZ,,7.46,7.669996843580388,-2.7379,8.44,6.9
20260617,000593.SZ,,25.15,23.75999289562041,5.8502,26.14,21.38
20260617,000595.SZ,,6.54,6.6200027330286515,-1.2085,6.95,6.29
20260617,000596.SZ,,84.06,85.00001516774005,-1.1059,93.5,76.5
20260617,000597.SZ,,4.39,4.44999934111627,-1.3483,4.9,4.01
20260617,000598.SZ,,6.91,6.919999399131746,-0.1445,7.61,6.23
20260617,000599.SZ,,4.74,4.760001526413992,-0.4202,5.24,4.28
20260617,000600.SZ,,10.66,10.510001261988894,1.4272,11.56,9.46
20260617,000601.SZ,,7.08,7.039998727231869,0.5682,7.74,6.34
20260617,000603.SZ,,26.52,27.710006216988575,-4.2945,30.48,24.94
20260617,000605.SZ,,5.71,5.929996957111894,-3.7099,6.52,5.34
20260617,000607.SZ,,3.3,3.400000824242624,-2.9412,3.74,3.06
20260617,000608.SZ,,6.9,7.160001120695828,-3.6313,7.88,6.44
20260617,000609.SZ,,11.52,11.87999962875001,-3.0303,12.47,11.29
20260617,000610.SZ,,6.51,6.679999302242776,-2.5449,7.01,6.35
20260617,000612.SZ,,10.97,11.030003217503218,-0.544,12.13,9.93
20260617,000615.SZ,,3.39,3.440000405899753,-1.4535,3.61,3.27
