trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,realized_ret_open_to_tplus1_open_0930,realized_ret_t1_to_t2,premium_ret_t1_to_t2,entry_price_t1,entry_price_t_opening_auction,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_tplus1_timed,exit_price_tplus1_open,exit_price_source,exit_on_time,exit_reason,take_profit_price_tplus1,stop_loss_price_tplus1,latest_exit_time,exit_policy_version,exit_price_t2_close,close_t2,close_t2,dataset_split,sample_weight,is_cold_start,feature_coverage_score,eret_truth_version,return_holding_mode,execution_contract,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,auction_vol,auction_price,auction_amount,auction_strength_score,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_prob_prior,prior_strength_score,prior_theme_boost,prior_board,prior_prob_prior__is_missing,prior_strength_score__is_missing,prior_theme_boost__is_missing,pct_chg_t2__is_missing,amount_t2__is_missing,ret_2d__is_missing,ret_5d__is_missing,ret_10d__is_missing,volatility_5d__is_missing,volatility_10d__is_missing,volatility_20d__is_missing,atr__is_missing,downside_vol__is_missing,max_drawdown_20d__is_missing,tail_risk_score__is_missing,bid_ask_proxy__is_missing,spread_proxy__is_missing
20260915,20260916,20260917,20260916,20260917,002487.SZ,大金重工,1,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,-0.0627737226277371,-0.0627737226277371,0.0026763990267639,41.1,41.1,41.1,t_opening_auction,38.52,38.52,tplus1_open_0930,1,fixed_open_0930,,,09:30,tplus1_open_0930_v1,41.21,41.21,41.21,raw_train_pool,1.75,0,1.0,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,09:20:00,09:24:50,41.1,41.96,38.8,39.16,38.52,42.9,37.37,1266880.67,4976592.99334,5.2349,2487,风电设备,辽宁,主板,20101015,36.8,39.44,35.33,39.44,10.0139,35.8500153162464,10.0139,0.114644302484787,0.0736401359026369,0.026498864097363,807914.48,3052763.08077,12.8055,21.1153,1.95,3.2802742089878096e-06,0.0389271099834363,0.0357043478375091,0.0387151729564446,0.0408306319006452,0.0302168815733987,-0.1689206430211788,0.2378526975510221,0.1172804532577904,0.1911809121111445,0.1532163742690055,0.10420892494929,0.114644302484787,2918898.5885,,,,229704.69,55076.07,107092.06,122612.63,,4.0,1.0,1.0,1.0,4.0,0.0,118628163.78,3.89,36.68,24883495291.04,36.68,0.0,,974200,36.8,35850560.0,0.991754617414248,U,2.0,148769533.0,148769533.0,101718.0,103148.0,1.0,ok,,1min,241.0,10:18:00,15:00:00,2.0,1.0,2.003,1.0,4.0,0.025532,0.0,31.0,0.0,72.4817,75.9945,65.0,15.45,15.45,0.0,healthy_limitup,,,,,,39.44,32.27,1.0,0.0,2.0921323398612515,0.3558015505129472,72.227855,0.8363999999999999,风电设备,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260915,20260916,20260917,20260916,20260917,603082.SH,北自科技,2,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,0.0784313725490195,0.0784313725490195,0.0033333333333334,51.0,51.0,51.0,t_opening_auction,55.0,55.0,tplus1_open_0930,1,fixed_open_0930,,,09:30,tplus1_open_0930_v1,51.17,51.17,51.17,raw_train_pool,1.75,0,1.0,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,09:20:00,09:24:50,51.0,52.98,51.0,52.98,55.0,55.0,51.0,203836.96,1077865.587,-3.4164,603082,自动化设,北京,主板,20240130,42.94,48.16,41.0,48.16,10.0046,43.77998738234582,10.0046,0.1635450448504982,0.1192325606312292,-0.0191865606312291,151429.37,686216.86,37.3375,37.3375,2.28,1.4579356152805688e-05,0.0499441160392729,0.0442891176945993,0.0466018537707982,0.0748774152479347,0.0222730060569334,-0.0937694059200994,0.162644265747831,0.0714126807563959,-0.0031049472158974,0.0561403508771929,0.1486710963455149,0.1635450448504982,802216.0496,,,,229704.69,55076.07,107092.06,122612.63,,2.0,8.0,1.0,8.0,2.0,0.0,51497228.97,7.5,36.13,1953220304.0,36.13,0.0,,245100,42.94,10524594.0,0.9549802110817942,U,5.0,29266832.0,29266832.0,110007.0,112555.0,1.0,ok,,1min,241.0,11:01:00,15:00:00,2.0,2.0,1.9103,2.0,3.0,0.007343,0.0,31.0,0.0,61.0382,62.6615,43.0,26.45,26.45,0.0,neutral_limitup,,,,,,48.16,39.4,1.0,0.0,1.5167606492552892,0.2404019537943907,48.980054,0.1179060031977598,自动化设,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260915,20260916,20260917,20260916,20260917,002584.SZ,西陇科学,3,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,0.1129207383279045,0.1129207383279045,0.0336590662323559,9.21,9.21,9.21,t_opening_auction,10.25,10.25,tplus1_open_0930,1,fixed_open_0930,,,09:30,tplus1_open_0930_v1,9.52,9.52,9.52,raw_train_pool,1.75,0,1.0,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,09:20:00,09:24:50,9.21,9.55,9.04,9.55,10.25,10.51,9.42,2594423.67,2610262.97472,-0.3141,2584,电子化学,广东,主板,20110602,7.85,8.68,7.81,8.68,10.0127,7.889998154758495,10.0127,0.1102661854838709,0.1051964758064516,-0.0050694758064515,646325.1,545163.64729,13.4332,14.4296,4.53,1.8366411718339943e-05,0.0445990309990592,0.0346682774816238,0.0263613234610685,0.0331388961433756,0.0112395126261093,-0.0727056019070322,0.1103064379942101,0.1156812339331618,0.067650676506765,0.0357995226730309,0.1002304147465437,0.1102661854838709,507967.8352,,,,229704.69,55076.07,107092.06,122612.63,,,,0.0,,,0.0,,,,,,0.0,,21800,7.85,171130.0,0.4475593667546174,U,1.0,66631152.0,66631152.0,131812.0,132127.0,1.0,ok,,1min,241.0,13:19:00,15:00:00,2.0,0.0,1.4977,0.0,,0.028138,0.0,31.0,0.0,56.0138,62.0541,45.0,12.0,12.0,0.0,neutral_limitup,,,,,,8.68,7.1,1.0,0.0,1.727881766231065,0.234253107857513,71.280605,0.01,电子化学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260915,20260916,20260917,20260916,20260917,603186.SH,华正新材,4,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,-0.0384615384615383,-0.0384615384615383,-0.1153846153846153,260.0,260.0,260.0,t_opening_auction,250.0,250.0,tplus1_open_0930,1,fixed_open_0930,,,09:30,tplus1_open_0930_v1,230.0,230.0,230.0,raw_train_pool,1.5,0,1.0,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,09:20:00,09:24:50,260.0,264.0,241.0,253.99,250.0,253.0,230.0,247120.51,5935779.87,-9.4453,603186,元件,浙江,主板,20170103,239.7,251.57,239.7,251.57,10.0,228.7,10.0,0.0519020550940096,0.0519020550940096,0.0480979449059903,99532.32,2483687.318,6.3481,9.8951,0.41,4.026271716059872e-06,0.0386413687670204,0.0501180828611943,0.0527998913203669,0.091086148450196,0.0238198379850021,-0.0785947712418301,0.1552145005471992,0.1046368666022656,0.304959020645295,0.4705676039048343,0.0471836864490996,0.0519020550940096,3944378.6085,,,,229704.69,55076.07,107092.06,122612.63,,2.0,4.0,1.0,4.0,2.0,0.0,,,,,,0.0,,330400,239.7,79196880.0,0.9975263852242744,U,1.0,292393521.0,292393521.0,93107.0,94139.0,1.0,ok,,1min,241.0,09:32:00,15:00:00,1.0,1.0,1.4747,1.0,1.0,0.022726,0.0,31.0,0.0,79.1516,84.7455,80.0,10.7,10.7,0.0,healthy_limitup,,,,,,251.57,205.83,1.0,0.0,2.75,0.231168405739602,62.750431,0.4258611773793213,元件,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260915,20260916,20260917,20260916,20260917,002491.SZ,通鼎互联,5,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,0.0909090909090906,0.0909090909090906,0.0548128342245988,22.44,22.44,22.44,t_opening_auction,24.48,24.48,tplus1_open_0930,1,fixed_open_0930,,,09:30,tplus1_open_0930_v1,23.67,23.67,23.67,raw_train_pool,1.5,0,1.0,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,09:20:00,09:24:50,22.44,24.45,22.43,24.45,24.48,24.85,23.54,2660392.17,6360623.64705,-3.1902,2491,通信设备,江苏,主板,20101021,19.78,22.23,19.7,22.23,9.9951,20.209991172334043,9.9951,0.1251856063877643,0.1212271682411155,-0.0212761682411156,2670494.35,5840461.31331,22.6992,34.3052,1.82,1.7113545427005692e-06,0.0566003561900319,0.0437901108011019,0.054985036332122,0.0643799458411051,0.0275214555121558,-0.1450930626057529,0.2275995544500308,0.0490797546012269,0.0363636363636363,0.0510638297872341,0.1138101664417454,0.1251856063877643,2734277.7735,,,,229704.69,55076.07,107092.06,122612.63,,,,0.0,,,0.0,835440475.26,14.3,26.3,26152901335.08,26.3,0.0,,683100,19.78,13511718.0,0.9650395778364116,U,19.0,92436786.0,92436786.0,95709.0,144215.0,1.0,ok,,1min,241.0,09:58:00,15:00:00,6.0,8.0,2.6991,8.0,14.0,0.066224,0.0,29.0,24.0,0.0,19.0,0.0,67.25,67.25,1.0,high_open_board_risk,,,,,,22.23,18.19,1.0,0.0,1.3661382840627303,0.2285996928317597,52.476052,0.0164,通信设备,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260915,20260916,20260917,20260916,20260917,002362.SZ,汉王科技,6,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,-0.0494037478705282,-0.0494037478705282,-0.0573537762634865,17.61,17.61,17.61,t_opening_auction,16.74,16.74,tplus1_open_0930,1,fixed_open_0930,,,09:30,tplus1_open_0930_v1,16.6,16.6,16.6,raw_train_pool,1.5,0,1.0,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,09:20:00,09:24:50,17.61,17.61,16.9,16.92,16.74,16.94,16.45,128404.97,213333.46452,-1.8913,2362,软件开发,北京,主板,20100303,15.9,17.5,15.84,17.5,9.9937,15.91000211830314,9.9937,0.1043368811428571,0.1005656685714285,-0.0006286685714286,130294.54,223167.9558,6.274,7.9198,2.68,4.478107067018266e-05,0.0481862796582706,0.0365130713093823,0.0301295593002958,0.0419327036268325,0.0109430600805518,-0.0921521997621879,0.1332248191430356,0.1460379829731499,0.0795805058605798,0.0404280618311534,0.0948571428571428,0.1043368811428571,427795.725,,,,229704.69,55076.07,107092.06,122612.63,,,,0.0,,,0.0,,,,,,0.0,,196300,15.9,3121170.0,0.8895118733509235,U,1.0,105123305.0,105123305.0,93545.0,93600.0,1.0,ok,,1min,241.0,09:36:00,15:00:00,1.0,0.0,2.8,0.0,,0.025581,0.0,31.0,0.0,48.2,70.96,70.0,8.25,8.25,0.0,neutral_limitup,,,,,,17.5,14.32,1.0,0.0,1.859526793345055,0.2099256966012835,59.298474,0.01,软件开发,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260915,20260916,20260917,20260916,20260917,603200.SH,上海洗霸,7,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,-0.0218658892128279,-0.0218658892128279,-0.0306122448979591,41.16,41.16,41.16,t_opening_auction,40.26,40.26,tplus1_open_0930,1,fixed_open_0930,,,09:30,tplus1_open_0930_v1,39.9,39.9,39.9,raw_train_pool,1.5,0,1.0,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,09:20:00,09:24:50,41.16,41.99,39.2,40.52,40.26,40.4,39.01,96581.0,383262.715,-1.5301,603200,环境治理,上海,主板,20170601,37.98,39.81,37.5,39.81,10.0028,36.189987891217314,10.0028,0.0638298085908063,0.0505664717407688,0.0494615282592312,51724.78,203153.339,2.9476,6.0828,0.63,4.9237684446820736e-05,0.0638844508047831,0.0514579347994856,0.051500471563802,0.0619801659314747,0.0219385515041155,-0.2138702460850112,0.2873092691529288,0.132896983494593,-0.0264123257520175,-0.0702942550210181,0.0580256217030897,0.0638298085908063,698586.2781,,,,229704.69,55076.07,107092.06,122612.63,,,,0.0,,,0.0,78125792.62,38.46,61.19,6985862900.43,61.19,0.0,,71900,37.98,2730762.0,0.8758245382585752,U,0.0,78610816.0,78610816.0,93327.0,93327.0,1.0,ok,,1min,241.0,09:34:00,15:00:00,1.0,0.0,2.0849,0.0,,0.027163,0.0,31.0,0.0,52.4906,72.2472,70.0,8.25,8.25,0.0,neutral_limitup,,,,,,39.81,32.57,1.0,0.0,2.268852797186296,0.2085309078990847,57.63605,0.0164,环境治理,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260915,20260916,20260917,20260916,20260917,003026.SZ,中晶科技,8,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,0.1646207113629212,0.1646207113629212,0.1646207113629212,31.77,31.77,31.77,t_opening_auction,37.0,37.0,tplus1_open_0930,1,fixed_open_0930,,,09:30,tplus1_open_0930_v1,37.0,37.0,37.0,raw_train_pool,1.5,0,1.0,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,09:20:00,09:24:50,31.77,33.64,31.51,33.64,37.0,37.0,36.0,151903.73,560828.07682,9.9881,3026,半导体,浙江,主板,20201218,27.6,30.58,27.6,30.58,10.0,27.8,10.0,0.1071942446043164,0.1071942446043164,-0.0071942446043163,208973.52,624599.00985,14.4959,18.9058,4.78,1.6010271938153633e-05,0.0405852384390919,0.0346550106313952,0.029145651572248,0.0423940683044963,0.0104706816609389,-0.0902708124373119,0.1298871456704989,0.1238515251745679,0.112404510731175,0.0625434329395413,0.0974493132766513,0.1071942446043164,579733.4994,,,,229704.69,55076.07,107092.06,122612.63,,2.0,5.0,1.0,5.0,2.0,0.0,,,,,,0.0,,25000,27.6,690000.0,0.7054749340369393,U,1.0,24225781.0,24225781.0,102506.0,131924.0,1.0,ok,,1min,241.0,10:26:00,15:00:00,2.0,1.0,3.9895,1.0,150.0,0.045589,0.0,31.0,0.0,36.0628,58.7688,51.0,35.05,35.05,0.0,neutral_limitup,,,,,,30.58,25.02,1.0,0.0,1.832853344072559,0.2075981401418429,64.460108,0.328751396590983,半导体,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260915,20260916,20260917,20260916,20260917,002631.SZ,德尔未来,9,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,0.0872549019607844,0.0872549019607844,0.1794117647058823,10.2,10.2,10.2,t_opening_auction,11.09,11.09,tplus1_open_0930,1,fixed_open_0930,,,09:30,tplus1_open_0930_v1,12.03,12.03,12.03,raw_train_pool,1.5,0,1.0,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,09:20:00,09:24:50,10.2,11.23,10.12,11.23,11.09,12.3,11.09,828245.73,968953.19887,7.1238,2631,家居用品,江苏,主板,20111111,9.31,10.21,9.28,10.21,10.0216,9.279995928072308,10.0216,0.1002155612144957,0.0969828011753183,0.0032331988246816,321874.45,316799.55345,4.0554,8.5775,0.94,3.163388297383346e-05,0.062288491830318,0.0560224674925734,0.0593528711095997,0.0687235618221846,0.0282023436336351,-0.1714285714285714,0.2589837861718064,0.0792811839323466,-0.0709736123748862,-0.013526570048309,0.0910871694417239,0.1002155612144957,814025.8409,,,,229704.69,55076.07,107092.06,122612.63,,2.0,7.0,1.0,7.0,2.0,0.0,,,,,,0.0,,121200,9.31,1128372.0,0.7770448548812665,U,2.0,79347015.0,79347015.0,102851.0,110924.0,1.0,ok,,1min,241.0,10:29:00,15:00:00,1.0,0.0,0.8815,0.0,,0.005254,0.0,31.0,0.0,59.7111,68.5633,57.0,10.2,10.2,0.0,neutral_limitup,,,,,,10.21,8.35,1.0,0.0,1.854703966747608,0.2059544079113831,60.87173,0.1736599148755986,家居用品,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260915,20260916,20260917,20260916,20260917,001223.SZ,欧克科技,10,FULLY_READY,1,1,1,strong_official_opening_auction,1,strong_tplus1_open_0930_fixed_open_0930,-0.0485794838429842,-0.0485794838429842,-0.0505313381045327,46.11,46.11,46.11,t_opening_auction,43.87,43.87,tplus1_open_0930,1,fixed_open_0930,,,09:30,tplus1_open_0930_v1,43.78,43.78,43.78,raw_train_pool,1.5,0,1.0,eret_truth_v5_tplus1_open0930,manual_buy_t_0925_auction_to_tplus1_open0930_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_open0930_exit,09:20:00,09:24:50,46.11,49.27,45.02,45.64,43.87,44.99,43.01,44461.56,195588.78561,-4.0754,1223,自动化设,江西,主板,20221212,41.21,46.11,41.21,46.11,9.9952,41.92001105502786,9.9952,0.1168892821513771,0.1168892821513771,-0.0169372821513771,39267.32,175279.66329,5.6229,12.011,1.58,5.702429941038256e-05,0.0559508495394347,0.0483139636387481,0.0418726783388668,0.0647261020463555,0.0181218462569728,-0.0679980979553019,0.1279926225511417,0.1762755102040816,0.149588631264024,0.172089476359939,0.1062676209065278,0.1168892821513771,602624.5008,,,,229704.69,55076.07,107092.06,122612.63,,2.0,8.0,1.0,8.0,2.0,0.0,,,,,,0.0,,31500,41.21,1298115.0,0.7945250659630607,U,1.0,50660734.0,50660734.0,95233.0,95312.0,1.0,ok,,1min,241.0,09:53:00,15:00:00,1.0,0.0,1.5832,0.0,,0.040966,0.0,31.0,0.0,55.501,73.1503,70.0,8.25,8.25,0.0,neutral_limitup,,,,,,46.11,37.73,1.0,0.0,1.923262163356896,0.2001064494066781,53.49291,0.1115060031977598,自动化设,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
