ts_code,trade_date,open,high,low,close,vol,amount
000001.SZ,20260729,11.19,11.36,11.18,11.28,1511054.07,1705864.04217
000002.SZ,20260729,3.15,3.31,3.14,3.28,2413625.76,782087.08643
000006.SZ,20260729,6.34,6.53,6.25,6.51,282321.57,181134.3257
000007.SZ,20260729,8.95,9.44,8.95,9.16,99289.73,91560.21987
000008.SZ,20260729,2.35,2.4,2.35,2.37,275227.12,65368.3022
000009.SZ,20260729,6.3,6.59,6.26,6.5,362047.76,234132.7619
000010.SZ,20260729,1.47,1.54,1.47,1.52,172782.0,26077.724
000011.SZ,20260729,7.36,8.05,7.25,7.82,430348.77,334241.45329
000012.SZ,20260729,3.82,3.93,3.81,3.9,284967.55,110360.89769
000014.SZ,20260729,9.71,10.2,9.61,9.99,128763.6,128463.686
000016.SZ,20260729,2.55,2.6,2.51,2.55,185520.6,47241.8374
000017.SZ,20260729,5.95,6.02,5.89,5.99,96302.0,57235.016
000019.SZ,20260729,5.95,6.09,5.95,6.04,51929.6,31418.5748
000020.SZ,20260729,10.18,10.43,10.07,10.36,26638.0,27455.516
000021.SZ,20260729,39.44,41.59,36.04,40.15,1907820.78,7329667.57854
000025.SZ,20260729,13.98,14.39,13.96,14.22,50013.9,71045.459
000026.SZ,20260729,15.94,16.11,15.62,16.1,46213.17,73347.07934
000027.SZ,20260729,6.3,6.47,6.28,6.43,275354.76,176288.75148
000028.SZ,20260729,20.3,20.85,20.29,20.77,32365.73,66969.30735
000029.SZ,20260729,18.91,20.6,18.81,20.13,111354.11,220259.50288
000030.SZ,20260729,4.18,4.27,4.17,4.24,108506.02,45953.7595
000031.SZ,20260729,2.15,2.22,2.14,2.19,334797.02,73238.31737
000032.SZ,20260729,14.13,14.23,13.29,13.57,545193.08,741167.44895
000034.SZ,20260729,25.86,26.3,24.1,25.32,531926.64,1330958.73912
000035.SZ,20260729,4.75,4.99,4.73,4.98,599160.08,293939.9734
000036.SZ,20260729,3.93,4.05,3.84,4.01,306256.1,120992.5743
000037.SZ,20260729,8.99,9.35,8.86,9.27,279826.42,256637.40244
000039.SZ,20260729,8.26,8.78,8.21,8.7,631487.9,539662.577
000042.SZ,20260729,7.85,8.2,7.84,8.08,69179.01,55763.29407
001914.SZ,20260729,8.91,9.11,8.87,9.07,80053.01,72407.25907
000045.SZ,20260729,9.87,9.9,9.4,9.58,180572.66,172542.84288
000048.SZ,20260729,18.07,18.45,17.31,18.11,166082.0,296522.91219
000049.SZ,20260729,24.41,24.96,24.3,24.81,103220.8,254999.54889
000050.SZ,20260729,6.35,6.57,6.32,6.57,407826.05,263182.58982
000055.SZ,20260729,3.32,3.42,3.31,3.4,109709.36,37123.09668
000056.SZ,20260729,1.91,1.94,1.88,1.9,118457.0,22516.327
000058.SZ,20260729,6.28,6.52,6.25,6.48,112243.93,72159.87179
000059.SZ,20260729,4.56,4.66,4.54,4.62,274447.92,126775.27648
000060.SZ,20260729,6.18,6.35,6.12,6.29,983577.0,614295.06488
000061.SZ,20260729,5.71,5.93,5.69,5.88,242733.57,141783.88989
000062.SZ,20260729,21.3,21.58,20.63,21.53,216405.67,457277.80584
000063.SZ,20260729,33.79,34.22,33.38,34.08,1116234.68,3773105.7497
000065.SZ,20260729,9.0,9.36,9.0,9.28,150574.39,138598.07299
000066.SZ,20260729,14.38,14.47,13.62,13.89,1513674.41,2099705.04492
000068.SZ,20260729,2.74,2.8,2.7,2.76,125416.0,34624.073
000069.SZ,20260729,1.68,1.73,1.67,1.72,631588.54,107931.22178
000070.SZ,20260729,12.99,13.15,12.38,12.72,454644.71,577003.93211
000078.SZ,20260729,1.66,1.7,1.62,1.67,959290.52,158745.99232
000088.SZ,20260729,4.38,4.43,4.37,4.4,222624.44,98339.83984
000089.SZ,20260729,6.49,6.68,6.49,6.64,149220.95,98915.94242
000090.SZ,20260729,3.23,3.32,3.23,3.29,161108.65,52898.65055
000096.SZ,20260729,7.45,7.62,7.44,7.58,57926.1,43779.2213
000099.SZ,20260729,13.86,14.2,13.81,14.15,93456.05,131345.20948
000100.SZ,20260729,4.88,4.96,4.78,4.93,5339033.15,2596425.67736
000151.SZ,20260729,9.27,9.49,9.27,9.46,57046.21,53661.64503
000153.SZ,20260729,5.35,5.46,5.34,5.42,70894.81,38385.6062
000155.SZ,20260729,12.44,12.84,12.3,12.63,669012.87,841212.73442
000156.SZ,20260729,6.68,6.81,6.65,6.78,108327.0,73197.163
000157.SZ,20260729,7.53,7.67,7.51,7.61,467156.25,355555.53795
000158.SZ,20260729,12.68,12.84,12.45,12.73,253712.76,321226.52122
