trade_date,ts_code,name,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,auction_vol,auction_price,auction_amount,auction_strength_score
20260813,000001.SZ,,1,,深圳,主板,19910403,11.23,11.27,11.18,11.25,0.0,11.25,0.0,0.007999999999999988,0.00177777777777774,-0.00177777777777774,755980.76,848358.76649,0.3896,0.9264,0.92,0.0,0.005244370366031932,0.007507551235727381,0.010710792955505984,0.01737071849150035,0.00636598649650878,-0.03783319002579544,0.054909969477810204,-0.000888099467140302,-0.0017746228926353025,-0.03100775193798444,0.007999999999999988,0.007999999999999988,21831657.975,,,,314773.51,54779.16,144941.15,169832.36,,,,,,,,,,,,,0.0,,333800,11.23,3748574.0,0.8804155054471751
20260813,000002.SZ,,2,,深圳,主板,19910129,3.33,3.34,3.22,3.22,-3.3033,3.32999988624224,-3.3033,0.03603603726708064,-0.03303303416149064,3.4161490686736146e-08,1707661.54,556248.16016,1.7574,2.6377,1.21,5.938536496102449e-06,0.021447196358238645,0.017968098541596932,0.021226027253305975,0.0301386742038332,0.013418234986476577,-0.04166666666666652,0.07631092890644907,-0.003095975232198067,-0.012269938650306678,-0.033033033033032955,0.037267080745341505,0.03603603726708064,3841688.459,,,,314773.51,54779.16,144941.15,169832.36,,,,,,,,,,,,,0.0,,1792700,3.33,5969691.0,0.9125918419052444
20260813,000006.SZ,,6,房地产开发,深圳,主板,19920427,7.03,7.7,6.89,7.7,10.0,7.0,10.0,0.11571428571428578,0.09571428571428571,0.0042857142857143215,388402.69,284308.69472,2.8771,4.5662,1.99,3.517303616003882e-05,0.041042962766195804,0.029813606030813834,0.03469001889980963,0.045384247598346174,0.022136420868591956,-0.041186161449752845,0.09801260121815443,0.134020618556701,0.12737920937042468,0.20879120879120872,0.10519480519480526,0.11571428571428578,1039496.15,,,,314773.51,54779.16,144941.15,169832.36,,2.0,8.0,1.0,8.0,2.0,0.0,,,,,,0.0,,77200,7.03,542716.0,0.6539143653407652
20260813,000007.SZ,,7,,深圳,主板,19920413,10.82,11.22,10.8,10.99,1.4774,10.829997615232553,1.4774,0.03878117197452229,0.015697141037306638,-0.0009231410373065423,91893.5,101149.5795,2.6524,3.9941,0.98,1.460609136788354e-05,0.029233802339680037,0.025542381827494347,0.034118376981363274,0.04788432059644542,0.020917809851169693,-0.07438894792773643,0.1294251347602694,0.035815268614514784,0.11914460285132389,0.26176808266360485,0.03821656050955413,0.03878117197452229,380746.352,,,,314773.51,54779.16,144941.15,169832.36,,,,,,,,,,,,,0.0,,12500,10.82,135250.0,0.4290600456042564
20260813,000008.SZ,,8,,北京,主板,19920507,2.46,2.46,2.42,2.42,-1.626,2.459999593388497,-1.626,0.016260165289256213,-0.016260165289256213,1.6528925623689862e-07,364469.0,88930.902,1.3418,2.2037,1.26,1.82838581801408e-05,0.010549674827334021,0.012483474146366125,0.014555677731833914,0.022996899018504387,0.008269973962778414,-0.02564102564102566,0.04846667733563799,-0.008196721311475419,-0.008196721311475419,0.029787234042553123,0.016528925619834725,0.016260165289256213,657363.4034,,,,314773.51,54779.16,144941.15,169832.36,,,,,,,,,,,,,0.0,,126200,2.46,310452.0,0.564099315936154
20260813,000009.SZ,,9,,深圳,主板,19910625,8.33,8.39,8.24,8.26,-0.8403,8.329996964492631,-0.8403,0.018007209443099317,-0.008403364406779695,3.644067797334594e-07,366984.95,305446.57167,1.4246,2.3971,0.55,2.751053958162765e-06,0.03266514572698533,0.04079460356567214,0.03788705317687707,0.05312857549148096,0.009082918686001194,-0.05183312262958284,0.09880309449246111,0.017241379310344973,0.10133333333333328,0.15524475524475512,0.01815980629539956,0.018007209443099317,2130430.764,,,,314773.51,54779.16,144941.15,169832.36,,,,,,,,,,,,,0.0,,127000,8.33,1057910.0,0.748416518875095
20260813,000010.SZ,,10,,深圳,主板,19951027,1.58,1.6,1.56,1.57,-1.2579,1.5900006177709407,-1.2579,0.025157222929936326,-0.0062893057324840814,-0.0062896942675159054,184443.0,29122.818,2.01,2.3743,0.92,4.3192935518808656e-05,0.014572416321643841,0.026679493409284473,0.03963852655110367,0.048649368458654425,0.025774256095495163,-0.14880952380952384,0.21422230645612267,0.0064102564102563875,0.0,0.039735099337748325,0.02547770700636945,0.025157222929936326,180495.4111,,,,314773.51,54779.16,144941.15,169832.36,,,,,,,,,,,,,0.0,,314000,1.58,496120.0,0.6389663035216621
20260813,000011.SZ,,11,,深圳,主板,19920330,8.51,8.82,8.3,8.61,1.1751,8.509999001730662,1.1751,0.061104590011614356,0.011750882694541191,1.1730545881527364e-07,168601.07,144080.67784,3.2024,9.0148,1.58,8.155847249031794e-06,0.028960565761063713,0.02185413404141057,0.0387275936598682,0.06283028577712343,0.024474172429426424,-0.08595641646489105,0.14915818255418567,0.05256723716381417,0.06296296296296289,0.07759699624530647,0.0603948896631823,0.061104590011614356,513138.0051,,,,314773.51,54779.16,144941.15,169832.36,,,,,,,,,,,,,0.0,,57400,8.51,488474.0,0.6368127691917912
20260813,000012.SZ,,12,,深圳,主板,19920228,3.9,3.91,3.79,3.8,-2.3136,3.8899990172634062,-2.3136,0.03084833684210529,-0.025706947368421076,0.0025709473684210095,350686.92,134156.12206,1.7898,2.6775,1.45,1.7245578990165394e-05,0.01236083007802805,0.010993587304381167,0.017717545375206162,0.021731010289822595,0.009012255715539638,-0.04282115869017644,0.06955095978092224,-0.012987012987013102,-0.02313624678663251,-0.03307888040712481,0.03157894736842108,0.03084833684210529,1156138.144,,,,314773.51,54779.16,144941.15,169832.36,,,,,,,,,,,,,0.0,,89900,3.9,350610.0,0.5850012667848999
20260813,000014.SZ,,14,,深圳,主板,19920602,10.42,10.56,10.18,10.31,-1.7159,10.489997873511586,-1.7159,0.036224983511154295,-0.010486179437439324,-0.006672820562560649,90024.2,93338.0994,3.7193,5.6367,1.54,1.8383704093293333e-05,0.01740817415471231,0.013761254864294447,0.02876866465364231,0.04087731735386841,0.017905958399297095,-0.08324439701173958,0.12991902006467898,-0.0019361084220715918,0.02079207920792081,0.03306613226452915,0.03685741998060143,0.036224983511154295,249549.6322,,,,314773.51,54779.16,144941.15,169832.36,,,,,,,,,,,,,0.0,,60900,10.42,634578.0,0.6783633139092982
