ts_code,trade_date,open,high,low,close,vol,amount
000001.SZ,20260702,10.2,10.36,10.17,10.28,1004748.67,1030886.38242
000002.SZ,20260702,3.07,3.15,3.04,3.06,1264081.18,389592.10986
000004.SZ,20260702,0.36,0.41,0.36,0.41,94991.42,3823.9288
000006.SZ,20260702,7.52,7.58,7.31,7.35,158834.1,118304.3783
000007.SZ,20260702,12.15,12.65,11.94,12.0,70735.0,86351.935
000008.SZ,20260702,2.41,2.47,2.38,2.38,410841.03,99467.79654
000009.SZ,20260702,6.32,6.34,6.24,6.27,245778.75,154624.67272
000010.SZ,20260702,1.81,1.88,1.78,1.88,290587.1,54096.3185
000011.SZ,20260702,6.61,6.72,6.5,6.5,39613.51,26123.92756
000012.SZ,20260702,5.0,5.09,4.81,5.02,1294388.91,643220.61006
000014.SZ,20260702,9.31,9.59,9.27,9.34,55983.41,52803.85712
000016.SZ,20260702,2.54,2.54,2.46,2.54,229205.8,58042.3872
000017.SZ,20260702,6.08,6.34,5.96,6.0,204427.0,124739.42389
000019.SZ,20260702,5.81,5.93,5.8,5.9,70424.14,41367.41237
000020.SZ,20260702,11.22,11.57,11.03,11.08,57234.0,64453.837
000021.SZ,20260702,56.65,58.0,56.03,56.03,1761593.24,9940689.25487
000025.SZ,20260702,13.6,14.07,13.54,13.75,39691.81,54907.05785
000026.SZ,20260702,21.16,22.12,21.03,21.22,129478.25,280466.21144
000027.SZ,20260702,6.23,6.3,6.16,6.2,356327.4,221785.7132
000028.SZ,20260702,19.27,19.92,19.2,19.75,36928.6,72377.83846
000029.SZ,20260702,22.43,22.8,21.7,21.71,78778.52,174314.45309
000030.SZ,20260702,3.96,4.02,3.95,3.97,89059.7,35498.7726
000031.SZ,20260702,2.19,2.23,2.11,2.15,417513.35,90252.9979
000032.SZ,20260702,23.04,23.52,21.6,21.9,685148.53,1550663.39426
000034.SZ,20260702,27.61,28.56,27.04,27.46,964168.75,2695268.35747
000035.SZ,20260702,4.8,4.87,4.67,4.71,341360.61,162190.85658
000036.SZ,20260702,4.4,4.48,4.34,4.34,258254.5,113585.4767
000037.SZ,20260702,8.97,9.29,8.88,8.96,222116.0,202005.20244
000039.SZ,20260702,8.06,8.13,7.86,7.86,378342.28,302189.2687
000042.SZ,20260702,7.65,7.86,7.37,7.41,89181.11,67853.39597
001914.SZ,20260702,8.33,8.49,8.23,8.37,88391.38,73718.95645
000045.SZ,20260702,10.15,10.39,10.02,10.08,61697.0,62981.521
000048.SZ,20260702,22.5,23.33,22.13,22.36,191476.54,433343.50153
000049.SZ,20260702,23.56,24.66,23.32,23.95,90841.21,218574.57708
000050.SZ,20260702,9.3,10.3,8.91,9.71,1256782.39,1211159.71823
000055.SZ,20260702,3.4,3.48,3.35,3.36,128730.83,43698.75088
000056.SZ,20260702,2.3,2.35,2.13,2.18,662092.89,152207.822
000058.SZ,20260702,6.33,6.37,6.18,6.2,74248.22,46470.7595
000059.SZ,20260702,4.04,4.23,3.97,4.15,531050.64,219093.06585
000060.SZ,20260702,7.62,7.76,7.32,7.41,2087074.28,1566769.94121
000061.SZ,20260702,5.65,5.78,5.58,5.66,212899.46,120767.04048
000062.SZ,20260702,29.91,32.48,29.23,30.73,500380.76,1560046.14994
000063.SZ,20260702,36.28,36.3,35.21,35.32,1824675.4,6489883.15551
000065.SZ,20260702,9.73,9.98,9.72,9.8,162127.55,159346.72797
000066.SZ,20260702,17.51,18.12,17.1,17.29,1917723.54,3379983.10841
000068.SZ,20260702,3.35,3.35,2.96,2.98,484480.01,150267.32901
000069.SZ,20260702,1.68,1.73,1.66,1.67,541399.5,91472.7332
000070.SZ,20260702,19.02,19.33,17.88,17.9,830419.25,1542029.86246
000078.SZ,20260702,1.39,1.42,1.36,1.42,345550.22,48648.18796
000088.SZ,20260702,4.09,4.15,4.08,4.13,139096.02,57355.60524
000089.SZ,20260702,6.23,6.31,6.18,6.26,115143.0,72034.961
000090.SZ,20260702,3.08,3.13,3.04,3.05,143798.84,44247.85399
000096.SZ,20260702,7.06,7.3,7.03,7.18,87164.0,62770.084
000099.SZ,20260702,14.75,14.77,14.5,14.51,88041.01,128740.88017
000100.SZ,20260702,5.88,6.18,5.51,5.92,24698460.56,14418561.3167
000151.SZ,20260702,10.6,10.82,10.48,10.5,123251.38,131180.35217
000153.SZ,20260702,5.2,5.42,5.2,5.29,87553.2,46550.6454
000155.SZ,20260702,12.0,12.33,11.89,12.09,307831.51,373691.80516
000156.SZ,20260702,6.45,6.53,6.31,6.34,111775.54,71436.20343
000157.SZ,20260702,6.92,7.12,6.9,6.98,669999.47,469936.33206
000158.SZ,20260702,13.15,13.78,13.03,13.04,370996.64,495666.89172
000159.SZ,20260702,5.42,5.58,5.3,5.5,167963.52,91742.18636
000166.SZ,20260702,4.6,4.63,4.5,4.52,1477243.29,670934.14653
000301.SZ,20260702,11.98,12.24,11.73,12.12,217797.81,262094.87617
