trade_date,ts_code,name,close,pre_close_est,pct_chg,up_limit,down_limit
20260407,000001.SZ,,11.03,57.869884575026234,-0.8094,12.23,10.01
20260407,000002.SZ,,3.81,5.161202926036305,-0.2618,4.2,3.44
20260407,000004.SZ,,3.71,-0.9015576778207091,-5.1151,4.11,3.71
20260407,000006.SZ,,8.28,3.190628492158298,1.5951,8.97,7.34
20260407,000007.SZ,,12.3,28.334485141672424,-0.5659,13.61,11.13
20260407,000008.SZ,,2.74,-1.8375695795050637,-2.4911,3.09,2.53
20260407,000009.SZ,,8.5,4.643793706293706,0.8304,9.27,7.59
20260407,000010.SZ,,3.72,1.782462865356972,1.087,4.05,3.31
20260407,000011.SZ,,8.23,3.9084389989077275,1.1057,8.95,7.33
20260407,000012.SZ,,4.39,2.2870539202917426,0.9195,4.79,3.92
20260407,000014.SZ,,13.06,3.40583111667449,2.8346,13.97,11.43
20260407,000016.SZ,,3.11,1.350471145077945,1.3029,3.38,2.76
20260407,000017.SZ,,6.7,2.2493033873837582,1.9787,7.23,5.91
20260407,000019.SZ,,7.84,0.7154655545314339,9.9579,7.84,6.42
20260407,000020.SZ,,15.23,4.043541749634939,2.7665,16.3,13.34
20260407,000021.SZ,,26.01,10.82171832743915,1.4035,28.22,23.09
20260407,000025.SZ,,15.94,5.013366881585155,2.1795,17.16,14.04
20260407,000026.SZ,,14.29,60.525201185938165,-0.7639,15.84,12.96
20260407,000027.SZ,,6.65,3.783568502503414,0.7576,7.26,5.94
20260407,000028.SZ,,26.64,13.954219265622545,0.9091,29.04,23.76
20260407,000029.SZ,,19.08,1362.8571428571415,-0.986,21.2,17.34
20260407,000030.SZ,,4.81,3.980799470330216,0.2083,5.28,4.32
20260407,000031.SZ,,2.83,1.3662257410447043,1.0714,3.08,2.52
20260407,000032.SZ,,16.83,-20.81375216423448,-1.8086,18.85,15.43
20260407,000034.SZ,,32.02,36.58592321755028,-0.1248,35.27,28.85
20260407,000035.SZ,,6.69,1.6390229561212242,3.0817,7.14,5.84
20260407,000036.SZ,,4.7,2.529057253551442,0.8584,5.13,4.19
20260407,000037.SZ,,9.66,125.61768530559173,-0.9231,10.73,8.78
20260407,000039.SZ,,11.15,2.314478463933576,3.8175,11.81,9.67
20260407,000042.SZ,,8.54,-22.141560798548095,-1.3857,9.53,7.79
20260407,000045.SZ,,12.29,7.072567186510905,0.7377,13.42,10.98
20260407,000048.SZ,,16.16,-3.0696172476018617,-6.2645,18.96,15.52
20260407,000049.SZ,,24.88,10.80376916062356,1.3029,27.02,22.1
20260407,000050.SZ,,7.9,3.275154429750011,1.4121,8.57,7.01
20260407,000055.SZ,,3.56,0.6989162871053871,4.0936,3.76,3.08
20260407,000056.SZ,,1.84,0.6923800564440264,1.6575,1.99,1.63
20260407,000058.SZ,,7.86,2.5536892036778323,2.0779,8.47,6.93
20260407,000059.SZ,,5.35,1.0116290063344993,4.2885,5.64,4.62
20260407,000060.SZ,,6.07,2.598903921904436,1.3356,6.59,5.39
20260407,000061.SZ,,7.15,3.872610085034935,0.8463,7.8,6.38
20260407,000062.SZ,,27.03,2.454550407729609,10.0122,27.03,22.11
20260407,000063.SZ,,32.34,17.862468931234467,0.8105,35.29,28.87
20260407,000065.SZ,,14.94,1.8807830301504374,6.9435,15.37,12.57
20260407,000066.SZ,,14.25,10.015462468372224,0.4228,15.61,12.77
20260407,000068.SZ,,3.28,0.8583466359615837,2.8213,3.51,2.87
20260407,000069.SZ,,2.17,1.4832535885167464,0.463,2.38,1.94
20260407,000070.SZ,,18.13,-9.324692691457079,-2.9443,20.55,16.81
20260407,000078.SZ,,3.7,0.8501838235294118,3.352,3.94,3.22
20260407,000088.SZ,,4.57,3.1744929146985275,0.4396,5.01,4.1
20260407,000089.SZ,,6.86,9.671507119695475,-0.2907,7.57,6.19
20260407,000090.SZ,,3.56,1.3115720443576615,1.7143,3.85,3.15
20260407,000096.SZ,,9.99,3.399346672111066,1.9388,10.78,8.82
20260407,000099.SZ,,16.47,13.92811839323467,0.1825,18.08,14.8
20260407,000100.SZ,,4.14,7.973805855161787,-0.4808,4.58,3.74
20260407,000151.SZ,,11.58,3.7158259530227187,2.1164,12.47,10.21
20260407,000153.SZ,,6.92,1.1832093699239121,4.8485,7.26,5.94
20260407,000155.SZ,,16.24,8.686350021394949,0.8696,17.71,14.49
20260407,000156.SZ,,7.24,4.270378671699894,0.6954,7.91,6.47
20260407,000157.SZ,,8.32,-12.70616982284667,-1.6548,9.31,7.61
20260407,000158.SZ,,16.98,13.73675268991182,0.2361,18.63,15.25
20260407,000159.SZ,,6.44,1.2367728678150989,4.2071,6.8,5.56
20260407,000166.SZ,,4.62,8.1195079086116,-0.431,5.1,4.18
20260407,000301.SZ,,11.51,2.6634886842227052,3.3214,12.25,10.03
20260407,000333.SZ,,76.12,108.92959358900974,-0.3012,83.99,68.72
20260407,000338.SZ,,23.88,-6.185567010309279,-4.8606,27.61,22.59
20260407,000400.SZ,,26.85,34.55598455598456,-0.223,29.6,24.22
20260407,000401.SZ,,4.73,3.902962290618038,0.2119,5.19,4.25
20260407,000402.SZ,,2.49,1.1218742960126156,1.2195,2.71,2.21
20260407,000403.SZ,,12.69,28.11253876827647,-0.5486,14.04,11.48
20260407,000404.SZ,,6.98,2.8449154269411046,1.4535,7.57,6.19
20260407,000407.SZ,,4.6,1.111379560280261,3.139,4.91,4.01
20260407,000408.SZ,,81.0,159.26071569012979,-0.4914,89.54,73.26
20260407,000409.SZ,,10.11,5.624165554072095,0.7976,11.03,9.03
20260407,000410.SZ,,6.5,3.112132528966772,1.0886,7.07,5.79
20260407,000411.SZ,,11.07,5.281740541056347,1.0959,12.05,9.86
20260407,000415.SZ,,4.27,59.38803894297638,-0.9281,4.74,3.88
20260407,000417.SZ,,6.44,3.3189033189033195,0.9404,7.02,5.74
20260407,000419.SZ,,5.86,1.1957475462689002,3.9007,6.2,5.08
20260407,000420.SZ,,4.72,0.6678552225712425,6.0674,4.9,4.01
20260407,000421.SZ,,6.49,1.5527430198339593,3.1797,6.92,5.66
20260407,000422.SZ,,16.0,2.583144979011947,5.194,16.73,13.69
20260407,000423.SZ,,55.32,-135.62147585192452,-1.4079,61.72,50.5
20260407,000425.SZ,,9.99,-9.435209671326028,-2.0588,11.22,9.18
20260407,000426.SZ,,39.6,27.18659892901277,0.4566,43.36,35.48
20260407,000428.SZ,,3.89,2.5646097046413505,0.5168,4.26,3.48
20260407,000429.SZ,,12.83,-14.078788543838472,-1.9113,14.39,11.77
20260407,000430.SZ,,7.32,4.724104549854792,0.5495,7.64,6.92
20260407,000488.SZ,,2.63,-2.13734254368143,-2.2305,2.82,2.56
20260407,000498.SZ,,5.6,-93.17803660565717,-1.0601,6.23,5.09
20260407,000501.SZ,,8.4,3.8098693759071116,1.2048,9.13,7.47
20260407,000503.SZ,,7.69,78.54954034729317,-0.9021,8.54,6.98
20260407,000504.SZ,,9.8,8.892115053080483,0.1021,10.28,9.3
20260407,000505.SZ,,6.92,0.9274274609662936,6.4615,7.15,5.85
20260407,000506.SZ,,17.01,4.288847986687174,2.9661,18.17,14.87
20260407,000507.SZ,,5.39,1.7481270067784516,2.0833,5.81,4.75
20260407,000509.SZ,,3.62,0.8756863978325551,3.1339,3.86,3.16
20260407,000510.SZ,,14.36,3.9399676242214725,2.6447,15.39,12.59
20260407,000513.SZ,,34.15,182.81584582441116,-0.8132,37.87,30.99
20260407,000514.SZ,,4.61,1.5411874832843007,1.9912,4.97,4.07
20260407,000516.SZ,,4.91,2.4201498422712935,1.0288,5.35,4.37
20260407,000517.SZ,,1.91,0.6084740363172986,2.139,2.06,1.68
20260407,000518.SZ,,2.83,1.162838476393968,1.4337,2.93,2.65
20260407,000519.SZ,,16.64,10.778598264023838,0.5438,18.21,14.9
20260407,000520.SZ,,4.1,1.2637159413142645,2.2444,4.41,3.61
20260407,000521.SZ,,5.68,-10.146480886030723,-1.5598,6.35,5.19
20260407,000523.SZ,,3.24,0.9174311926605505,2.5316,3.48,2.84
20260407,000524.SZ,,10.54,4.4923706418890115,1.3462,11.44,9.36
20260407,000525.SZ,,5.93,1.1364725272619252,4.2179,6.26,5.12
20260407,000526.SZ,,30.23,26.693156732891833,0.1325,33.21,27.17
20260407,000528.SZ,,9.2,16.22288837947452,-0.4329,10.16,8.32
20260407,000529.SZ,,5.76,1.49334992611029,2.8571,6.16,5.04
20260407,000530.SZ,,5.88,1.8031831702904106,2.2609,6.33,5.18
20260407,000531.SZ,,6.58,2.4368565291459894,1.7002,7.12,5.82
20260407,000532.SZ,,13.24,9.098405717427157,0.4552,14.5,11.86
20260407,000533.SZ,,13.84,8.010186364162518,0.7278,15.11,12.37
20260407,000534.SZ,,35.75,-13.415640948664064,-3.6648,40.82,33.4
20260407,000536.SZ,,4.18,2.82279848730416,0.4808,4.58,3.74
20260407,000537.SZ,,9.84,4.207285787583376,1.3388,10.68,8.74
20260407,000538.SZ,,55.91,2158.6872586872555,-0.9741,62.11,50.81
20260407,000539.SZ,,5.47,1.5926626874363081,2.4345,5.87,4.81
20260407,000541.SZ,,5.53,2.423206695587398,1.2821,6.01,4.91
20260407,000543.SZ,,7.95,15.91910292350821,-0.5006,8.79,7.19
20260407,000544.SZ,,7.96,10.62183079797171,-0.2506,8.78,7.18
20260407,000545.SZ,,3.03,0.5184538781376726,4.8443,3.18,2.6
20260407,000546.SZ,,6.16,2.0624079282174907,1.9868,6.64,5.44
