trade_date,ts_code,name,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength
20260429,000001.SZ,,,,,,,,,,,,,12.61,10.31,,,,,0.0,0.0,2.0
20260429,000002.SZ,,,,,,,,,,,,,4.13,3.38,,,,,0.0,0.0,2.0
20260429,000006.SZ,,,,,,,,,,,,,10.1,8.26,,,,,0.0,0.0,2.0
20260429,000007.SZ,,,,,,,,,,,,,15.98,13.08,,,,,0.0,0.0,2.0
20260429,000008.SZ,,,,,,,,,,,,,2.92,2.39,,,,,0.0,0.0,2.0
20260429,000009.SZ,,,,,,,,,,,,,9.7,7.94,,,,,0.0,0.0,2.0
20260429,000011.SZ,,,,,,,,,,,,,9.1,7.44,,,,,0.0,0.0,2.0
20260429,000012.SZ,,,,,,,,,,,,,4.43,3.63,,,,,0.0,0.0,2.0
20260429,000014.SZ,,,,,,,,,,,,,14.34,11.74,,,,,0.0,0.0,2.0
20260429,000017.SZ,,,,,,,,,,,,,6.93,5.67,,,,,0.0,0.0,2.0
20260429,000019.SZ,,,,,,,,,,,,,8.32,6.8,,,,,0.0,0.0,2.0
20260429,000020.SZ,,,,,,,,,,,,,17.3,14.16,,,,,0.0,0.0,2.0
20260429,000021.SZ,,,,,,,,,,,,,31.46,25.74,,,,,0.0,0.0,2.0
20260429,000025.SZ,,,,,,,,,,,,,17.95,14.69,,,,,0.0,0.0,2.0
20260429,000026.SZ,,,,,,,,,,,,,19.55,15.99,,,,,0.0,0.0,2.0
20260429,000027.SZ,,,,,,,,,,,,,7.62,6.24,,,,,0.0,0.0,2.0
20260429,000028.SZ,,,,,,,,,,,,,27.16,22.22,,,,,0.0,0.0,2.0
20260429,000029.SZ,,,,,,,,,,,,,22.39,18.32,,,,,0.0,0.0,2.0
20260429,000030.SZ,,,,,,,,,,,,,5.57,4.55,,,,,0.0,0.0,2.0
20260429,000031.SZ,,,,,,,,,,,,,3.16,2.58,,,,,0.0,0.0,2.0
20260429,000032.SZ,,,,,,,,,,,,,19.66,16.08,,,,,0.0,0.0,2.0
