ts_code,trade_date,open,high,low,close,vol,amount
000001.SZ,20260417,11.09,11.11,10.99,11.01,722530.42,797678.406
000002.SZ,20260417,3.96,4.02,3.94,3.96,984424.49,391407.43
000004.SZ,20260417,3.82,3.82,3.48,3.76,204317.31,75911.467
000006.SZ,20260417,9.38,9.71,9.21,9.57,448093.08,424627.29
000007.SZ,20260417,13.72,13.76,13.42,13.59,61306.5,83099.049
000008.SZ,20260417,2.69,2.72,2.68,2.71,564679.5,152348.782
000009.SZ,20260417,8.91,9.01,8.89,8.98,190227.67,170596.807
000010.SZ,20260417,4.12,4.32,4.06,4.07,719615.0,299311.878
000011.SZ,20260417,8.37,8.63,8.37,8.51,75581.01,64387.386
000012.SZ,20260417,4.54,4.56,4.48,4.53,126055.0,57018.53
000014.SZ,20260417,13.33,13.57,13.25,13.41,68399.41,91787.42
000016.SZ,20260417,3.28,3.28,3.16,3.18,459039.62,146690.752
000017.SZ,20260417,6.9,6.91,6.75,6.77,63289.2,43025.653
000019.SZ,20260417,7.74,7.77,7.55,7.58,197791.35,150348.478
000020.SZ,20260417,15.75,15.85,15.69,15.78,47448.0,74802.41
000021.SZ,20260417,28.46,29.21,28.38,29.0,618916.71,1787344.18
000025.SZ,20260417,16.26,16.26,16.07,16.18,25042.0,40474.595
000026.SZ,20260417,17.5,18.05,17.5,17.62,187660.46,332260.948
000027.SZ,20260417,6.69,6.75,6.67,6.68,277747.87,185937.384
000028.SZ,20260417,26.51,26.51,25.91,26.05,46037.7,120186.733
000029.SZ,20260417,20.2,20.58,19.94,20.37,42062.88,85490.453
000030.SZ,20260417,5.59,5.66,5.37,5.5,681551.02,372646.288
000031.SZ,20260417,2.9,2.99,2.87,2.92,331656.0,97144.37
000032.SZ,20260417,18.8,18.96,18.51,18.55,201650.75,376008.054
000034.SZ,20260417,36.61,37.82,36.58,36.69,310935.85,1154513.793
000035.SZ,20260417,6.78,7.26,6.75,7.1,965746.16,677268.94
000036.SZ,20260417,5.06,5.2,4.99,5.17,557387.15,284953.836
