trade_date,ts_code,name,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength
20260319,000001.SZ,,,,,,,,,,,,,12.06,9.86,,,,,0.0,0.0,2.0
20260319,000002.SZ,,,,,,,,,,,,,5.09,4.17,,,,,0.0,0.0,2.0
20260319,000004.SZ,,,,,,,,,,,,,5.54,5.02,,,,,1.0,0.0,2.0
20260319,000006.SZ,,,,,,,,,,,,,10.16,8.32,,,,,0.0,0.0,2.0
20260319,000007.SZ,,,,,,,,,,,,,16.41,13.43,,,,,0.0,0.0,2.0
20260319,000008.SZ,,,,,,,,,,,,,3.15,2.57,,,,,0.0,0.0,2.0
20260319,000009.SZ,,,,,,,,,,,,,9.97,8.15,,,,,0.0,0.0,2.0
20260319,000010.SZ,,,,,,,,,,,,,5.06,4.14,,,,,0.0,0.0,2.0
20260319,000011.SZ,,,,,,,,,,,,,9.93,8.13,,,,,0.0,0.0,2.0
20260319,000012.SZ,,,,,,,,,,,,,5.21,4.27,,,,,0.0,0.0,2.0
20260319,000014.SZ,,,,,,,,,,,,,16.94,13.86,,,,,0.0,0.0,2.0
20260319,000016.SZ,,,,,,,,,,,,,3.71,3.03,,,,,0.0,0.0,2.0
20260319,000017.SZ,,,,,,,,,,,,,7.89,6.45,,,,,0.0,0.0,2.0
20260319,000019.SZ,,,,,,,,,,,,,8.38,6.86,,,,,0.0,0.0,2.0
20260319,000020.SZ,,U,0.0,585714531.0,585714531.0,92500.0,92500.0,,,,,,21.21,17.35,1.0,2.0,3.0,0.0,1.0,0.0,3.25
20260319,000021.SZ,,,,,,,,,,,,,36.99,30.27,,,,,0.0,0.0,2.0
20260319,000025.SZ,,,,,,,,,,,,,18.66,15.26,,,,,0.0,0.0,2.0
20260319,000026.SZ,,,,,,,,,,,,,15.97,13.07,,,,,0.0,0.0,2.0
20260319,000027.SZ,,,,,,,,,,,,,7.89,6.45,,,,,0.0,0.0,2.0
20260319,000028.SZ,,,,,,,,,,,,,28.73,23.51,,,,,0.0,0.0,2.0
20260319,000029.SZ,,,,,,,,,,,,,23.01,18.83,,,,,0.0,0.0,2.0
20260319,000030.SZ,,,,,,,,,,,,,5.72,4.68,,,,,0.0,0.0,2.0
20260319,000031.SZ,,,,,,,,,,,,,3.48,2.84,,,,,0.0,0.0,2.0
20260319,000032.SZ,,,,,,,,,,,,,19.9,16.28,,,,,0.0,0.0,2.0
20260319,000034.SZ,,,,,,,,,,,,,41.58,34.02,,,,,0.0,0.0,2.0
20260319,000035.SZ,,,,,,,,,,,,,8.0,6.54,,,,,0.0,0.0,2.0
20260319,000036.SZ,,,,,,,,,,,,,5.5,4.5,,,,,0.0,0.0,2.0
20260319,000037.SZ,,,,,,,,,,,,,11.59,9.49,,,,,0.0,0.0,2.0
20260319,000039.SZ,,,,,,,,,,,,,12.78,10.46,,,,,0.0,0.0,2.0
20260319,000042.SZ,,,,,,,,,,,,,10.33,8.45,,,,,0.0,0.0,2.0
20260319,000045.SZ,,,,,,,,,,,,,14.72,12.04,,,,,0.0,0.0,2.0
20260319,000048.SZ,,,,,,,,,,,,,23.43,19.17,,,,,0.0,0.0,2.0
20260319,000049.SZ,,,,,,,,,,,,,29.47,24.11,,,,,0.0,0.0,2.0
20260319,000050.SZ,,,,,,,,,,,,,9.69,7.93,,,,,0.0,0.0,2.0
20260319,000055.SZ,,,,,,,,,,,,,4.27,3.49,,,,,0.0,0.0,2.0
20260319,000056.SZ,,,,,,,,,,,,,2.2,1.8,,,,,0.0,0.0,2.0
20260319,000058.SZ,,,,,,,,,,,,,9.47,7.75,,,,,0.0,0.0,2.0
20260319,000059.SZ,,,,,,,,,,,,,6.36,5.2,,,,,0.0,0.0,2.0
20260319,000060.SZ,,,,,,,,,,,,,7.32,5.99,,,,,0.0,0.0,2.0
20260319,000061.SZ,,,,,,,,,,,,,9.76,7.98,,,,,0.0,0.0,2.0
20260319,000062.SZ,,,,,,,,,,,,,30.4,24.88,,,,,0.0,0.0,2.0
20260319,000063.SZ,,,,,,,,,,,,,39.88,32.63,,,,,0.0,0.0,2.0
20260319,000065.SZ,,,,,,,,,,,,,14.19,11.61,,,,,0.0,0.0,2.0
20260319,000066.SZ,,,,,,,,,,,,,17.77,14.54,,,,,0.0,0.0,2.0
20260319,000068.SZ,,,,,,,,,,,,,3.85,3.15,,,,,0.0,0.0,2.0
20260319,000069.SZ,,,,,,,,,,,,,2.63,2.15,,,,,0.0,0.0,2.0
20260319,000070.SZ,,,,,,,,,,,,,17.48,14.3,,,,,0.0,0.0,2.0
20260319,000078.SZ,,,,,,,,,,,,,3.53,2.89,,,,,0.0,0.0,2.0
20260319,000088.SZ,,,,,,,,,,,,,5.08,4.16,,,,,0.0,0.0,2.0
20260319,000089.SZ,,,,,,,,,,,,,7.85,6.43,,,,,0.0,0.0,2.0
20260319,000090.SZ,,,,,,,,,,,,,4.28,3.5,,,,,0.0,0.0,2.0
