trade_date,ts_code,name,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength
20260407,000001.SZ,,,,,,,,,,,,,12.23,10.01,,,,,0.0,0.0,2.0
20260407,000002.SZ,,,,,,,,,,,,,4.2,3.44,,,,,0.0,0.0,2.0
20260407,000004.SZ,,,,,,,,,,,,,4.11,3.71,,,,,0.0,0.0,2.0
20260407,000006.SZ,,,,,,,,,,,,,8.97,7.34,,,,,0.0,0.0,2.0
20260407,000007.SZ,,,,,,,,,,,,,13.61,11.13,,,,,0.0,0.0,2.0
20260407,000008.SZ,,,,,,,,,,,,,3.09,2.53,,,,,0.0,0.0,2.0
20260407,000009.SZ,,,,,,,,,,,,,9.27,7.59,,,,,0.0,0.0,2.0
20260407,000010.SZ,,,,,,,,,,,,,4.05,3.31,,,,,0.0,0.0,2.0
20260407,000011.SZ,,,,,,,,,,,,,8.95,7.33,,,,,0.0,0.0,2.0
20260407,000012.SZ,,,,,,,,,,,,,4.79,3.92,,,,,0.0,0.0,2.0
20260407,000014.SZ,,,,,,,,,,,,,13.97,11.43,,,,,0.0,0.0,2.0
20260407,000016.SZ,,,,,,,,,,,,,3.38,2.76,,,,,0.0,0.0,2.0
20260407,000017.SZ,,,,,,,,,,,,,7.23,5.91,,,,,0.0,0.0,2.0
20260407,000019.SZ,,U,0.0,80617152.0,80617152.0,103651.0,103651.0,,,,,,7.84,6.42,0.0,,,0.0,1.0,0.0,2.2276189945246267
20260407,000020.SZ,,,,,,,,,,,,,16.3,13.34,,,,,0.0,0.0,2.0
20260407,000021.SZ,,,,,,,,,,,,,28.22,23.09,,,,,0.0,0.0,2.0
20260407,000025.SZ,,,,,,,,,,,,,17.16,14.04,,,,,0.0,0.0,2.0
20260407,000026.SZ,,,,,,,,,,,,,15.84,12.96,,,,,0.0,0.0,2.0
20260407,000027.SZ,,,,,,,,,,,,,7.26,5.94,,,,,0.0,0.0,2.0
20260407,000028.SZ,,,,,,,,,,,,,29.04,23.76,,,,,0.0,0.0,2.0
20260407,000029.SZ,,,,,,,,,,,,,21.2,17.34,,,,,0.0,0.0,2.0
20260407,000030.SZ,,,,,,,,,,,,,5.28,4.32,,,,,0.0,0.0,2.0
20260407,000031.SZ,,,,,,,,,,,,,3.08,2.52,,,,,0.0,0.0,2.0
20260407,000032.SZ,,,,,,,,,,,,,18.85,15.43,,,,,0.0,0.0,2.0
20260407,000034.SZ,,,,,,,,,,,,,35.27,28.85,,,,,0.0,0.0,2.0
20260407,000035.SZ,,,,,,,,,,,,,7.14,5.84,,,,,0.0,0.0,2.0
20260407,000036.SZ,,,,,,,,,,,,,5.13,4.19,,,,,0.0,0.0,2.0
20260407,000037.SZ,,,,,,,,,,,,,10.73,8.78,,,,,0.0,0.0,2.0
20260407,000039.SZ,,,,,,,,,,,,,11.81,9.67,,,,,0.0,0.0,2.0
20260407,000042.SZ,,,,,,,,,,,,,9.53,7.79,,,,,0.0,0.0,2.0
20260407,000045.SZ,,,,,,,,,,,,,13.42,10.98,,,,,0.0,0.0,2.0
20260407,000048.SZ,,,,,,,,,,,,,18.96,15.52,,,,,0.0,0.0,2.0
20260407,000049.SZ,,,,,,,,,,,,,27.02,22.1,,,,,0.0,0.0,2.0
20260407,000050.SZ,,,,,,,,,,,,,8.57,7.01,,,,,0.0,0.0,2.0
20260407,000055.SZ,,,,,,,,,,,,,3.76,3.08,,,,,0.0,0.0,2.0
20260407,000056.SZ,,,,,,,,,,,,,1.99,1.63,,,,,0.0,0.0,2.0
20260407,000058.SZ,,,,,,,,,,,,,8.47,6.93,,,,,0.0,0.0,2.0
20260407,000059.SZ,,,,,,,,,,,,,5.64,4.62,,,,,0.0,0.0,2.0
20260407,000060.SZ,,,,,,,,,,,,,6.59,5.39,,,,,0.0,0.0,2.0
20260407,000061.SZ,,,,,,,,,,,,,7.8,6.38,,,,,0.0,0.0,2.0
20260407,000062.SZ,,U,2.0,124255044.0,124255044.0,95609.0,100033.0,,,,,,27.03,22.11,1.0,9.0,3.0,0.0,1.0,0.0,1.9341620028935438
20260407,000063.SZ,,,,,,,,,,,,,35.29,28.87,,,,,0.0,0.0,2.0
20260407,000065.SZ,,,,,,,,,,,,,15.37,12.57,,,,,0.0,0.0,2.0
20260407,000066.SZ,,,,,,,,,,,,,15.61,12.77,,,,,0.0,0.0,2.0
20260407,000068.SZ,,,,,,,,,,,,,3.51,2.87,,,,,0.0,0.0,2.0
20260407,000069.SZ,,,,,,,,,,,,,2.38,1.94,,,,,0.0,0.0,2.0
20260407,000070.SZ,,,,,,,,,,,,,20.55,16.81,,,,,0.0,0.0,2.0
20260407,000078.SZ,,,,,,,,,,,,,3.94,3.22,,,,,0.0,0.0,2.0
