trade_date,ts_code,name,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,auction_strength_score,auction_amount,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength
20260714,000001.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8650851140890982,3718143.0,,,,,,11.59,9.49,,,,,0.0,0.0,2.0
20260714,000002.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73053241579138,1274721.0,,,,,,3.33,2.73,,,,,0.0,0.0,2.0
20260714,000006.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6515755161173488,757521.0,,,,,,7.27,5.95,,,,,0.0,0.0,2.0
20260714,000007.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23234335385729807,77539.0,,,,,,11.01,9.01,,,,,0.0,0.0,2.0
20260714,000008.SZ,,U,0.0,90075960.0,90075960.0,92500.0,92500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.12,0.0,,,0.0,1.0,0.0,2.076399806768352
20260714,000009.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3582035494386092,162928.0,,,,,,6.6,5.4,,,,,0.0,0.0,2.0
20260714,000010.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4875045273451648,308952.0,,,,,,1.87,1.53,,,,,0.0,0.0,2.0
20260714,000011.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032777978993118434,1881.0,,,,,,6.85,5.61,,,,,0.0,0.0,2.0
20260714,000012.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6541108294096342,770661.0,,,,,,4.29,3.51,,,,,0.0,0.0,2.0
20260714,000014.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12386816370880116,30975.0,,,,,,9.74,7.97,,,,,0.0,0.0,2.0
20260714,000016.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41814559942049984,219681.0,,,,,,2.54,2.08,,,,,0.0,0.0,2.0
20260714,000017.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6461427019195943,731734.0,,,,,,6.26,5.12,,,,,0.0,0.0,2.0
20260714,000019.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1383556682361463,36051.0,,,,,,6.52,5.34,,,,,0.0,0.0,2.0
20260714,000020.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06374501992031872,11110.0,,,,,,11.11,9.09,,,,,0.0,0.0,2.0
20260714,000021.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9952915610286128,94209453.88,,,,,,57.33,46.91,,,,,0.0,0.0,2.0
20260714,000025.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08348424483882651,17095.0,,,,,,14.58,11.93,,,,,0.0,0.0,2.0
20260714,000026.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5550525172039116,428544.0,,,,,,19.35,15.83,,,,,0.0,0.0,2.0
20260714,000027.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5523361101050344,422079.0,,,,,,6.57,5.37,,,,,0.0,0.0,2.0
20260714,000028.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3400941687794277,146808.0,,,,,,22.54,18.44,,,,,0.0,0.0,2.0
20260714,000029.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6812749003984063,904000.0,,,,,,24.45,20.01,,,,,0.0,0.0,2.0
20260714,000030.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10593987685621152,24304.0,,,,,,4.31,3.53,,,,,0.0,0.0,2.0
20260714,000031.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3833755885548714,186480.0,,,,,,2.3,1.88,,,,,0.0,0.0,2.0
20260714,000032.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9500181093806592,12055857.0,,,,,,22.41,18.33,,,,,0.0,0.0,2.0
20260714,000034.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9525534226729446,12718990.0,,,,,,30.36,24.84,,,,,0.0,0.0,2.0
20260714,000035.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48569358927924666,306240.0,,,,,,4.83,3.95,,,,,0.0,0.0,2.0
20260714,000036.SZ,,U,1.0,28527791.0,28527791.0,131542.0,143815.0,,,,,,,,,,,,,,,,,,,,,,,,0.5914523723288664,535096.0,,,,,,4.63,3.79,0.0,,,0.0,1.0,0.0,1.524196441757911
20260714,000037.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5222745382107932,367316.0,,,,,,8.82,7.22,,,,,0.0,0.0,2.0
20260714,000039.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36870699022093445,172350.0,,,,,,8.4,6.88,,,,,0.0,0.0,2.0
20260714,000042.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29137993480622965,113535.0,,,,,,8.58,7.02,,,,,0.0,0.0,2.0
20260714,001914.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22491850778703368,74624.0,,,,,,9.36,7.66,,,,,0.0,0.0,2.0
20260714,000045.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18616443317638537,56854.0,,,,,,10.0,8.18,,,,,0.0,0.0,2.0
20260714,000048.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9751901484969214,22228342.0,,,,,,25.26,20.66,,,,,0.0,0.0,2.0
20260714,000049.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9056501267656646,5656832.0,,,,,,25.61,20.95,,,,,0.0,0.0,2.0
20260714,000050.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.749003984063745,1445730.0,,,,,,7.88,6.44,,,,,0.0,0.0,2.0
20260714,000055.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6975733429916697,1005696.0,,,,,,3.45,2.83,,,,,0.0,0.0,2.0
20260714,000056.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2741760231800072,102672.0,,,,,,2.31,1.89,,,,,0.0,0.0,2.0
20260714,000058.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.308583846432452,123968.0,,,,,,6.58,5.38,,,,,0.0,0.0,2.0
20260714,000059.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8898949655921767,4631055.0,,,,,,4.7,3.84,,,,,0.0,0.0,2.0
20260714,000060.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8839188699746469,4392479.0,,,,,,6.72,5.5,,,,,0.0,0.0,2.0
20260714,000061.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4018471568272365,202835.0,,,,,,6.15,5.03,,,,,0.0,0.0,2.0
20260714,000062.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9212241941325606,6877910.0,,,,,,31.2,25.52,,,,,0.0,0.0,2.0
20260714,000063.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9972835929011228,153948276.0,,,,,,44.04,36.04,,,,,0.0,0.0,2.0
20260714,000065.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.545816733067729,407358.0,,,,,,9.45,7.73,,,,,0.0,0.0,2.0
20260714,000066.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9686707714596161,18660308.57,,,,,,19.86,16.25,,,,,0.0,0.0,2.0
20260714,000068.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08909815284317277,18744.0,,,,,,2.9,2.38,,,,,0.0,0.0,2.0
20260714,000069.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21604491126403477,70416.0,,,,,,1.79,1.47,,,,,0.0,0.0,2.0
20260714,000070.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9266570083303151,7585648.0,,,,,,17.82,14.58,,,,,0.0,0.0,2.0
20260714,000078.SZ,,,,,,,,1.0,ok,,1min,241.0,09:50:00,15:00:00,6.0,5.0,6.1135,5.0,44.6,0.084427,0.0,20.0,36.0,0.0,22.786,15.08,76.638,76.638,1.0,high_open_board_risk,0.9556320173850055,13919976.0,,,,,,2.29,1.87,,,,,1.0,0.0,2.0
20260714,000088.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2998913437160449,117738.0,,,,,,4.65,3.81,,,,,0.0,0.0,2.0
20260714,000089.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5436436073886273,404352.0,,,,,,6.9,5.64,,,,,0.0,0.0,2.0
20260714,000090.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.377942774357117,180402.0,,,,,,3.54,2.9,,,,,0.0,0.0,2.0
20260714,000096.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3694313654473017,173036.0,,,,,,7.92,6.48,,,,,0.0,0.0,2.0
20260714,000099.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2614994567185802,94927.0,,,,,,14.69,12.02,,,,,0.0,0.0,2.0
20260714,000100.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9960159362549801,109626807.0,,,,,,5.29,4.33,,,,,0.0,0.0,2.0
20260714,000151.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5612097066280333,443523.0,,,,,,9.81,8.03,,,,,0.0,0.0,2.0
20260714,000153.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26312930097790654,96481.0,,,,,,5.96,4.88,,,,,0.0,0.0,2.0
20260714,000155.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8699746468670772,3880389.0,,,,,,11.64,9.52,,,,,0.0,0.0,2.0
20260714,000156.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3399130749728359,146740.0,,,,,,7.04,5.76,,,,,0.0,0.0,2.0
20260714,000157.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7276349148859109,1245618.0,,,,,,7.69,6.29,,,,,0.0,0.0,2.0
20260714,000158.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7455632017385005,1411368.0,,,,,,14.34,11.74,,,,,0.0,0.0,2.0
20260714,000159.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3627308946034046,166470.0,,,,,,5.84,4.78,,,,,0.0,0.0,2.0
20260714,000166.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7741760231800072,1682403.0,,,,,,4.96,4.06,,,,,0.0,0.0,2.0
20260714,000301.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7218399130749729,1189548.0,,,,,,12.54,10.26,,,,,0.0,0.0,2.0
20260714,000333.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9547265483520464,13472025.0,,,,,,88.44,72.36,,,,,0.0,0.0,2.0
20260714,000338.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8659905831220572,3756136.0,,,,,,29.26,23.94,,,,,0.0,0.0,2.0
