trade_date,ts_code,name,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy
20260326,000001.SZ,,1,,深圳,主板,19910403,10.91,11.05,10.9,10.94,0.0,10.94,0.0,0.013711151736745919,0.002742230347349119,-0.002742230347349119,827664.09,909199.431,0.4265,1.0142,0.77,0.0,,,,,,,,21230074.5086,,,,249551.4,53282.26,116361.25,133190.15,,,,,,,,,,,,,0.0,,,,,,
20260326,000002.SZ,,2,,深圳,主板,19910129,4.1,4.14,4.03,4.04,-1.9417,-4.2901136242964855,-1.9417,-0.02564034653465333,0.013985643564356344,-1.9556856435643564,848258.92,345974.692,0.873,1.3103,0.59,5.612260216998763e-06,,,,,,,,4820006.6263,,,,249551.4,53282.26,116361.25,133190.15,,,,,,,,,,,,,0.0,,,,,,
20260326,000004.SZ,,4,,深圳,主板,19901201,5.1,5.25,5.03,5.1,-0.1957,6.340917568071615,-0.1957,0.03469529411764702,0.0,-0.1957,60489.2,31040.696,4.7898,6.4768,0.5,6.3046266746080694e-06,,,,,,,,67513.9438,,,,249551.4,53282.26,116361.25,133190.15,,,,,,,,,,,,,0.0,,,,,,
20260326,000006.SZ,,6,,深圳,主板,19920427,8.88,9.55,8.88,9.05,2.1445,2.878041024010177,2.1445,0.2327972375690607,0.05906795580110494,2.0854320441988947,488675.81,448621.632,3.6199,5.7451,1.56,4.780197491680472e-06,,,,,,,,1221745.5166,,,,249551.4,53282.26,116361.25,133190.15,,,,,,,,,,,,,0.0,,,,,,
20260326,000007.SZ,,7,,深圳,主板,19920413,13.65,13.74,13.22,13.33,-1.6236,-21.375881975625404,-1.6236,-0.02432648162040508,0.01497014253563392,-1.6385701425356338,47249.0,63289.819,1.3638,2.0536,0.57,2.5653415125108825e-05,,,,,,,,461815.2427,,,,249551.4,53282.26,116361.25,133190.15,,,,,,,,,,,,,0.0,,,,,,
20260326,000008.SZ,,8,,北京,主板,19920507,2.73,2.75,2.66,2.67,-2.5547,-1.717373126648228,-2.5547,-0.052405617977528005,0.034937078651685424,-2.5896370786516854,374998.52,101367.669,1.3806,2.2674,0.77,2.5202315740337288e-05,,,,,,,,725272.8414,,,,249551.4,53282.26,116361.25,133190.15,,,,,,,,,,,,,0.0,,,,,,
20260326,000009.SZ,,9,,深圳,主板,19910625,8.87,9.07,8.8,8.87,-0.1126,9.995492449853504,-0.1126,0.02701217587373164,0.0,-0.11260000000000005,245134.04,219326.651,0.9516,1.5347,0.85,5.133895013971649e-07,,,,,,,,2287762.787,,,,249551.4,53282.26,116361.25,133190.15,,,,,,,,,,,,,0.0,,,,,,
20260326,000010.SZ,,10,,深圳,主板,19951027,4.42,4.48,4.26,4.29,-4.0268,-1.417338443240386,-4.0268,-0.15522051282051327,0.09172121212121204,-4.118521212121212,336412.0,146413.817,3.967,4.7567,0.65,2.75028688037004e-05,,,,,,,,493200.8333,,,,249551.4,53282.26,116361.25,133190.15,,,,,,,,,,,,,0.0,,,,,,
20260326,000011.SZ,,11,,深圳,主板,19920330,8.65,8.87,8.52,8.64,-0.1156,9.769335142469473,-0.1156,0.035826388888888845,-0.001023611111111089,-0.114576388888889,54536.0,47521.064,1.0359,2.916,0.65,2.4326054652311655e-06,,,,,,,,514925.9355,,,,249551.4,53282.26,116361.25,133190.15,,,,,,,,,,,,,0.0,,,,,,
20260326,000012.SZ,,12,,深圳,主板,19920228,4.53,4.58,4.5,4.52,-0.2208,5.800821355236139,-0.2208,0.01379115044247789,-0.001723893805309851,-0.21907610619469017,208315.54,94483.209,1.0632,1.7515,0.64,2.336923166951283e-06,,,,,,,,1375195.9026,,,,249551.4,53282.26,116361.25,133190.15,,,,,,,,,,,,,0.0,,,,,,
20260326,000014.SZ,,14,,深圳,主板,19920602,14.95,15.43,14.91,15.11,0.5323,9.860993278078706,0.5323,0.0527330244870946,0.016225545996029135,0.5160744540039708,172190.2,261215.662,7.1139,10.7814,0.92,2.037779802039588e-06,,,,,,,,365731.8445,,,,249551.4,53282.26,116361.25,133190.15,,,,,,,,,,,,,0.0,,,,,,
20260326,000016.SZ,,16,,深圳,主板,19920327,3.31,3.34,3.15,3.17,-4.2296,-0.9815457022541493,-4.2296,-0.193572239747634,0.14263217665615152,-4.3722321766561505,307812.86,98886.55,1.9279,2.8699,0.82,4.2772247590799754e-05,,,,,,,,763318.6943,,,,249551.4,53282.26,116361.25,133190.15,,,,,,,,,,,,,0.0,,,,,,
20260326,000017.SZ,,17,,深圳,主板,19920331,6.8,6.88,6.68,6.71,-1.757,-8.863936591809777,-1.757,-0.022563338301043234,0.01015350223546943,-1.7671535022354692,54954.1,37144.582,1.2466,2.2948,0.52,4.730164953801337e-05,,,,,,,,462443.09,,,,249551.4,53282.26,116361.25,133190.15,,,,,,,,,,,,,0.0,,,,,,
20260326,000019.SZ,,19,,深圳,主板,19921012,7.61,8.18,7.57,7.82,3.5762,1.7088413967920983,3.5762,0.3569670076726339,0.12289028132992325,3.4533097186700767,440165.94,347519.046,10.5754,16.2593,2.13,1.029065900462906e-05,,,,,,,,901282.5686,,,,249551.4,53282.26,116361.25,133190.15,,,,,,,,,,,,,0.0,,,,,,
20260326,000020.SZ,,20,,深圳,主板,19920428,17.07,17.68,17.07,17.32,-2.0362,-16.714919899633276,-2.0362,-0.036494341801385645,-0.014956697459584294,-2.021243302540416,224649.9,387362.201,12.4003,36.3068,0.86,5.2565789711629605e-06,,,,,,,,490435.2452,,,,249551.4,53282.26,116361.25,133190.15,,,,,,,,,,,,,0.0,,,,,,
20260326,000021.SZ,,21,,深圳,主板,19940202,28.83,28.93,27.72,27.86,-5.3347,-6.427203728054998,-5.3347,-0.18826227566403458,0.15092099784637455,-5.485620997846374,873092.29,2469192.521,5.556,8.4531,0.77,2.160503871054775e-06,,,,,,,,4378701.9231,,,,249551.4,53282.26,116361.25,133190.15,,,,,,,,,,,,,0.0,,,,,,
20260326,000025.SZ,,25,,深圳,主板,19930621,16.05,16.18,15.75,15.78,-1.6822,-23.13104661389622,-1.6822,-0.018589733840304167,0.011672623574144544,-1.6938726235741444,40412.5,64352.199,1.0289,2.2304,0.74,2.614052085461757e-05,,,,,,,,680210.029,,,,249551.4,53282.26,116361.25,133190.15,,,,,,,,,,,,,0.0,,,,,,
20260326,000026.SZ,,26,,深圳,主板,19930603,14.45,14.68,14.07,14.2,-1.1142,-124.34325744308222,-1.1142,-0.004905774647887323,0.0020105633802816915,-1.1162105633802817,36559.63,52497.797,1.0028,1.8136,0.75,2.1223747731738156e-05,,,,,,,,576184.8899,,,,249551.4,53282.26,116361.25,133190.15,,,,,,,,,,,,,0.0,,,,,,
20260326,000027.SZ,,27,,深圳,主板,19930903,7.59,7.87,7.45,7.87,3.4166,1.7819136892632343,3.4166,0.23570165184243957,0.15713443456162654,3.259465565438373,1520443.35,1168408.502,3.196,12.7948,2.01,2.9241485269507218e-06,,,,,,,,3744065.8639,,,,249551.4,53282.26,116361.25,133190.15,,,,,,,,,,,,,0.0,,,,,,
20260326,000028.SZ,,28,,深圳,主板,19930809,25.4,25.7,25.32,25.45,0.0393,24.48763590878476,0.0393,0.015518035363457718,0.002041846758349734,0.037258153241650174,26427.27,67407.034,0.5528,1.5892,0.48,5.83025207725354e-07,,,,,,,,1416458.121,,,,249551.4,53282.26,116361.25,133190.15,,,,,,,,,,,,,0.0,,,,,,
20260326,000029.SZ,,29,,深圳,主板,19930915,19.62,19.78,18.91,19.04,-3.1536,-8.841010401188708,-3.1536,-0.09840504201680683,0.06560336134453802,-3.2192033613445377,33447.81,64500.734,0.3751,1.2246,0.54,4.8892466867121235e-05,,,,,,,,1926200.64,,,,249551.4,53282.26,116361.25,133190.15,,,,,,,,,,,,,0.0,,,,,,
20260326,000030.SZ,,30,,吉林,主板,19930929,4.96,5.03,4.94,4.97,0.404,3.53988603988604,0.404,0.02542454728370217,0.0028249496981890745,0.40117505030181083,99477.8,49565.884,0.5954,2.1477,0.76,8.150767572308405e-06,,,,,,,,854745.99,,,,249551.4,53282.26,116361.25,133190.15,,,,,,,,,,,,,0.0,,,,,,
20260326,000031.SZ,,31,,深圳,主板,19931008,2.95,2.98,2.89,2.91,-1.0204,-142.6470588235296,-1.0204,-0.0006309278350515446,0.0002804123711340205,-1.020680412371134,161819.0,47257.111,0.3775,1.2289,0.59,2.159251757899462e-05,,,,,,,,1247317.1816,,,,249551.4,53282.26,116361.25,133190.15,,,,,,,,,,,,,0.0,,,,,,
20260326,000032.SZ,,32,,深圳,主板,19931028,18.37,19.15,18.33,18.43,0.0543,17.48079294318505,0.0543,0.04690862723819861,0.003432338578404702,0.05086766142159532,365995.7,684084.812,3.2162,5.7661,0.78,7.937612273724913e-08,,,,,,,,2239575.4702,,,,249551.4,53282.26,116361.25,133190.15,,,,,,,,,,,,,0.0,,,,,,
20260326,000034.SZ,,34,,深圳,主板,19940509,35.3,35.47,33.73,33.93,-4.3147,-10.236220472440944,-4.3147,-0.1699846153846156,0.1338384615384613,-4.448538461538462,170901.4,588717.675,2.8259,3.019,0.79,7.328979888364996e-06,,,,,,,,2454646.6287,,,,249551.4,53282.26,116361.25,133190.15,,,,,,,,,,,,,0.0,,,,,,
20260326,000035.SZ,,35,,江苏,主板,19940408,7.5,7.52,7.15,7.17,-5.1587,-1.7240964724553347,-5.1587,-0.21460516039051558,0.1914046025104603,-5.35010460251046,981450.26,713899.951,4.2431,6.8533,0.78,7.226082580302628e-06,,,,,,,,1712219.4954,,,,249551.4,53282.26,116361.25,133190.15,,,,,,,,,,,,,0.0,,,,,,
20260326,000036.SZ,,36,,深圳,主板,19940617,4.91,5.05,4.9,4.96,0.4049,3.5305003914869384,0.4049,0.04248689516129017,0.014162298387096725,0.39073770161290333,339340.19,168984.32,2.4219,3.4539,0.89,2.396080299047864e-06,,,,,,,,696294.0876,,,,249551.4,53282.26,116361.25,133190.15,,,,,,,,,,,,,0.0,,,,,,
20260326,000037.SZ,,37,火力发电,深圳,主板,19940701,10.5,11.99,10.48,11.99,10.0,1.09,10.0,1.3853211009174309,1.3669724770642202,8.633027522935778,702196.51,789012.934,20.7194,35.0861,1.09,1.2674063464718818e-05,,,,,,,,722712.3526,,,,249551.4,53282.26,116361.25,133190.15,,3.0,4.0,1.0,4.0,3.0,0.0,,,,,,0.0,,,,,,
