ts_code,trade_date,open,high,low,close,vol,amount
000001.SZ,20260813,11.23,11.27,11.18,11.25,755980.76,848358.76649
000002.SZ,20260813,3.33,3.34,3.22,3.22,1707661.54,556248.16016
000006.SZ,20260813,7.03,7.7,6.89,7.7,388402.69,284308.69472
000007.SZ,20260813,10.82,11.22,10.8,10.99,91893.5,101149.5795
000008.SZ,20260813,2.46,2.46,2.42,2.42,364469.0,88930.902
000009.SZ,20260813,8.33,8.39,8.24,8.26,366984.95,305446.57167
000010.SZ,20260813,1.58,1.6,1.56,1.57,184443.0,29122.818
000011.SZ,20260813,8.51,8.82,8.3,8.61,168601.07,144080.67784
000012.SZ,20260813,3.9,3.91,3.79,3.8,350686.92,134156.12206
000014.SZ,20260813,10.42,10.56,10.18,10.31,90024.2,93338.0994
000016.SZ,20260813,2.54,2.54,2.46,2.46,142847.0,35645.249
000017.SZ,20260813,6.17,6.17,5.96,5.99,78442.76,47523.00036
000019.SZ,20260813,6.15,6.16,6.05,6.09,78125.59,47627.63769
000020.SZ,20260813,11.46,11.48,11.17,11.19,32657.01,36748.90621
000021.SZ,20260813,41.0,41.78,39.53,39.55,1296931.44,5305427.73163
000025.SZ,20260813,15.27,15.47,14.97,15.03,72882.61,110217.78813
000026.SZ,20260813,20.78,21.88,20.65,21.15,199479.2,423892.50938
000027.SZ,20260813,6.33,6.39,6.3,6.34,189766.64,120305.97697
000028.SZ,20260813,20.42,20.54,20.13,20.31,50101.79,102003.3371
000029.SZ,20260813,23.21,23.54,22.48,22.52,58946.01,134880.42321
000030.SZ,20260813,4.3,4.31,4.25,4.26,86055.2,36794.3352
000031.SZ,20260813,2.33,2.33,2.22,2.23,409593.25,92099.21465
000032.SZ,20260813,15.04,15.4,14.68,14.7,434932.23,654284.53235
000034.SZ,20260813,24.78,25.66,24.73,24.89,705262.37,1774740.08641
000035.SZ,20260813,4.85,4.94,4.8,4.8,348819.75,169307.50397
000036.SZ,20260813,4.32,4.33,4.15,4.16,254681.21,107644.99961
000037.SZ,20260813,10.12,10.36,10.02,10.2,349298.0,356773.552
000039.SZ,20260813,8.87,9.25,8.77,8.87,829863.83,746265.27425
000042.SZ,20260813,9.23,9.25,9.01,9.01,57757.0,52596.091
001914.SZ,20260813,8.91,8.91,8.67,8.69,78128.0,68257.28965
000045.SZ,20260813,10.24,10.3,10.06,10.07,58947.14,59804.61787
000048.SZ,20260813,24.13,24.54,23.7,23.85,253237.28,610661.5442
000049.SZ,20260813,24.81,24.93,24.51,24.51,67871.8,167433.35998
000050.SZ,20260813,6.83,6.88,6.6,6.62,298828.07,200838.44352
000055.SZ,20260813,3.55,3.56,3.48,3.5,82041.0,28788.578
000056.SZ,20260813,1.91,1.94,1.89,1.89,166827.0,31865.869
000058.SZ,20260813,6.91,6.99,6.8,6.86,84579.53,58166.16852
000059.SZ,20260813,4.66,4.67,4.54,4.56,191838.52,87951.29664
000060.SZ,20260813,6.75,6.78,6.49,6.5,1225957.08,811974.49307
