trade_date,ts_code,name,close,pre_close_est,pct_chg,up_limit,down_limit
20260921,000001.SZ,,11.73,11.700001196931069,0.2564,12.87,10.53
20260921,000002.SZ,,3.65,3.3199987629593646,9.9398,3.65,2.99
20260921,000006.SZ,,7.19,7.059997211350199,1.8414,7.77,6.35
20260921,000007.SZ,,11.63,11.3300041501133,2.6478,12.46,10.2
20260921,000008.SZ,,2.44,2.399999213115012,1.6667,2.64,2.16
20260921,000009.SZ,,7.03,6.999998008535417,0.4286,7.7,6.3
20260921,000010.SZ,,1.6,1.58000035550008,1.2658,1.74,1.42
20260921,000011.SZ,,9.66,9.139998088737459,5.6893,10.05,8.23
20260921,000012.SZ,,3.78,3.7200001180952413,1.6129,4.09,3.35
20260921,000014.SZ,,10.97,10.449997666135436,4.9761,11.5,9.41
20260921,000017.SZ,,7.87,7.510000610724319,4.7936,8.26,6.76
20260921,000019.SZ,,7.2,7.150000049652778,0.6993,7.87,6.44
20260921,000020.SZ,,14.26,12.959995783002775,10.0309,14.26,11.66
20260921,000021.SZ,,37.22,36.95000630393713,0.7307,40.65,33.26
20260921,000025.SZ,,15.28,14.72999665490259,3.7339,16.2,13.26
20260921,000026.SZ,,19.65,19.789994420530835,-0.7074,21.77,17.81
20260921,000027.SZ,,6.28,6.290001101751786,-0.159,6.92,5.66
20260921,000028.SZ,,20.03,19.820007025564152,1.0595,21.8,17.84
20260921,000029.SZ,,21.15,22.270002990392836,-5.0292,24.5,20.04
20260921,000030.SZ,,3.96,3.9499986035358474,0.2532,4.35,3.56
20260921,000031.SZ,,2.37,2.230000564557105,6.278,2.45,2.01
20260921,000032.SZ,,14.49,14.62999441657218,-0.9569,16.09,13.17
20260921,000034.SZ,,23.44,23.480009936932536,-0.1704,25.83,21.13
20260921,000035.SZ,,5.05,4.770000944554642,5.87,5.25,4.29
20260921,000036.SZ,,4.08,3.8999994264706723,4.6154,4.29,3.51
20260921,000037.SZ,,9.49,9.400004358273886,0.9574,10.34,8.46
20260921,000039.SZ,,9.32,9.150002110783749,1.8579,10.07,8.24
20260921,000042.SZ,,8.53,8.2500031433189,3.3939,9.08,7.43
20260921,001914.SZ,,9.17,8.909997366838292,2.9181,9.8,8.02
20260921,000045.SZ,,11.33,11.08000191675232,2.2563,12.19,9.97
20260921,000048.SZ,,18.17,18.47000834555688,-1.6243,20.32,16.62
20260921,000049.SZ,,22.43,22.289996531783867,0.6281,24.52,20.06
20260921,000050.SZ,,6.72,6.610002941057856,1.6641,7.27,5.95
20260921,000055.SZ,,3.78,3.75,0.8,4.13,3.38
20260921,000056.SZ,,2.57,2.5,2.8,2.75,2.25
20260921,000058.SZ,,7.3,7.029998834753617,3.8407,7.73,6.33
20260921,000059.SZ,,5.75,5.399999060869728,6.4815,5.94,4.86
20260921,000060.SZ,,6.19,6.19,0.0,6.81,5.57
20260921,000061.SZ,,6.11,6.020000985270211,1.495,6.62,5.42
20260921,000062.SZ,,23.76,23.089997541342854,2.9017,25.4,20.78
20260921,000063.SZ,,33.15,32.43998602585217,2.1887,35.68,29.2
20260921,000065.SZ,,10.17,9.780002827257455,3.9877,10.76,8.8
20260921,000066.SZ,,14.84,14.11999330156652,5.0992,15.53,12.71
20260921,000068.SZ,,3.33,3.22999922402421,3.096,3.55,2.91
20260921,000069.SZ,,1.92,1.8300005718751786,4.918,2.01,1.65
20260921,000070.SZ,,18.98,17.700006341414284,7.2316,19.47,15.93
20260921,000078.SZ,,1.57,1.5199996127389523,3.2895,1.67,1.37
20260921,000088.SZ,,4.56,4.480000628772018,1.7857,4.93,4.03
20260921,000089.SZ,,6.65,6.45999852342891,2.9412,7.11,5.81
20260921,000090.SZ,,3.65,3.5400015323842253,3.1073,3.89,3.19
20260921,000096.SZ,,8.07,7.970000404919475,1.2547,8.77,7.17
20260921,000099.SZ,,13.05,12.950000099233717,0.7722,14.25,11.66
20260921,000100.SZ,,5.08,4.990000353622072,1.8036,5.49,4.49
20260921,000151.SZ,,10.15,10.140001958069345,0.0986,11.15,9.13
20260921,000153.SZ,,6.3,5.989999553127018,5.1753,6.59,5.39
20260921,000155.SZ,,11.91,11.800000396305638,0.9322,12.98,10.62
20260921,000156.SZ,,7.17,7.029997597839036,1.9915,7.73,6.33
20260921,000157.SZ,,6.2,6.2,0.0,6.82,5.58
20260921,000158.SZ,,13.15,12.799996885171861,2.7344,14.08,11.52
20260921,000159.SZ,,5.52,5.429997786685684,1.6575,5.97,4.89
20260921,000166.SZ,,4.47,4.400000393736053,1.5909,4.84,3.96
20260921,000301.SZ,,13.9,13.679998267856336,1.6082,15.05,12.31
20260921,000333.SZ,,80.9,84.39998289048555,-4.1469,92.84,75.96
20260921,000338.SZ,,27.08,27.230010125782936,-0.5509,29.95,24.51
20260921,000400.SZ,,20.38,20.369998330819566,0.0491,22.41,18.33
20260921,000401.SZ,,3.59,3.510000078217272,2.2792,3.86,3.16
20260921,000402.SZ,,2.77,2.520000800577872,9.9206,2.77,2.27
20260921,000403.SZ,,9.95,9.880000198592969,0.7085,10.87,8.89
20260921,000404.SZ,,6.92,6.879999681849726,0.5814,7.57,6.19
20260921,000407.SZ,,4.22,4.210001247038284,0.2375,4.63,3.79
20260921,000408.SZ,,72.31,72.15997940282153,0.2079,79.38,64.94
20260921,000409.SZ,,9.03,8.890000275658922,1.5748,9.78,8.0
20260921,000410.SZ,,5.44,5.5699981877027955,-2.3339,6.13,5.01
20260921,000411.SZ,,10.07,9.899997247269882,1.7172,10.89,8.91
