trade_date,ts_code,name,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength
20260529,000001.SZ,,,,,,,,,,,,,11.73,9.59,,,,,0.0,0.0,2.0
20260529,000002.SZ,,,,,,,,,,,,,3.64,2.98,,,,,0.0,0.0,2.0
20260529,000006.SZ,,,,,,,,,,,,,10.53,8.61,,,,,0.0,0.0,2.0
20260529,000007.SZ,,,,,,,,,,,,,13.08,10.7,,,,,0.0,0.0,2.0
20260529,000008.SZ,,,,,,,,,,,,,2.82,2.3,,,,,0.0,0.0,2.0
20260529,000009.SZ,,,,,,,,,,,,,8.2,6.71,,,,,0.0,0.0,2.0
20260529,000010.SZ,,,,,,,,,,,,,2.1,1.9,,,,,1.0,0.0,2.0
20260529,000011.SZ,,,,,,,,,,,,,8.02,6.56,,,,,0.0,0.0,2.0
20260529,000012.SZ,,,,,,,,,,,,,4.82,3.94,,,,,0.0,0.0,2.0
20260529,000014.SZ,,,,,,,,,,,,,11.84,9.68,,,,,0.0,0.0,2.0
20260529,000016.SZ,,,,,,,,,,,,,3.63,3.29,,,,,0.0,0.0,2.0
20260529,000017.SZ,,,,,,,,,,,,,6.05,4.95,,,,,0.0,0.0,2.0
20260529,000019.SZ,,,,,,,,,,,,,7.06,5.78,,,,,0.0,0.0,2.0
20260529,000020.SZ,,,,,,,,,,,,,13.95,11.41,,,,,0.0,0.0,2.0
20260529,000021.SZ,,,,,,,,,,,,,46.92,38.39,,,,,0.0,0.0,2.0
20260529,000025.SZ,,U,0.0,25202969.0,25202969.0,103921.0,103921.0,,,,,,15.66,12.82,0.0,,,0.0,1.0,0.0,2.0971666852913002
20260529,000026.SZ,,,,,,,,,,,,,25.37,20.75,,,,,0.0,0.0,2.0
20260529,000027.SZ,,,,,,,,,,,,,8.86,7.25,,,,,0.0,0.0,2.0
20260529,000028.SZ,,,,,,,,,,,,,25.29,20.69,,,,,0.0,0.0,2.0
20260529,000029.SZ,,,,,,,,,,,,,27.59,22.57,,,,,0.0,0.0,2.0
