ts_code,trade_date,open,high,low,close,vol,amount
000001.SZ,20260515,11.05,11.11,10.96,10.99,974741.76,1074648.533
000002.SZ,20260515,3.87,3.88,3.76,3.78,1204343.19,459772.879
000006.SZ,20260515,9.95,10.25,9.62,9.72,468012.5,462786.783
000007.SZ,20260515,12.73,12.78,12.16,12.69,158450.0,198572.674
000008.SZ,20260515,2.73,2.74,2.68,2.69,520101.0,140865.761
000009.SZ,20260515,8.02,8.05,7.87,7.92,260046.83,206566.195
000010.SZ,20260515,2.61,2.73,2.6,2.7,604192.99,162557.873
000011.SZ,20260515,7.73,7.79,7.54,7.6,57754.24,44253.558
000012.SZ,20260515,3.82,3.84,3.71,3.73,266464.97,100309.83
000014.SZ,20260515,12.35,12.48,12.0,12.11,63965.09,78187.458
000016.SZ,20260515,3.22,3.25,3.15,3.19,315921.1,101242.378
000017.SZ,20260515,5.93,6.0,5.88,5.91,68136.97,40472.536
000019.SZ,20260515,7.15,7.16,6.98,7.05,142982.07,100828.23
000020.SZ,20260515,13.92,14.03,13.53,13.58,71569.0,98318.983
000021.SZ,20260515,34.69,35.19,32.88,33.66,1585596.15,5388094.177
000025.SZ,20260515,15.55,15.65,15.33,15.41,39587.95,61400.09
000026.SZ,20260515,20.29,21.0,19.67,20.22,224968.01,460804.517
000027.SZ,20260515,7.32,7.36,7.13,7.26,608670.09,439868.241
000028.SZ,20260515,24.22,24.31,24.07,24.14,21560.5,52126.136
000029.SZ,20260515,28.29,29.96,28.15,28.91,146701.1,427563.274
000030.SZ,20260515,4.85,4.88,4.79,4.81,181981.79,87769.646
000031.SZ,20260515,2.89,2.91,2.83,2.86,305048.0,87183.636
000032.SZ,20260515,18.31,18.74,18.21,18.39,209669.07,387133.249
000034.SZ,20260515,41.4,41.68,40.24,40.72,376144.4,1539379.952
000035.SZ,20260515,6.39,6.43,6.13,6.19,531328.48,331263.223
000036.SZ,20260515,5.77,5.86,5.63,5.71,442817.6,253511.03
000037.SZ,20260515,10.92,11.03,10.51,10.76,332811.72,356850.797
000039.SZ,20260515,12.55,12.85,12.04,12.13,456476.67,563896.05
000042.SZ,20260515,10.06,10.13,9.97,10.11,65520.51,65807.992
000045.SZ,20260515,12.25,12.33,11.95,12.05,78376.0,94959.462
000048.SZ,20260515,14.51,14.56,14.26,14.34,87811.2,126358.671
000049.SZ,20260515,27.5,27.84,26.9,27.03,130258.39,354940.113
000050.SZ,20260515,7.73,7.77,7.38,7.47,359377.05,270323.964
000055.SZ,20260515,3.63,3.65,3.56,3.6,114577.0,41397.571
000056.SZ,20260515,1.51,1.54,1.51,1.51,577431.58,87571.983
000058.SZ,20260515,8.08,8.14,7.89,7.93,95538.0,76378.855
000059.SZ,20260515,5.09,5.11,4.99,5.0,259581.73,130530.612
000060.SZ,20260515,7.86,7.91,7.32,7.4,3036213.16,2298953.653
000061.SZ,20260515,7.09,7.09,6.82,6.9,222796.7,154638.27
000062.SZ,20260515,33.42,34.5,31.71,32.11,663287.86,2172896.991
000063.SZ,20260515,37.64,38.29,36.58,36.71,1469673.67,5466586.803
