trade_date,ts_code,name,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength
20260521,000001.SZ,,,,,,,,,,,,,11.85,9.69,,,,,0.0,0.0,2.0
20260521,000002.SZ,,,,,,,,,,,,,3.96,3.24,,,,,0.0,0.0,2.0
20260521,000006.SZ,,,,,,,,,,,,,11.95,9.77,,,,,0.0,0.0,2.0
20260521,000007.SZ,,,,,,,,,,,,,13.74,11.24,,,,,0.0,0.0,2.0
20260521,000008.SZ,,,,,,,,,,,,,2.94,2.4,,,,,0.0,0.0,2.0
20260521,000009.SZ,,,,,,,,,,,,,8.67,7.09,,,,,0.0,0.0,2.0
20260521,000010.SZ,,,,,,,,,,,,,2.59,2.35,,,,,0.0,0.0,2.0
20260521,000011.SZ,,,,,,,,,,,,,8.47,6.93,,,,,0.0,0.0,2.0
20260521,000012.SZ,,U,0.0,41439556.0,41439556.0,95415.0,95415.0,,,,,,4.0,3.28,0.0,,,0.0,1.0,0.0,2.0186681286094297
20260521,000014.SZ,,,,,,,,,,,,,12.88,10.54,,,,,0.0,0.0,2.0
20260521,000016.SZ,,,,,,,,,,,,,3.39,3.07,,,,,0.0,0.0,2.0
20260521,000017.SZ,,,,,,,,,,,,,6.35,5.19,,,,,0.0,0.0,2.0
20260521,000019.SZ,,,,,,,,,,,,,7.67,6.27,,,,,0.0,0.0,2.0
20260521,000020.SZ,,,,,,,,,,,,,14.58,11.93,,,,,0.0,0.0,2.0
20260521,000021.SZ,,,,,,,,,,,,,41.64,34.07,,,,,0.0,0.0,2.0
20260521,000025.SZ,,,,,,,,,,,,,16.52,13.52,,,,,0.0,0.0,2.0
20260521,000026.SZ,,,,,,,,,,,,,23.98,19.62,,,,,0.0,0.0,2.0
20260521,000027.SZ,,,,,,,,,,,,,8.13,6.65,,,,,0.0,0.0,2.0
20260521,000028.SZ,,,,,,,,,,,,,26.4,21.6,,,,,0.0,0.0,2.0
20260521,000029.SZ,,,,,,,,,,,,,29.13,23.83,,,,,0.0,0.0,2.0
20260521,000030.SZ,,,,,,,,,,,,,5.21,4.27,,,,,0.0,0.0,2.0
20260521,000031.SZ,,,,,,,,,,,,,3.03,2.48,,,,,0.0,0.0,2.0
20260521,000032.SZ,,,,,,,,,,,,,22.0,18.0,,,,,0.0,0.0,2.0
20260521,000034.SZ,,,,,,,,,,,,,33.21,27.17,,,,,0.0,0.0,2.0
20260521,000035.SZ,,,,,,,,,,,,,6.73,5.51,,,,,0.0,0.0,2.0
20260521,000036.SZ,,,,,,,,,,,,,6.25,5.11,,,,,0.0,0.0,2.0
20260521,000037.SZ,,,,,,,,,,,,,10.86,8.88,,,,,0.0,0.0,2.0
20260521,000039.SZ,,,,,,,,,,,,,12.45,10.19,,,,,0.0,0.0,2.0
20260521,000042.SZ,,,,,,,,,,,,,11.25,9.21,,,,,0.0,0.0,2.0
20260521,000045.SZ,,,,,,,,,,,,,13.42,10.98,,,,,0.0,0.0,2.0
20260521,000048.SZ,,,,,,,,,,,,,15.68,12.83,,,,,0.0,0.0,2.0
20260521,000049.SZ,,,,,,,,,,,,,29.77,24.35,,,,,0.0,0.0,2.0
20260521,000050.SZ,,,,,,,,,,,,,8.09,6.62,,,,,0.0,0.0,2.0
20260521,000055.SZ,,,,,,,,,,,,,3.99,3.27,,,,,0.0,0.0,2.0
20260521,000056.SZ,,,,,,,,,,,,,1.46,1.32,,,,,0.0,0.0,2.0
20260521,000058.SZ,,,,,,,,,,,,,8.53,6.98,,,,,0.0,0.0,2.0
20260521,000059.SZ,,,,,,,,,,,,,5.35,4.37,,,,,0.0,0.0,2.0
