trade_date,ts_code,name,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength
20260413,000001.SZ,,,,,,,,,,,,,12.2,9.98,,,,,0.0,0.0,2.0
20260413,000002.SZ,,,,,,,,,,,,,4.28,3.5,,,,,0.0,0.0,2.0
20260413,000004.SZ,,,,,,,,,,,,,3.34,3.02,,,,,0.0,0.0,2.0
20260413,000006.SZ,,,,,,,,,,,,,9.55,7.81,,,,,0.0,0.0,2.0
20260413,000007.SZ,,,,,,,,,,,,,15.05,12.31,,,,,0.0,0.0,2.0
20260413,000008.SZ,,,,,,,,,,,,,3.01,2.47,,,,,0.0,0.0,2.0
20260413,000009.SZ,,,,,,,,,,,,,9.78,8.0,,,,,0.0,0.0,2.0
20260413,000010.SZ,,U,0.0,127900731.0,127900731.0,100918.0,100918.0,,,,,,4.13,3.38,0.0,,,0.0,1.0,0.0,2.1776232741876207
20260413,000011.SZ,,,,,,,,,,,,,9.23,7.55,,,,,0.0,0.0,2.0
20260413,000012.SZ,,,,,,,,,,,,,4.94,4.04,,,,,0.0,0.0,2.0
20260413,000014.SZ,,,,,,,,,,,,,14.87,12.17,,,,,0.0,0.0,2.0
20260413,000016.SZ,,,,,,,,,,,,,3.44,2.82,,,,,0.0,0.0,2.0
20260413,000017.SZ,,,,,,,,,,,,,7.55,6.17,,,,,0.0,0.0,2.0
20260413,000019.SZ,,,,,,,,,,,,,8.7,7.12,,,,,0.0,0.0,2.0
20260413,000020.SZ,,,,,,,,,,,,,17.38,14.22,,,,,0.0,0.0,2.0
20260413,000021.SZ,,,,,,,,,,,,,30.91,25.29,,,,,0.0,0.0,2.0
20260413,000025.SZ,,,,,,,,,,,,,17.79,14.55,,,,,0.0,0.0,2.0
20260413,000026.SZ,,U,0.0,121481392.0,121481392.0,94103.0,94103.0,,,,,,16.41,13.43,0.0,,,0.0,1.0,0.0,2.1687083602353283
20260413,000027.SZ,,,,,,,,,,,,,7.29,5.97,,,,,0.0,0.0,2.0
20260413,000028.SZ,,,,,,,,,,,,,28.86,23.62,,,,,0.0,0.0,2.0
20260413,000029.SZ,,,,,,,,,,,,,22.41,18.33,,,,,0.0,0.0,2.0
20260413,000030.SZ,,,,,,,,,,,,,5.63,4.61,,,,,0.0,0.0,2.0
20260413,000031.SZ,,,,,,,,,,,,,3.23,2.65,,,,,0.0,0.0,2.0
20260413,000032.SZ,,,,,,,,,,,,,19.68,16.1,,,,,0.0,0.0,2.0
20260413,000034.SZ,,,,,,,,,,,,,38.84,31.78,,,,,0.0,0.0,2.0
