ts_code,trade_date,open,high,low,close,vol,amount
000001.SZ,20260915,11.82,11.88,11.77,11.82,755251.46,893382.87634
000002.SZ,20260915,3.05,3.06,3.01,3.02,702047.93,212336.15742
000006.SZ,20260915,6.76,6.79,6.62,6.63,93696.07,62710.60878
000007.SZ,20260915,10.99,11.21,10.86,10.91,54711.0,60373.374
000008.SZ,20260915,2.45,2.46,2.38,2.39,328888.0,79300.538
000009.SZ,20260915,6.95,6.99,6.89,6.91,109402.13,75878.78168
000010.SZ,20260915,1.72,1.72,1.57,1.58,292727.0,48106.582
000011.SZ,20260915,8.77,8.79,8.26,8.27,148054.0,126368.695
000012.SZ,20260915,3.76,3.78,3.69,3.71,214938.89,80110.04541
000014.SZ,20260915,10.32,10.32,9.92,9.97,46376.28,46663.17148
000017.SZ,20260915,7.5,7.51,7.18,7.18,456916.18,334310.47284
000019.SZ,20260915,6.99,7.0,6.71,6.72,265741.68,181187.38344
000020.SZ,20260915,12.72,12.88,12.35,12.36,125587.0,157836.228
000021.SZ,20260915,33.5,34.65,33.4,33.91,502732.26,1712010.72243
000025.SZ,20260915,14.6,14.72,14.51,14.51,37862.87,55164.16567
000026.SZ,20260915,18.24,18.58,18.09,18.33,38876.0,71348.50598
000027.SZ,20260915,6.36,6.42,6.31,6.37,231204.66,147284.1912
000028.SZ,20260915,20.04,20.08,19.77,19.8,11366.64,22567.26279
000029.SZ,20260915,21.3,21.64,21.05,21.11,27202.96,57985.3292
000030.SZ,20260915,4.04,4.06,3.95,3.97,89544.2,35853.02584
000031.SZ,20260915,2.18,2.18,2.12,2.13,284599.0,60993.603
000032.SZ,20260915,13.92,14.59,13.86,14.19,349492.29,498941.45823
000034.SZ,20260915,23.09,23.17,22.82,23.1,84186.24,193562.7858
000035.SZ,20260915,4.88,4.92,4.81,4.84,215498.0,104483.252
000036.SZ,20260915,3.82,3.82,3.71,3.73,149578.0,56095.254
000037.SZ,20260915,9.71,10.44,9.61,10.03,498251.43,501842.96864
000039.SZ,20260915,9.2,9.2,8.94,9.09,210647.9,190820.38336
000042.SZ,20260915,8.24,8.28,8.12,8.13,30940.87,25340.37066
001914.SZ,20260915,8.81,8.86,8.73,8.78,39599.0,34821.80182
000045.SZ,20260915,10.86,10.94,10.69,10.72,26082.0,28098.577
000048.SZ,20260915,20.12,20.87,19.01,20.25,205154.48,407842.59743
000049.SZ,20260915,22.1,22.21,21.88,21.9,32253.47,71076.27907
000050.SZ,20260915,6.54,6.56,6.4,6.43,129904.0,83793.106
000055.SZ,20260915,3.57,3.57,3.45,3.47,101974.99,35718.9335
000056.SZ,20260915,2.75,2.91,2.71,2.91,498732.65,139334.02266
000058.SZ,20260915,7.03,7.04,6.88,6.9,47398.72,32947.9624
000059.SZ,20260915,5.42,5.48,5.28,5.4,429582.93,231531.54504
000060.SZ,20260915,6.15,6.2,6.11,6.13,532029.56,327170.19061
000061.SZ,20260915,6.13,6.15,5.89,5.9,267779.0,160640.02451
000062.SZ,20260915,22.42,22.66,22.3,22.3,116877.55,262397.20098
000063.SZ,20260915,31.89,32.26,31.86,32.01,357968.43,1147855.43395
000065.SZ,20260915,9.49,9.57,9.44,9.53,138142.49,131230.66841
000066.SZ,20260915,13.91,14.05,13.85,13.86,333221.3,464798.13045
000068.SZ,20260915,3.28,3.44,3.19,3.19,216672.0,71099.075
000069.SZ,20260915,1.77,1.78,1.74,1.74,303016.0,53018.5
000070.SZ,20260915,16.4,16.99,16.15,16.71,752143.57,1254525.95169
000078.SZ,20260915,1.54,1.55,1.5,1.5,513922.0,78537.06
000088.SZ,20260915,4.63,4.64,4.5,4.53,305764.84,139347.93522
000089.SZ,20260915,6.54,6.54,6.46,6.47,58270.0,37822.286
000090.SZ,20260915,3.45,3.45,3.36,3.37,108086.0,36666.035
000096.SZ,20260915,8.1,8.14,7.95,7.98,57782.3,46390.2478
000099.SZ,20260915,13.16,13.2,12.92,12.96,57256.1,74544.89034
000100.SZ,20260915,4.67,4.76,4.66,4.73,3209644.58,1515619.30533
000151.SZ,20260915,10.53,10.66,10.12,10.12,98741.0,101870.01
000153.SZ,20260915,6.22,6.22,5.98,6.0,123884.2,74913.2932
