trade_date,ts_code,name,close,pre_close_est,pct_chg,up_limit,down_limit
20260826,000001.SZ,,11.73,11.590004337606057,1.2079,12.75,10.43
20260826,000002.SZ,,3.13,3.0899999506389784,1.2945,3.4,2.78
20260826,000006.SZ,,7.11,7.149997083686141,-0.5594,7.87,6.44
20260826,000007.SZ,,12.6,12.82000409019178,-1.7161,14.1,11.54
20260826,000008.SZ,,2.5,2.50999983936001,-0.3984,2.76,2.26
20260826,000009.SZ,,7.23,7.259998313029438,-0.4132,7.99,6.53
20260826,000010.SZ,,1.64,1.5300006064026792,7.1895,1.68,1.38
20260826,000011.SZ,,8.13,8.099997608856796,0.3704,8.91,7.29
20260826,000012.SZ,,3.78,3.75,0.8,4.13,3.38
20260826,000014.SZ,,10.74,10.420001746369008,3.071,11.46,9.38
20260826,000017.SZ,,9.46,8.6,10.0,9.46,7.74
20260826,000019.SZ,,6.85,6.65000121350387,3.0075,7.32,5.99
20260826,000020.SZ,,12.71,12.690000559118829,0.1576,13.96,11.42
20260826,000021.SZ,,36.23,36.820003739928616,-1.6024,40.5,33.14
20260826,000025.SZ,,15.96,16.0,-0.25,17.6,14.4
20260826,000026.SZ,,20.17,20.25000778074171,-0.3951,22.28,18.23
20260826,000027.SZ,,6.41,6.169999364711454,3.8898,6.79,5.55
20260826,000028.SZ,,20.06,19.870003031017408,0.9562,21.86,17.88
20260826,000029.SZ,,22.81,22.52000983337562,1.2877,24.77,20.27
20260826,000030.SZ,,4.27,4.310001120398417,-0.9281,4.74,3.88
20260826,000031.SZ,,2.22,2.1899992009462377,1.3699,2.41,1.97
20260826,000032.SZ,,14.41,14.329995634373295,0.5583,15.76,12.9
20260826,000034.SZ,,23.28,23.24000395319655,0.1721,25.56,20.92
20260826,000035.SZ,,4.64,4.59999841379365,0.8696,5.06,4.14
20260826,000036.SZ,,4.07,4.0600002194594715,0.2463,4.47,3.65
20260826,000037.SZ,,9.67,9.389999601871784,2.9819,10.33,8.45
20260826,000039.SZ,,9.15,9.099995524592366,0.5495,10.01,8.19
20260826,000042.SZ,,8.62,8.440000117494199,2.1327,9.28,7.6
20260826,001914.SZ,,8.93,8.839999960403135,1.0181,9.72,7.96
20260826,000045.SZ,,10.69,10.769999556707221,-0.7428,11.85,9.69
20260826,000048.SZ,,22.3,21.50000626681797,3.7209,23.65,19.35
20260826,000049.SZ,,23.58,23.380007416558755,0.8554,25.72,21.04
20260826,000050.SZ,,6.6,6.5400020214551695,0.9174,7.19,5.89
20260826,000055.SZ,,3.61,3.590000109390585,0.5571,3.95,3.23
