trade_date,ts_code,name,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy
20260603,000001.SZ,,1,,深圳,主板,19910403,11.03,11.06,10.92,10.99,-0.8123,58.55087906233352,-0.8123,0.00239108280254778,-0.0006831665150136341,-0.8116168334849864,825271.72,906870.26835,0.4253,1.0113,0.83,8.957179746094606e-07,,,,,,,,21327104.0996,,,,414747.72,54021.28,190613.88,224133.84,,,,,,,,,,,,,0.0,,,,,,
20260603,000002.SZ,,2,,深圳,主板,19910129,3.37,3.38,3.26,3.28,-3.2448,-1.4611546685673555,-3.2448,-0.08212682926829276,0.061595121951219724,-3.30639512195122,2114604.39,697163.39389,2.1762,3.2662,0.81,4.654289121370553e-06,,,,,,,,3913272.7065,,,,414747.72,54021.28,190613.88,224133.84,,,,,,,,,,,,,0.0,,,,,,
20260603,000006.SZ,,6,,深圳,主板,19920427,8.73,8.75,8.38,8.49,-4.0678,-2.767455505574027,-4.0678,-0.1336968197879856,0.08672226148409902,-4.154522261484099,377181.4,322376.98093,2.794,4.4343,1.04,1.2618146581884114e-05,,,,,,,,1146145.7941,,,,414747.72,54021.28,190613.88,224133.84,,,,,,,,,,,,,0.0,,,,,,
20260603,000007.SZ,,7,,深圳,主板,19920413,12.08,12.49,11.82,11.99,-0.9091,131.90319031903192,-0.9091,0.005079482902418681,-0.0006823185988323591,-0.9084176814011676,81150.47,97831.7468,2.3424,3.5271,0.84,9.292484594581522e-06,,,,,,,,415391.2048,,,,414747.72,54021.28,190613.88,224133.84,,,,,,,,,,,,,0.0,,,,,,
20260603,000008.SZ,,8,,北京,主板,19920507,2.58,2.66,2.57,2.61,1.1628,1.2067690031440725,1.1628,0.07457931034482783,0.024859770114942364,1.1379402298850574,336367.93,87849.71838,1.2383,2.0338,1.24,1.3236240496187235e-05,,,,,,,,708974.5753,,,,414747.72,54021.28,190613.88,224133.84,,,,,,,,,,,,,0.0,,,,,,
20260603,000009.SZ,,9,,深圳,主板,19910625,7.35,7.35,7.2,7.21,-1.7711,-9.35027882246142,-1.7711,-0.01604230235783628,0.014972815533980548,-1.7860728155339807,181986.93,131879.88984,0.7065,1.1401,0.94,1.3429644217543275e-05,,,,,,,,1859613.2688,,,,414747.72,54021.28,190613.88,224133.84,,,,,,,,,,,,,0.0,,,,,,
20260603,000010.SZ,,10,,深圳,主板,19951027,2.35,2.4,2.2,2.2,-5.1724,-0.5272744703288276,-5.1724,-0.3793090909090904,0.284481818181818,-5.456881818181818,809847.01,185082.37379,9.3285,11.1343,3.83,2.7946475367064176e-05,,,,,,,,252923.5042,,,,414747.72,54021.28,190613.88,224133.84,,,,,,,,,,,,,0.0,,,,,,
20260603,000011.SZ,,11,,深圳,主板,19920330,7.44,7.44,7.23,7.31,-1.7473,-9.781881439850126,-1.7473,-0.021468262653898767,0.013289876880985032,-1.760589876880985,43367.0,31598.552,0.8237,2.3188,0.99,5.529683765256079e-05,,,,,,,,435660.7163,,,,414747.72,54021.28,190613.88,224133.84,,,,,,,,,,,,,0.0,,,,,,
20260603,000012.SZ,,12,,深圳,主板,19920228,4.11,4.24,4.08,4.11,0.2439,3.3041241257335803,0.2439,0.04842433090024335,0.0,0.24389999999999995,507188.25,211091.22347,2.5886,4.2644,0.63,1.1554246358075742e-06,,,,,,,,1250454.6813,,,,414747.72,54021.28,190613.88,224133.84,,,,,,,,,,,,,0.0,,,,,,
20260603,000014.SZ,,14,,深圳,主板,19920602,10.93,10.93,10.67,10.77,-1.5539,-19.44394294999097,-1.5539,-0.013371773444753939,0.00822878365831013,-1.5621287836583102,62021.19,66827.11143,2.5624,3.8834,0.81,2.3252538778781088e-05,,,,,,,,260683.7832,,,,414747.72,54021.28,190613.88,224133.84,,,,,,,,,,,,,0.0,,,,,,
20260603,000016.SZ,,16,,深圳,主板,19920327,3.38,3.45,3.31,3.34,-0.8902,30.41894353369763,-0.8902,0.004602395209580843,-0.001314970059880241,-0.8888850299401198,284825.81,95991.27926,1.784,2.6555,0.82,9.273759104603895e-06,,,,,,,,804253.7663,,,,414747.72,54021.28,190613.88,224133.84,,,,,,,,,,,,,0.0,,,,,,
20260603,000017.SZ,,17,,深圳,主板,19920331,5.51,5.54,5.34,5.37,-1.8282,-6.483941077034532,-1.8282,-0.030845437616387368,0.02159180633147109,-1.8497918063314711,74764.0,40307.781,1.696,3.122,1.02,4.5356007069702e-05,,,,,,,,370092.309,,,,414747.72,54021.28,190613.88,224133.84,,,,,,,,,,,,,0.0,,,,,,
20260603,000019.SZ,,19,,深圳,主板,19921012,6.58,6.58,6.45,6.54,-0.3049,9.408718170047475,-0.3049,0.01381697247706421,-0.0042513761467889944,-0.300648623853211,80268.0,52170.779,1.9286,2.9651,0.85,5.844267726958802e-06,,,,,,,,753758.0561,,,,414747.72,54021.28,190613.88,224133.84,,,,,,,,,,,,,0.0,,,,,,
20260603,000020.SZ,,20,,深圳,主板,19920428,12.52,12.7,12.32,12.43,-1.2708,-45.901033973412126,-1.2708,-0.00827868061142395,0.0019607401448109374,-1.2727607401448107,32755.0,40959.313,1.808,5.2937,0.74,3.1025911005880395e-05,,,,,,,,351969.4052,,,,414747.72,54021.28,190613.88,224133.84,,,,,,,,,,,,,0.0,,,,,,
20260603,000021.SZ,,21,,深圳,主板,19940202,37.35,39.79,37.31,38.3,3.0124,9.545409231382713,3.0124,0.25981075718015634,0.09952428198433376,2.912875718015666,1880732.21,7290738.60127,11.9484,18.1628,0.86,4.1318173161156253e-07,,,,,,,,6029463.9814,,,,414747.72,54021.28,190613.88,224133.84,,,,,,,,,,,,,0.0,,,,,,
20260603,000025.SZ,,25,,深圳,主板,19930621,14.92,15.47,14.86,15.12,0.3318,11.35305601441658,0.3318,0.05373002645502656,0.01761640211640205,0.31418359788359773,92386.67,140132.6225,2.3521,5.099,1.13,2.3677570153231092e-06,,,,,,,,651760.1798,,,,414747.72,54021.28,190613.88,224133.84,,,,,,,,,,,,,0.0,,,,,,
20260603,000026.SZ,,26,,深圳,主板,19930603,22.17,22.99,21.9,22.38,-0.0447,23.42719564534701,-0.0447,0.04652712243074173,0.008963941018766642,-0.053663941018766585,125079.0,280605.065,3.431,6.2048,0.49,1.592986213559616e-07,,,,,,,,908099.8477,,,,414747.72,54021.28,190613.88,224133.84,,,,,,,,,,,,,0.0,,,,,,
20260603,000027.SZ,,27,,深圳,主板,19930903,7.9,8.03,7.78,7.96,-0.7481,31.599841206828106,-0.7481,0.007911432160803993,0.0018987437185929525,-0.7499987437185929,918161.55,725609.62869,1.93,7.7247,0.81,1.030995139012424e-06,,,,,,,,3786882.3731,,,,414747.72,54021.28,190613.88,224133.84,,,,,,,,,,,,,0.0,,,,,,
20260603,000028.SZ,,28,,深圳,主板,19930809,23.39,23.43,23.05,23.14,-1.0688,-336.33720930232573,-1.0688,-0.0011298184961106275,0.0007433016421780463,-1.069543301642178,22664.33,52490.35283,0.4741,1.3085,0.76,2.0361836840028724e-05,,,,,,,,1287891.5882,,,,414747.72,54021.28,190613.88,224133.84,,,,,,,,,,,,,0.0,,,,,,
20260603,000029.SZ,,29,,深圳,主板,19930915,23.61,23.85,23.25,23.46,-0.1702,28.27187274041938,-0.1702,0.02122250639386194,-0.005305626598465423,-0.16489437340153457,49618.42,116705.94678,0.5565,1.8167,0.53,1.4583661303981411e-06,,,,,,,,2373354.36,,,,414747.72,54021.28,190613.88,224133.84,,,,,,,,,,,,,0.0,,,,,,
20260603,000030.SZ,,30,,吉林,主板,19930929,4.68,4.68,4.59,4.6,-1.4989,-9.220284626177591,-1.4989,-0.009761086956521723,0.008676521739130442,-1.5075765217391304,102655.97,47472.24223,0.6144,2.2163,0.94,3.157424064230892e-05,,,,,,,,791112.9887,,,,414747.72,54021.28,190613.88,224133.84,,,,,,,,,,,,,0.0,,,,,,
20260603,000031.SZ,,31,,深圳,主板,19931008,2.76,2.78,2.61,2.67,-3.2609,-1.1809456411163697,-3.2609,-0.14395243445692876,0.07621011235955044,-3.33711011235955,490933.0,130610.143,1.1454,3.7282,1.0,2.4966667404996257e-05,,,,,,,,1144445.6615,,,,414747.72,54021.28,190613.88,224133.84,,,,,,,,,,,,,0.0,,,,,,
20260603,000032.SZ,,32,,深圳,主板,19931028,15.97,16.28,15.81,15.94,-0.4994,31.841789852177392,-0.4994,0.014760476787954849,-0.0009421580928482162,-0.49845784190715187,165299.5,264919.78381,1.4526,2.6042,0.64,1.8850989262401363e-06,,,,,,,,1936995.8217,,,,414747.72,54021.28,190613.88,224133.84,,,,,,,,,,,,,0.0,,,,,,
20260603,000034.SZ,,34,,深圳,主板,19940509,25.73,26.8,25.35,25.58,-1.8042,-31.808007958219346,-1.8042,-0.04558600469116495,0.004715793588741271,-1.8089157935887412,490826.03,1275812.38216,5.7802,6.1741,0.92,1.4141577752564365e-06,,,,,,,,2600820.058,,,,414747.72,54021.28,190613.88,224133.84,,,,,,,,,,,,,0.0,,,,,,
20260603,000035.SZ,,35,,江苏,主板,19940408,5.8,5.92,5.75,5.91,1.7212,2.1718359547258563,1.7212,0.0782747884940778,0.050648392554991685,1.6705516074450082,315066.51,184332.67484,1.3621,2.1188,0.94,9.337465544261182e-06,,,,,,,,1411327.3665,,,,414747.72,54021.28,190613.88,224133.84,,,,,,,,,,,,,0.0,,,,,,
20260603,000036.SZ,,36,,深圳,主板,19940617,5.1,5.19,5.03,5.06,-0.9785,235.3488372093027,-0.9785,0.0006798418972332011,-0.00016996047430830027,-0.9783300395256918,227373.5,115617.9234,1.6206,2.31,0.76,8.46322067742656e-06,,,,,,,,710332.2749,,,,414747.72,54021.28,190613.88,224133.84,,,,,,,,,,,,,0.0,,,,,,
