trade_date,ts_code,name,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength
20260512,000001.SZ,,,,,,,,,,,,,12.41,10.15,,,,,0.0,0.0,2.0
20260512,000002.SZ,,,,,,,,,,,,,4.5,3.68,,,,,0.0,0.0,2.0
20260512,000006.SZ,,U,4.0,43662043.0,43662043.0,100024.0,104333.0,,,,,,10.45,8.55,1.0,3.0,4.0,0.0,1.0,0.0,1.5371785323736349
20260512,000007.SZ,,,,,,,,,,,,,18.15,14.85,,,,,0.0,0.0,2.0
20260512,000008.SZ,,,,,,,,,,,,,3.08,2.52,,,,,0.0,0.0,2.0
20260512,000009.SZ,,,,,,,,,,,,,9.44,7.72,,,,,0.0,0.0,2.0
20260512,000010.SZ,,,,,,,,,,,,,2.73,2.47,,,,,1.0,0.0,2.0
20260512,000011.SZ,,,,,,,,,,,,,8.9,7.28,,,,,0.0,0.0,2.0
20260512,000012.SZ,,,,,,,,,,,,,4.42,3.62,,,,,0.0,0.0,2.0
20260512,000014.SZ,,,,,,,,,,,,,14.25,11.66,,,,,0.0,0.0,2.0
20260512,000016.SZ,,,,,,,,,,,,,3.28,2.96,,,,,0.0,0.0,2.0
20260512,000017.SZ,,,,,,,,,,,,,7.0,5.72,,,,,0.0,0.0,2.0
20260512,000019.SZ,,,,,,,,,,,,,8.23,6.73,,,,,0.0,0.0,2.0
20260512,000020.SZ,,,,,,,,,,,,,15.94,13.04,,,,,0.0,0.0,2.0
20260512,000021.SZ,,,,,,,,,,,,,36.27,29.67,,,,,0.0,0.0,2.0
20260512,000025.SZ,,,,,,,,,,,,,17.91,14.65,,,,,0.0,0.0,2.0
20260512,000026.SZ,,,,,,,,,,,,,22.15,18.13,,,,,0.0,0.0,2.0
20260512,000027.SZ,,,,,,,,,,,,,7.91,6.47,,,,,0.0,0.0,2.0
20260512,000028.SZ,,,,,,,,,,,,,27.24,22.28,,,,,0.0,0.0,2.0
20260512,000029.SZ,,U,26.0,14487381.0,14487381.0,101054.0,142009.0,,,,,,26.49,21.67,1.0,3.0,4.0,0.0,1.0,0.0,1.3159635032932697
20260512,000030.SZ,,,,,,,,,,,,,5.58,4.56,,,,,0.0,0.0,2.0
20260512,000031.SZ,,,,,,,,,,,,,3.43,2.81,,,,,0.0,0.0,2.0
20260512,000032.SZ,,,,,,,,,,,,,20.97,17.15,,,,,0.0,0.0,2.0
20260512,000034.SZ,,,,,,,,,,,,,46.88,38.36,,,,,0.0,0.0,2.0
20260512,000035.SZ,,,,,,,,,,,,,7.19,5.89,,,,,0.0,0.0,2.0
20260512,000036.SZ,,,,,,,,,,,,,6.96,5.7,,,,,0.0,0.0,2.0
20260512,000037.SZ,,,,,,,,,,,,,12.3,10.06,,,,,0.0,0.0,2.0
20260512,000039.SZ,,,,,,,,,,,,,14.52,11.88,,,,,0.0,0.0,2.0
20260512,000042.SZ,,,,,,,,,,,,,11.01,9.01,,,,,0.0,0.0,2.0
20260512,000045.SZ,,,,,,,,,,,,,13.5,11.04,,,,,0.0,0.0,2.0
20260512,000048.SZ,,,,,,,,,,,,,16.68,13.64,,,,,0.0,0.0,2.0
20260512,000049.SZ,,,,,,,,,,,,,31.53,25.79,,,,,0.0,0.0,2.0
20260512,000050.SZ,,,,,,,,,,,,,8.61,7.05,,,,,0.0,0.0,2.0
20260512,000055.SZ,,,,,,,,,,,,,4.16,3.4,,,,,0.0,0.0,2.0
20260512,000056.SZ,,,,,,,,,,,,,1.79,1.62,,,,,0.0,0.0,2.0
20260512,000058.SZ,,,,,,,,,,,,,9.3,7.61,,,,,0.0,0.0,2.0
20260512,000059.SZ,,,,,,,,,,,,,5.69,4.65,,,,,0.0,0.0,2.0
20260512,000060.SZ,,,,,,,,,,,,,9.35,7.65,,,,,0.0,0.0,2.0
20260512,000061.SZ,,,,,,,,,,,,,8.12,6.64,,,,,0.0,0.0,2.0
20260512,000062.SZ,,,,,,,,,,,,,43.0,35.18,,,,,0.0,0.0,2.0
20260512,000063.SZ,,,,,,,,,,,,,43.02,35.2,,,,,0.0,0.0,2.0
20260512,000065.SZ,,,,,,,,,,,,,14.59,11.93,,,,,0.0,0.0,2.0
20260512,000066.SZ,,,,,,,,,,,,,25.74,21.06,,,,,0.0,0.0,2.0
20260512,000068.SZ,,,,,,,,,,,,,3.58,2.93,,,,,0.0,0.0,2.0
20260512,000069.SZ,,,,,,,,,,,,,2.51,2.05,,,,,0.0,0.0,2.0
20260512,000070.SZ,,,,,,,,,,,,,22.99,18.81,,,,,0.0,0.0,2.0
20260512,000078.SZ,,,,,,,,,,,,,2.72,2.46,,,,,0.0,0.0,2.0
20260512,000088.SZ,,,,,,,,,,,,,5.04,4.12,,,,,0.0,0.0,2.0
20260512,000089.SZ,,,,,,,,,,,,,7.63,6.25,,,,,0.0,0.0,2.0
20260512,000090.SZ,,,,,,,,,,,,,3.95,3.23,,,,,0.0,0.0,2.0
20260512,000096.SZ,,,,,,,,,,,,,10.41,8.51,,,,,0.0,0.0,2.0
20260512,000099.SZ,,,,,,,,,,,,,19.88,16.26,,,,,0.0,0.0,2.0
20260512,000100.SZ,,,,,,,,,,,,,4.77,3.91,,,,,0.0,0.0,2.0
20260512,000151.SZ,,,,,,,,,,,,,13.37,10.94,,,,,0.0,0.0,2.0
20260512,000153.SZ,,,,,,,,,,,,,7.12,5.82,,,,,0.0,0.0,2.0
20260512,000155.SZ,,,,,,,,,,,,,18.05,14.77,,,,,0.0,0.0,2.0
20260512,000156.SZ,,,,,,,,,,,,,8.33,6.81,,,,,0.0,0.0,2.0
20260512,000157.SZ,,,,,,,,,,,,,9.04,7.4,,,,,0.0,0.0,2.0
20260512,000158.SZ,,,,,,,,,,,,,19.55,15.99,,,,,0.0,0.0,2.0
20260512,000159.SZ,,,,,,,,,,,,,7.0,5.72,,,,,0.0,0.0,2.0
20260512,000166.SZ,,,,,,,,,,,,,5.25,4.29,,,,,0.0,0.0,2.0
20260512,000301.SZ,,,,,,,,,,,,,14.23,11.65,,,,,0.0,0.0,2.0
20260512,000333.SZ,,,,,,,,,,,,,88.74,72.6,,,,,0.0,0.0,2.0
20260512,000338.SZ,,,,,,,,,,,,,36.88,30.18,,,,,0.0,0.0,2.0
20260512,000400.SZ,,,,,,,,,,,,,29.84,24.42,,,,,0.0,0.0,2.0
20260512,000401.SZ,,,,,,,,,,,,,4.81,3.93,,,,,0.0,0.0,2.0
20260512,000402.SZ,,,,,,,,,,,,,3.66,3.0,,,,,0.0,0.0,2.0
20260512,000403.SZ,,,,,,,,,,,,,13.09,10.71,,,,,0.0,0.0,2.0
20260512,000404.SZ,,,,,,,,,,,,,9.33,7.63,,,,,0.0,0.0,2.0
20260512,000407.SZ,,,,,,,,,,,,,5.08,4.16,,,,,0.0,0.0,2.0
20260512,000408.SZ,,,,,,,,,,,,,95.27,77.95,,,,,0.0,0.0,2.0
20260512,000409.SZ,,,,,,,,,,,,,11.28,9.23,,,,,0.0,0.0,2.0
20260512,000410.SZ,,,,,,,,,,,,,6.8,5.56,,,,,0.0,0.0,2.0
20260512,000411.SZ,,,,,,,,,,,,,12.56,10.28,,,,,0.0,0.0,2.0
20260512,000415.SZ,,,,,,,,,,,,,5.23,4.28,,,,,0.0,0.0,2.0
20260512,000417.SZ,,,,,,,,,,,,,7.74,6.34,,,,,0.0,0.0,2.0
20260512,000419.SZ,,,,,,,,,,,,,6.37,5.21,,,,,0.0,0.0,2.0
20260512,000420.SZ,,,,,,,,,,,,,6.11,5.0,,,,,0.0,0.0,2.0
20260512,000421.SZ,,,,,,,,,,,,,6.9,5.64,,,,,0.0,0.0,2.0
20260512,000422.SZ,,,,,,,,,,,,,18.03,14.75,,,,,0.0,0.0,2.0
20260512,000423.SZ,,,,,,,,,,,,,59.27,48.49,,,,,0.0,0.0,2.0
20260512,000425.SZ,,,,,,,,,,,,,12.07,9.87,,,,,0.0,0.0,2.0
20260512,000426.SZ,,,,,,,,,,,,,54.22,44.36,,,,,0.0,0.0,2.0
20260512,000428.SZ,,,,,,,,,,,,,4.26,3.48,,,,,0.0,0.0,2.0
20260512,000429.SZ,,,,,,,,,,,,,14.19,11.61,,,,,0.0,0.0,2.0
20260512,000430.SZ,,,,,,,,,,,,,8.28,7.5,,,,,0.0,0.0,2.0
20260512,000488.SZ,,,,,,,,,,,,,2.6,2.36,,,,,0.0,0.0,2.0
20260512,000498.SZ,,,,,,,,,,,,,6.09,4.99,,,,,0.0,0.0,2.0
20260512,000501.SZ,,,,,,,,,,,,,9.14,7.48,,,,,0.0,0.0,2.0
20260512,000503.SZ,,,,,,,,,,,,,8.71,7.13,,,,,0.0,0.0,2.0
20260512,000504.SZ,,,,,,,,,,,,,9.98,9.03,,,,,0.0,0.0,2.0
20260512,000505.SZ,,,,,,,,,,,,,7.7,6.3,,,,,0.0,0.0,2.0
20260512,000506.SZ,,,,,,,,,,,,,18.55,15.17,,,,,0.0,0.0,2.0
20260512,000507.SZ,,,,,,,,,,,,,5.81,4.75,,,,,0.0,0.0,2.0
20260512,000509.SZ,,,,,,,,,,,,,4.36,3.56,,,,,0.0,0.0,2.0
20260512,000510.SZ,,,,,,,,,,,,,18.38,15.04,,,,,0.0,0.0,2.0
20260512,000513.SZ,,,,,,,,,,,,,35.72,29.22,,,,,0.0,0.0,2.0
20260512,000514.SZ,,,,,,,,,,,,,5.65,4.63,,,,,0.0,0.0,2.0
20260512,000516.SZ,,,,,,,,,,,,,5.1,4.18,,,,,0.0,0.0,2.0
20260512,000517.SZ,,,,,,,,,,,,,2.29,1.87,,,,,0.0,0.0,2.0
20260512,000518.SZ,,,,,,,,,,,,,3.23,2.93,,,,,0.0,0.0,2.0
20260512,000519.SZ,,,,,,,,,,,,,20.03,16.39,,,,,0.0,0.0,2.0
20260512,000520.SZ,,,,,,,,,,,,,4.61,3.77,,,,,0.0,0.0,2.0
20260512,000521.SZ,,,,,,,,,,,,,6.38,5.22,,,,,0.0,0.0,2.0
20260512,000523.SZ,,,,,,,,,,,,,3.72,3.04,,,,,0.0,0.0,2.0
20260512,000524.SZ,,,,,,,,,,,,,11.07,9.05,,,,,0.0,0.0,2.0
20260512,000525.SZ,,,,,,,,,,,,,6.06,4.96,,,,,0.0,0.0,2.0
20260512,000526.SZ,,,,,,,,,,,,,39.17,32.05,,,,,0.0,0.0,2.0
20260512,000528.SZ,,,,,,,,,,,,,11.11,9.09,,,,,0.0,0.0,2.0
20260512,000529.SZ,,,,,,,,,,,,,6.2,5.08,,,,,0.0,0.0,2.0
20260512,000530.SZ,,,,,,,,,,,,,6.71,5.49,,,,,0.0,0.0,2.0
20260512,000531.SZ,,,,,,,,,,,,,7.98,6.53,,,,,0.0,0.0,2.0
20260512,000532.SZ,,,,,,,,,,,,,14.08,11.52,,,,,0.0,0.0,2.0
20260512,000533.SZ,,,,,,,,,,,,,14.6,11.94,,,,,0.0,0.0,2.0
20260512,000534.SZ,,,,,,,,,,,,,42.21,34.53,,,,,0.0,0.0,2.0
20260512,000536.SZ,,,,,,,,,,,,,4.49,3.67,,,,,0.0,0.0,2.0
20260512,000537.SZ,,,,,,,,,,,,,11.94,9.77,,,,,0.0,0.0,2.0
20260512,000538.SZ,,,,,,,,,,,,,57.88,47.36,,,,,0.0,0.0,2.0
20260512,000539.SZ,,,,,,,,,,,,,8.11,6.63,,,,,0.0,0.0,2.0
20260512,000541.SZ,,,,,,,,,,,,,6.31,5.17,,,,,0.0,0.0,2.0
20260512,000543.SZ,,,,,,,,,,,,,9.22,7.54,,,,,0.0,0.0,2.0
20260512,000544.SZ,,,,,,,,,,,,,9.26,7.58,,,,,0.0,0.0,2.0
20260512,000545.SZ,,,,,,,,,,,,,3.39,2.77,,,,,0.0,0.0,2.0
20260512,000546.SZ,,,,,,,,,,,,,8.56,7.0,,,,,0.0,0.0,2.0
20260512,000547.SZ,,,,,,,,,,,,,31.69,25.93,,,,,0.0,0.0,2.0
20260512,000548.SZ,,,,,,,,,,,,,5.8,4.74,,,,,0.0,0.0,2.0
20260512,000550.SZ,,,,,,,,,,,,,20.81,17.03,,,,,0.0,0.0,2.0
