trade_date,ts_code,name,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,auction_strength_score,auction_amount,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength
20260701,000001.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8698020700926095,7071180.0,,,,,,11.06,9.05,,,,,0.0,0.0,2.0
20260701,000002.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7392409660432178,2054412.0,,,,,,3.26,2.66,,,,,0.0,0.0,2.0
20260701,000004.SZ,,U,5.0,126421.0,126421.0,92500.0,145206.0,1.0,ok,,1min,241.0,09:30:00,15:00:00,11.0,11.0,10.8108,11.0,8.3636,0.048635,0.0,26.0,12.0,0.0,22.0,0.0,60.0227,60.0227,1.0,high_open_board_risk,0.17069184674051208,68006.0,,,,,,0.37,0.31,0.0,,,0.0,1.0,0.0,1.1668222527651708
20260701,000006.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5473034319956419,559500.0,,,,,,8.23,6.73,,,,,0.0,0.0,2.0
20260701,000007.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2426003268567278,109620.0,,,,,,13.64,11.16,,,,,0.0,0.0,2.0
20260701,000008.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2602142727437806,122616.0,,,,,,2.56,2.1,,,,,0.0,0.0,2.0
20260701,000009.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4065734519702197,267072.0,,,,,,6.85,5.61,,,,,0.0,0.0,2.0
20260701,000010.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12765571091338296,47430.0,,,,,,1.79,1.62,,,,,1.0,0.0,2.0
20260701,000011.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05828944979117487,17388.0,,,,,,7.13,5.83,,,,,0.0,0.0,2.0
20260701,000012.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9631378245868895,29187598.0,,,,,,5.68,4.64,,,,,0.0,0.0,2.0
20260701,000014.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13437443254040313,50270.0,,,,,,10.04,8.22,,,,,0.0,0.0,2.0
20260701,000016.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7886326493553659,3212138.0,,,,,,2.42,2.19,,,,,1.0,0.0,2.0
