trade_date,ts_code,name,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy
20260403,000001.SZ,,1,,深圳,主板,19910403,11.28,11.28,11.09,11.12,-1.331,-33.595166163142,-1.331,-0.0056555755395683305,0.004762589928057558,-1.3357625899280576,757757.33,845283.641,0.3905,0.9286,0.8,1.574619376787395e-06,,,,,,,,21579381.0362,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
20260403,000002.SZ,,2,,深圳,主板,19910129,3.92,3.93,3.8,3.82,-2.551,-2.462927143778207,-2.551,-0.05278272251308915,0.04060209424083774,-2.591602094240838,1035420.99,397361.555,1.0656,1.5993,1.06,6.419846026624293e-06,,,,,,,,4557531.0179,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
20260403,000004.SZ,,4,,深圳,主板,19901201,3.91,3.91,3.91,3.91,-5.0971,-0.9543335530009031,-5.0971,-0.0,-0.0,-5.0971,6891.0,2694.381,0.5457,0.7378,0.13,0.0018917517604228951,,,,,,,,51760.6903,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
20260403,000006.SZ,,6,,深圳,主板,19920427,8.86,8.88,8.09,8.15,-8.6323,-1.0678301429451147,-8.6323,-0.739818036809817,0.6648997546012262,-9.297199754601227,471328.57,393208.551,3.4914,5.5412,1.99,2.1953490019600314e-05,,,,,,,,1100245.9625,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
20260403,000007.SZ,,7,,深圳,主板,19920413,12.87,12.99,12.33,12.37,-3.885,-4.287694974003466,-3.885,-0.15392886014551335,0.11661277283751009,-4.00161277283751,66387.5,83307.769,1.9162,2.8855,1.22,4.663430609935071e-05,,,,,,,,428556.2304,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
20260403,000008.SZ,,8,,北京,主板,19920507,3.04,3.07,2.81,2.81,-9.9359,-0.3144618896809499,-9.9359,-0.8268092526690384,0.7314081850533807,-10.66730818505338,3402718.56,980375.469,12.527,20.5742,1.19,1.013479051055285e-05,,,,,,,,763302.1289,,,,,,,,,,,,,,,-20906565.59,-2.13,16.42,7632794435.12,16.42,0.0,,,,,,
20260403,000009.SZ,,9,,深圳,主板,19910625,8.68,8.76,8.42,8.43,-2.6559,-5.090887130865391,-2.6559,-0.06678600237247921,0.0491073546856465,-2.705007354685646,163886.15,139430.435,0.6362,1.0267,0.78,1.9048208520614598e-05,,,,,,,,2174277.3725,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
20260403,000010.SZ,,10,,深圳,主板,19951027,3.85,3.87,3.64,3.68,-4.9096,-0.9412727644771843,-4.9096,-0.24434999999999998,0.18060652173913036,-5.090206521739131,270452.0,100008.789,3.1892,3.8241,0.64,4.909168533177619e-05,,,,,,,,423072.0435,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
20260403,000011.SZ,,11,,深圳,主板,19920330,8.38,8.38,8.1,8.14,-3.0952,-3.8850706376479573,-3.0952,-0.07207076167076196,0.061774938574938626,-3.156974938574939,52469.82,42897.482,0.9966,2.8055,0.83,7.21534191680528e-05,,,,,,,,485126.9809,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
20260403,000012.SZ,,12,,深圳,主板,19920228,4.45,4.46,4.34,4.35,-2.2472,-3.487812700449006,-2.2472,-0.034405517241379344,0.028671264367816245,-2.275871264367816,199095.15,87100.483,1.0161,1.674,1.07,2.5800086550610747e-05,,,,,,,,1323473.9328,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
