ts_code,trade_date,open,high,low,close,vol,amount
000001.SZ,20260604,10.91,10.97,10.77,10.82,869270.83,943329.311
000002.SZ,20260604,3.26,3.32,3.17,3.21,1816544.44,589220.749
000006.SZ,20260604,8.44,8.63,8.32,8.4,262552.55,222387.273
000007.SZ,20260604,11.94,12.63,11.8,12.45,107274.79,132418.377
000008.SZ,20260604,2.59,2.6,2.56,2.57,246691.67,63392.845
000009.SZ,20260604,7.17,7.23,7.06,7.09,219851.62,156425.499
000010.SZ,20260604,2.2,2.25,2.09,2.15,368578.41,79651.828
000011.SZ,20260604,7.25,7.39,7.15,7.22,44321.0,32079.405
000012.SZ,20260604,4.09,4.27,4.05,4.2,701996.24,294047.808
000014.SZ,20260604,10.73,10.84,10.41,10.47,50440.08,53289.989
000016.SZ,20260604,3.34,3.36,3.17,3.21,384205.03,124830.901
000017.SZ,20260604,5.35,5.39,5.21,5.25,66458.32,34982.87
000019.SZ,20260604,6.54,6.61,6.32,6.38,85934.2,55258.633
000020.SZ,20260604,12.31,12.58,12.2,12.35,30859.0,38013.953
000021.SZ,20260604,37.51,40.35,37.5,39.68,1662804.67,6550356.937
000025.SZ,20260604,15.0,15.48,14.92,15.24,68656.0,104440.082
000026.SZ,20260604,22.28,22.41,21.3,21.56,141637.2,306283.75
000027.SZ,20260604,7.86,8.02,7.75,7.79,771092.72,605849.989
000028.SZ,20260604,23.13,23.2,22.61,22.7,28388.02,64844.287
000029.SZ,20260604,23.4,23.85,23.21,23.44,48770.35,114695.047
000030.SZ,20260604,4.58,4.63,4.49,4.51,93996.4,42714.975
000031.SZ,20260604,2.7,2.77,2.53,2.56,509121.0,134142.988
000032.SZ,20260604,15.89,17.34,15.66,16.36,309953.95,505337.498
000034.SZ,20260604,25.0,25.35,24.7,24.9,298842.44,747154.242
000035.SZ,20260604,5.87,5.93,5.66,5.69,308478.23,177444.071
000036.SZ,20260604,5.04,5.24,5.03,5.11,280909.1,144455.057
000037.SZ,20260604,11.71,11.82,11.33,11.46,475165.41,546841.832
000039.SZ,20260604,10.59,10.64,10.04,10.09,398569.28,405915.494
000042.SZ,20260604,9.87,10.15,9.85,9.99,67169.71,67169.803
000045.SZ,20260604,11.31,11.42,11.2,11.3,48676.03,54986.462
000048.SZ,20260604,14.29,14.79,14.2,14.57,173493.32,251138.124
000049.SZ,20260604,25.05,25.14,24.41,24.61,84139.43,207928.428
000050.SZ,20260604,7.9,8.34,7.89,8.24,526813.1,431891.849
000055.SZ,20260604,3.89,3.95,3.7,3.72,710619.15,268461.5
000056.SZ,20260604,1.66,1.75,1.66,1.75,687029.0,118223.88
000058.SZ,20260604,7.11,7.2,6.94,7.0,118461.0,83457.542
000059.SZ,20260604,4.86,4.89,4.56,4.6,329307.99,154234.568
000060.SZ,20260604,8.04,8.05,7.77,7.8,2812784.39,2208121.142
000061.SZ,20260604,6.31,6.37,6.19,6.22,135778.0,84797.703
000062.SZ,20260604,32.55,33.41,31.8,32.77,714546.48,2340458.529
000063.SZ,20260604,36.36,38.5,36.03,37.74,2405913.39,9066393.552
000065.SZ,20260604,12.18,12.78,12.18,12.63,339272.11,425127.507
000066.SZ,20260604,17.81,18.35,17.71,17.95,1252927.64,2258330.526
