ts_code,trade_date,open,high,low,close,vol,amount
000001.SZ,20260821,11.36,11.46,11.32,11.41,869127.63,990112.06641
000002.SZ,20260821,3.12,3.13,3.05,3.08,1028726.1,316006.68832
000006.SZ,20260821,7.08,7.11,6.9,7.06,127320.0,89357.393
000007.SZ,20260821,12.44,12.62,11.89,12.48,239360.5,295438.0125
000008.SZ,20260821,2.42,2.54,2.4,2.46,677355.0,166504.65316
000009.SZ,20260821,7.6,7.6,7.29,7.33,199884.51,147394.39902
000010.SZ,20260821,1.49,1.51,1.46,1.5,161341.04,24106.26796
000011.SZ,20260821,8.2,8.2,7.94,8.09,63058.99,50604.19389
000012.SZ,20260821,3.73,3.74,3.68,3.72,140132.04,52040.48263
000014.SZ,20260821,10.0,10.14,9.87,10.09,40063.2,40054.4602
000016.SZ,20260821,2.31,2.39,2.3,2.33,142743.0,33516.43
000017.SZ,20260821,7.11,7.11,6.7,7.11,415700.96,294182.28008
000019.SZ,20260821,6.68,6.7,6.31,6.36,323789.88,206800.8367
000020.SZ,20260821,11.7,12.11,11.13,11.74,261075.33,297765.06833
000021.SZ,20260821,37.16,38.2,36.83,37.9,618528.91,2332260.17297
000025.SZ,20260821,15.33,15.55,14.8,15.34,129037.11,195046.56749
000026.SZ,20260821,21.0,21.3,20.35,21.16,143340.52,300175.63461
000027.SZ,20260821,6.12,6.16,6.09,6.15,130775.88,80093.13684
000028.SZ,20260821,19.8,19.8,19.4,19.47,32541.48,63423.337
000029.SZ,20260821,22.22,22.94,21.96,22.76,45456.77,102378.15561
000030.SZ,20260821,4.33,4.33,4.24,4.26,71595.94,30505.3155
000031.SZ,20260821,2.19,2.2,2.12,2.15,378940.8,81307.093
000032.SZ,20260821,14.37,14.96,14.1,14.8,338733.97,494525.29474
000034.SZ,20260821,23.6,23.82,23.25,23.71,162025.31,382347.58953
000035.SZ,20260821,4.56,4.6,4.53,4.57,175794.0,80296.503
000036.SZ,20260821,3.97,4.05,3.88,4.04,237767.11,94942.97834
000037.SZ,20260821,9.4,9.49,9.23,9.39,100268.08,93512.10788
000039.SZ,20260821,9.16,9.39,9.03,9.34,307732.07,284439.91828
000042.SZ,20260821,8.91,9.03,8.58,8.76,134503.83,118099.46208
001914.SZ,20260821,8.84,8.84,8.63,8.67,75941.0,65967.338
000045.SZ,20260821,10.13,10.37,9.92,10.37,65496.37,66569.25025
000048.SZ,20260821,22.3,22.74,22.13,22.33,107985.15,241522.30354
000049.SZ,20260821,23.34,23.9,23.05,23.73,68863.14,162443.07196
000050.SZ,20260821,6.48,6.63,6.37,6.54,239590.37,155892.42875
000055.SZ,20260821,3.53,3.55,3.47,3.55,68581.0,24071.651
000056.SZ,20260821,1.94,2.02,1.92,2.01,212432.0,42335.729
000058.SZ,20260821,6.73,6.73,6.56,6.7,49161.02,32698.44926
000059.SZ,20260821,4.87,4.88,4.67,4.71,688027.45,325766.28612
000060.SZ,20260821,6.52,6.68,6.46,6.68,1154776.68,764060.59102
000061.SZ,20260821,5.78,5.83,5.64,5.69,262193.28,149432.2606
000062.SZ,20260821,22.04,22.45,21.85,22.39,126589.58,281770.96161
000063.SZ,20260821,33.51,33.92,33.43,33.78,487716.93,1645509.96196
000065.SZ,20260821,8.92,9.1,8.86,9.07,114674.29,103220.02604
000066.SZ,20260821,14.04,14.35,13.85,14.27,568927.28,805104.0884
000068.SZ,20260821,3.03,3.08,2.98,3.07,114892.35,34861.29247
000069.SZ,20260821,1.78,1.79,1.74,1.77,383291.15,67447.56879
000070.SZ,20260821,14.47,15.15,14.42,15.06,478988.56,713858.46651
