trade_date,ts_code,name,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,auction_strength_score,auction_amount,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength
20260907,000001.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9398060697645133,7250136.65,,,,,,13.08,10.7,,,,,0.0,0.0,2.0
20260907,000002.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9036645258783529,4176210.0,,,,,,3.56,2.92,,,,,0.0,0.0,2.0
20260907,000006.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6160433194811736,458586.0,,,,,,7.71,6.31,,,,,0.0,0.0,2.0
20260907,000007.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26885782647021783,45621.0,,,,,,13.66,11.18,,,,,0.0,0.0,2.0
20260907,000008.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6058430928094698,425250.0,,,,,,2.74,2.24,,,,,0.0,0.0,2.0
20260907,000009.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7548167737060824,1064648.0,,,,,,7.78,6.36,,,,,0.0,0.0,2.0
20260907,000010.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6416068505226042,523090.0,,,,,,1.89,1.55,,,,,0.0,0.0,2.0
20260907,000011.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8847752172270494,3320550.0,,,,,,9.35,7.65,,,,,0.0,0.0,2.0
20260907,000012.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.499937035637829,234617.0,,,,,,4.09,3.35,,,,,0.0,0.0,2.0
20260907,000014.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44301725223523486,172200.0,,,,,,11.58,9.48,,,,,0.0,0.0,2.0
20260907,000017.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9862737690467196,31349700.0,,,,,,10.47,8.57,,,,,0.0,0.0,2.0
20260907,000019.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7739579398060698,1208535.0,,,,,,7.84,6.42,,,,,0.0,0.0,2.0
20260907,000020.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5596272509759476,326648.0,,,,,,13.51,11.05,,,,,0.0,0.0,2.0
20260907,000021.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9646140284598917,13319445.0,,,,,,37.97,31.07,,,,,0.0,0.0,2.0
20260907,000025.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7903286739705326,1368334.0,,,,,,16.94,13.86,,,,,0.0,0.0,2.0
20260907,000026.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9161314695882131,5040378.0,,,,,,21.73,17.78,,,,,0.0,0.0,2.0
20260907,000027.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5917390756831633,391208.0,,,,,,6.95,5.69,,,,,0.0,0.0,2.0
