trade_date,ts_code,name,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength
20260316,000001.SZ,,,,,,,,,,,,,12.02,9.84,,,,,0.0,0.0,2.0
20260316,000002.SZ,,,,,,,,,,,,,5.13,4.19,,,,,0.0,0.0,2.0
20260316,000004.SZ,,,,,,,,,,,,,6.47,5.85,,,,,0.0,0.0,2.0
20260316,000006.SZ,,,,,,,,,,,,,9.93,8.13,,,,,0.0,0.0,2.0
20260316,000007.SZ,,,,,,,,,,,,,15.06,12.32,,,,,0.0,0.0,2.0
20260316,000008.SZ,,,,,,,,,,,,,3.29,2.69,,,,,0.0,0.0,2.0
20260316,000009.SZ,,,,,,,,,,,,,10.42,8.52,,,,,0.0,0.0,2.0
20260316,000010.SZ,,,,,,,,,,,,,4.98,4.08,,,,,0.0,0.0,2.0
20260316,000011.SZ,,,,,,,,,,,,,9.45,7.73,,,,,0.0,0.0,2.0
20260316,000012.SZ,,,,,,,,,,,,,5.36,4.38,,,,,0.0,0.0,2.0
20260316,000014.SZ,,,,,,,,,,,,,15.79,12.92,,,,,0.0,0.0,2.0
20260316,000016.SZ,,,,,,,,,,,,,3.63,2.97,,,,,0.0,0.0,2.0
20260316,000017.SZ,,,,,,,,,,,,,7.85,6.43,,,,,0.0,0.0,2.0
20260316,000019.SZ,,,,,,,,,,,,,8.35,6.83,,,,,0.0,0.0,2.0
20260316,000020.SZ,,U,0.0,62424228.0,62424228.0,94939.0,94939.0,,,,,,15.94,13.04,1.0,1.0,8.0,0.0,1.0,0.0,2.333543927192713
20260316,000021.SZ,,,,,,,,,,,,,34.01,27.83,,,,,0.0,0.0,2.0
20260316,000025.SZ,,,,,,,,,,,,,18.7,15.3,,,,,0.0,0.0,2.0
20260316,000026.SZ,,,,,,,,,,,,,16.61,13.59,,,,,0.0,0.0,2.0
20260316,000027.SZ,,,,,,,,,,,,,7.99,6.53,,,,,0.0,0.0,2.0
20260316,000028.SZ,,,,,,,,,,,,,28.56,23.36,,,,,0.0,0.0,2.0
