ts_code,trade_date,open,high,low,close,vol,amount,pct_chg
000001.SZ,20260310,10.77,10.81,10.73,10.81,790111.68,850573.536,0.4647
000002.SZ,20260310,4.66,4.69,4.65,4.67,639556.29,298634.049,0.4301
000004.SZ,20260310,5.09,5.32,5.09,5.32,76590.71,40328.333,4.931
000006.SZ,20260310,8.92,9.19,8.9,9.14,279199.84,253164.375,3.2768
000007.SZ,20260310,13.33,14.15,13.0,14.09,119527.84,165303.257,6.5004
000008.SZ,20260310,2.92,2.92,2.88,2.91,407474.2,118163.338,0.0
000009.SZ,20260310,9.14,9.22,9.08,9.18,192546.42,176297.468,1.1013
000010.SZ,20260310,4.28,4.42,4.24,4.36,449982.0,195983.023,2.3474
000011.SZ,20260310,8.49,8.61,8.45,8.58,36401.0,31059.806,1.6588
000012.SZ,20260310,4.85,4.91,4.8,4.86,424979.41,206095.921,0.4132
000014.SZ,20260310,13.15,14.31,13.1,14.31,136065.95,188622.03,9.9923
000016.SZ,20260310,3.48,3.53,3.47,3.51,330696.91,115709.152,1.7391
000017.SZ,20260310,7.5,7.6,7.5,7.56,52153.07,39404.333,1.2048
000019.SZ,20260310,7.46,7.53,7.39,7.44,205148.48,152787.943,-1.847
000020.SZ,20260310,14.47,14.77,14.47,14.76,27685.11,40594.264,3.2168
000021.SZ,20260310,32.0,33.0,31.66,32.41,1159164.6,3744849.372,4.0784
000025.SZ,20260310,17.25,17.48,17.24,17.47,47853.23,83239.413,1.4518
000026.SZ,20260310,15.28,15.77,15.18,15.54,39330.76,60877.56,2.5066
000027.SZ,20260310,7.06,7.18,7.0,7.09,392884.2,278644.53,0.2829
000028.SZ,20260310,25.52,25.75,25.46,25.7,32641.37,83539.697,0.7053
000029.SZ,20260310,21.62,22.07,21.35,21.99,38838.01,84359.232,3.1426
000030.SZ,20260310,5.3,5.38,5.28,5.35,122311.74,65167.111,1.518
000031.SZ,20260310,3.3,3.34,3.24,3.27,220447.51,72150.138,-0.3049
000032.SZ,20260310,19.51,20.29,18.97,19.2,313689.51,610902.954,0.3135
000034.SZ,20260310,40.5,40.5,39.3,39.63,322871.44,1284606.356,-0.9498
000035.SZ,20260310,7.3,8.46,7.3,8.13,2396314.68,1931550.229,5.0388
000036.SZ,20260310,5.2,5.26,5.16,5.23,294257.2,153249.61,1.3566
000037.SZ,20260310,10.05,10.27,9.99,10.16,118113.0,119910.581,0.994
000039.SZ,20260310,13.1,13.45,13.08,13.31,509965.2,676873.234,2.3059
000042.SZ,20260310,8.61,8.74,8.59,8.72,50321.62,43553.859,2.1077
000045.SZ,20260310,12.68,13.23,12.6,13.05,162301.12,210210.73,4.3165
000048.SZ,20260310,18.63,19.75,18.48,19.19,168387.51,322390.185,2.6203
000049.SZ,20260310,25.68,25.87,25.65,25.82,43036.59,110985.626,1.0963
000050.SZ,20260310,9.38,9.52,9.35,9.39,274781.52,258611.512,1.7335
000055.SZ,20260310,3.96,3.97,3.91,3.94,93760.1,36914.764,0.0
000056.SZ,20260310,2.05,2.2,2.01,2.07,1429562.0,300313.967,3.5
000058.SZ,20260310,8.63,8.69,8.54,8.6,79403.81,68280.005,0.4673
000059.SZ,20260310,5.65,5.81,5.64,5.74,533887.24,304842.405,-1.3746
000060.SZ,20260310,7.53,7.57,7.37,7.44,1011766.89,754126.854,0.5405
000061.SZ,20260310,9.16,9.29,9.11,9.21,113796.77,105073.33,0.5459
000062.SZ,20260310,23.76,23.97,23.64,23.82,66984.03,159670.921,1.1895
