ts_code,trade_date,up_limit,down_limit
000001.SZ,20260713,11.5,9.41
000002.SZ,20260713,3.42,2.8
000004.SZ,20260713,0.51,0.41
000006.SZ,20260713,7.79,6.37
000007.SZ,20260713,12.21,9.99
000008.SZ,20260713,2.6,2.12
000009.SZ,20260713,6.79,5.55
000010.SZ,20260713,1.94,1.58
000011.SZ,20260713,7.07,5.79
000012.SZ,20260713,4.59,3.75
000014.SZ,20260713,10.12,8.28
000016.SZ,20260713,2.74,2.24
000017.SZ,20260713,6.59,5.39
000019.SZ,20260713,6.49,5.31
000020.SZ,20260713,11.66,9.54
000021.SZ,20260713,63.7,52.12
000025.SZ,20260713,14.67,12.01
000026.SZ,20260713,21.49,17.59
000027.SZ,20260713,6.62,5.42
000028.SZ,20260713,22.24,18.2
000029.SZ,20260713,24.88,20.36
000030.SZ,20260713,4.38,3.58
000031.SZ,20260713,2.4,1.96
000032.SZ,20260713,23.85,19.51
000034.SZ,20260713,32.58,26.66
000035.SZ,20260713,5.04,4.12
000036.SZ,20260713,4.51,3.69
000037.SZ,20260713,9.24,7.56
000039.SZ,20260713,9.02,7.38
000042.SZ,20260713,8.56,7.0
000045.SZ,20260713,10.58,8.66
000048.SZ,20260713,26.51,21.69
000049.SZ,20260713,26.27,21.49
000050.SZ,20260713,8.53,6.98
000055.SZ,20260713,3.59,2.93
000056.SZ,20260713,2.31,1.89
000058.SZ,20260713,6.73,5.51
000059.SZ,20260713,4.47,3.65
000060.SZ,20260713,7.14,5.84
000061.SZ,20260713,6.22,5.09
000062.SZ,20260713,34.66,28.36
000063.SZ,20260713,44.58,36.48
000065.SZ,20260713,9.81,8.03
000066.SZ,20260713,21.4,17.51
000068.SZ,20260713,2.99,2.45
000069.SZ,20260713,1.86,1.52
000070.SZ,20260713,19.8,16.2
000078.SZ,20260713,2.08,1.7
000088.SZ,20260713,4.64,3.8
000089.SZ,20260713,6.85,5.61
000090.SZ,20260713,3.58,2.93
000096.SZ,20260713,7.99,6.53
000099.SZ,20260713,15.32,12.54
000100.SZ,20260713,5.63,4.61
000151.SZ,20260713,10.27,8.41
000153.SZ,20260713,6.04,4.94
000155.SZ,20260713,11.99,9.81
000156.SZ,20260713,7.19,5.89
000157.SZ,20260713,7.99,6.53
000158.SZ,20260713,14.72,12.04
000159.SZ,20260713,6.09,4.99
000166.SZ,20260713,4.96,4.06
000301.SZ,20260713,13.81,11.3
000333.SZ,20260713,86.89,71.09
000338.SZ,20260713,30.33,24.81
000400.SZ,20260713,22.32,18.26
000401.SZ,20260713,3.84,3.14
000402.SZ,20260713,2.73,2.23
000403.SZ,20260713,10.14,8.3
000404.SZ,20260713,8.31,6.8
000407.SZ,20260713,4.15,3.39
000408.SZ,20260713,76.23,62.37
000409.SZ,20260713,9.13,7.47
000410.SZ,20260713,5.06,4.14
000411.SZ,20260713,10.24,8.38
000415.SZ,20260713,4.61,3.77
000417.SZ,20260713,8.56,7.0
000419.SZ,20260713,5.15,4.21
000420.SZ,20260713,4.16,3.4
000421.SZ,20260713,5.7,4.66
000422.SZ,20260713,14.54,11.9
000423.SZ,20260713,51.47,42.11
000425.SZ,20260713,9.27,7.59
000426.SZ,20260713,36.3,29.7
000428.SZ,20260713,3.42,2.8
000429.SZ,20260713,14.85,12.15
000430.SZ,20260713,7.57,6.19
000488.SZ,20260713,2.2,1.8
000498.SZ,20260713,5.36,4.38
000501.SZ,20260713,7.56,6.18
000503.SZ,20260713,7.04,5.76
000504.SZ,20260713,8.87,7.25
000505.SZ,20260713,5.87,4.81
000506.SZ,20260713,15.11,12.37
000507.SZ,20260713,5.12,4.19
000509.SZ,20260713,3.53,2.89
000510.SZ,20260713,20.79,17.01
000513.SZ,20260713,33.26,27.22
000514.SZ,20260713,4.16,3.4
000516.SZ,20260713,4.51,3.69
000517.SZ,20260713,1.94,1.58
000518.SZ,20260713,4.47,3.65
000519.SZ,20260713,19.27,15.77
000520.SZ,20260713,4.77,3.91
000521.SZ,20260713,6.03,4.93
000523.SZ,20260713,2.96,2.42
000524.SZ,20260713,10.86,8.88
000525.SZ,20260713,4.47,3.65
000526.SZ,20260713,30.87,25.25
000528.SZ,20260713,8.69,7.11
000529.SZ,20260713,5.06,4.14
000530.SZ,20260713,5.56,4.55
000531.SZ,20260713,6.23,5.09
000532.SZ,20260713,11.58,9.48
000533.SZ,20260713,9.79,8.01
000534.SZ,20260713,32.02,26.2
000536.SZ,20260713,3.74,3.06
000537.SZ,20260713,7.84,6.42
000538.SZ,20260713,53.7,43.94
000539.SZ,20260713,6.64,5.44
000541.SZ,20260713,5.48,4.48
000543.SZ,20260713,8.42,6.89
000544.SZ,20260713,7.78,6.36
000545.SZ,20260713,2.95,2.41
000546.SZ,20260713,5.04,4.12
000547.SZ,20260713,19.99,16.35
000548.SZ,20260713,4.6,3.76
000550.SZ,20260713,17.91,14.65
000551.SZ,20260713,20.52,16.79
000552.SZ,20260713,2.63,2.15
000553.SZ,20260713,6.35,5.19
000554.SZ,20260713,6.52,5.34
000555.SZ,20260713,11.15,9.13
000557.SZ,20260713,3.93,3.21
000558.SZ,20260713,3.6,2.94
000559.SZ,20260713,13.22,10.82
000560.SZ,20260713,2.28,1.86
000561.SZ,20260713,8.34,6.82
000563.SZ,20260713,3.16,2.58
000564.SZ,20260713,1.5,1.22
000565.SZ,20260713,6.44,5.27
000566.SZ,20260713,5.45,4.46
000567.SZ,20260713,6.57,5.37
000568.SZ,20260713,86.0,70.36
000570.SZ,20260713,5.35,4.37
000571.SZ,20260713,7.04,5.76
000572.SZ,20260713,3.93,3.21
000573.SZ,20260713,4.06,3.32
000576.SZ,20260713,7.84,6.42
000581.SZ,20260713,19.36,15.84
000582.SZ,20260713,12.28,10.04
000586.SZ,20260713,13.51,11.05
000589.SZ,20260713,4.66,3.82
000590.SZ,20260713,9.01,7.37
000591.SZ,20260713,4.7,3.84
000592.SZ,20260713,6.72,5.5
000593.SZ,20260713,24.49,20.03
000595.SZ,20260713,6.2,5.08
000596.SZ,20260713,87.77,71.81
000597.SZ,20260713,4.96,4.06
000598.SZ,20260713,7.4,6.06
000599.SZ,20260713,4.82,3.94
000600.SZ,20260713,8.83,7.23
000601.SZ,20260713,7.07,5.79
000603.SZ,20260713,24.86,20.34
000605.SZ,20260713,6.07,4.97
000607.SZ,20260713,3.61,2.95
000608.SZ,20260713,6.64,5.44
000609.SZ,20260713,12.9,10.56
000610.SZ,20260713,6.18,5.06
000612.SZ,20260713,11.01,9.01
000615.SZ,20260713,3.49,2.85
000617.SZ,20260713,7.45,6.09
000619.SZ,20260713,4.84,3.96
000620.SZ,20260713,3.99,3.27
000623.SZ,20260713,19.4,15.88
000625.SZ,20260713,7.82,6.4
000626.SZ,20260713,7.1,5.81
000628.SZ,20260713,46.15,37.76
000629.SZ,20260713,3.4,2.78
000630.SZ,20260713,6.71,5.49
000631.SZ,20260713,3.15,2.57
000632.SZ,20260713,3.71,3.03
000633.SZ,20260713,5.34,4.37
000635.SZ,20260713,6.63,5.43
000636.SZ,20260713,66.01,54.01
000637.SZ,20260713,3.92,3.2
000639.SZ,20260713,1.53,1.25
000650.SZ,20260713,5.79,4.73
000651.SZ,20260713,42.08,34.43
000652.SZ,20260713,3.71,3.03
000655.SZ,20260713,6.93,5.67
000656.SZ,20260713,1.44,1.18
000657.SZ,20260713,82.18,67.24
000659.SZ,20260713,3.03,2.48
000661.SZ,20260713,76.45,62.55
000663.SZ,20260713,5.68,4.64
000665.SZ,20260713,4.22,3.46
000668.SZ,20260713,24.44,20.0
000669.SZ,20260713,4.02,3.29
000670.SZ,20260713,7.82,6.4
000672.SZ,20260713,21.62,17.69
000676.SZ,20260713,5.86,4.8
000677.SZ,20260713,1.8,1.48
000678.SZ,20260713,9.32,7.62
000679.SZ,20260713,6.58,5.38
000680.SZ,20260713,11.21,9.17
000681.SZ,20260713,20.35,16.65
000682.SZ,20260713,13.27,10.85
000683.SZ,20260713,6.05,4.95
000685.SZ,20260713,12.34,10.1
000686.SZ,20260713,8.97,7.34
000688.SZ,20260713,34.18,27.96
000690.SZ,20260713,4.98,4.08
000691.SZ,20260713,12.52,10.24
000692.SZ,20260713,4.27,3.49
000695.SZ,20260713,13.76,11.26
000697.SZ,20260713,9.91,8.11
000698.SZ,20260713,3.44,2.82
000700.SZ,20260713,17.17,14.05
000701.SZ,20260713,5.15,4.21
000702.SZ,20260713,5.6,4.58
000703.SZ,20260713,15.1,12.36
000705.SZ,20260713,6.84,5.6
000707.SZ,20260713,4.68,3.83
000708.SZ,20260713,14.08,11.52
000709.SZ,20260713,2.18,1.78
000710.SZ,20260713,8.61,7.05
000711.SZ,20260713,5.87,4.81
000712.SZ,20260713,9.42,7.7
000713.SZ,20260713,6.06,4.96
000715.SZ,20260713,5.25,4.29
000716.SZ,20260713,4.83,3.95
000717.SZ,20260713,2.32,1.9
000718.SZ,20260713,2.0,1.64
000719.SZ,20260713,12.49,10.22
000720.SZ,20260713,3.69,3.02
000721.SZ,20260713,6.16,5.04
000722.SZ,20260713,12.1,9.9
000723.SZ,20260713,3.71,3.03
000725.SZ,20260713,8.35,6.83
000726.SZ,20260713,6.12,5.0
000727.SZ,20260713,2.56,2.1
000728.SZ,20260713,7.98,6.53
000729.SZ,20260713,11.94,9.77
000731.SZ,20260713,6.38,5.22
000733.SZ,20260713,51.85,42.43
000735.SZ,20260713,5.5,4.5
000736.SZ,20260713,4.3,3.52
000737.SZ,20260713,13.72,11.22
000738.SZ,20260713,19.76,16.16
000739.SZ,20260713,19.8,16.2
000750.SZ,20260713,4.09,3.35
000751.SZ,20260713,5.32,4.36
000752.SZ,20260713,8.6,7.04
000753.SZ,20260713,4.92,4.02
000755.SZ,20260713,4.97,4.07
000756.SZ,20260713,15.8,12.92
000757.SZ,20260713,4.0,3.28
000758.SZ,20260713,6.34,5.18
000759.SZ,20260713,7.33,5.99
000761.SZ,20260713,2.46,2.02
000762.SZ,20260713,25.84,21.14
000766.SZ,20260713,18.15,14.85
000767.SZ,20260713,3.82,3.12
000768.SZ,20260713,22.54,18.44
000776.SZ,20260713,23.93,19.58
000777.SZ,20260713,18.71,15.31
000778.SZ,20260713,4.0,3.28
000779.SZ,20260713,11.66,9.54
000782.SZ,20260713,8.22,6.72
000783.SZ,20260713,9.61,7.87
000785.SZ,20260713,2.31,1.89
000786.SZ,20260713,19.0,15.54
000788.SZ,20260713,5.75,4.71
000789.SZ,20260713,4.26,3.48
000790.SZ,20260713,4.06,3.32
000791.SZ,20260713,8.01,6.55
000792.SZ,20260713,27.94,22.86
000793.SZ,20260713,2.75,2.25
000795.SZ,20260713,9.48,7.76
000796.SZ,20260713,4.09,3.35
000797.SZ,20260713,2.53,2.07
000798.SZ,20260713,8.07,6.61
000799.SZ,20260713,43.63,35.69
000800.SZ,20260713,6.75,5.53
000801.SZ,20260713,12.95,10.59
000802.SZ,20260713,4.2,3.44
000803.SZ,20260713,7.27,5.95
000807.SZ,20260713,25.47,20.84
000809.SZ,20260713,3.37,2.75
000810.SZ,20260713,14.12,11.56
000811.SZ,20260713,58.82,48.12
000812.SZ,20260713,3.52,2.88
000813.SZ,20260713,3.55,2.91
000815.SZ,20260713,15.48,12.66
000816.SZ,20260713,2.7,2.21
000818.SZ,20260713,15.65,12.81
000819.SZ,20260713,12.41,10.15
000820.SZ,20260713,3.18,2.6
000821.SZ,20260713,8.51,6.97
000822.SZ,20260713,4.42,3.62
000823.SZ,20260713,19.86,16.25
000825.SZ,20260713,3.75,3.07
000826.SZ,20260713,2.07,1.69
000828.SZ,20260713,10.49,8.59
000829.SZ,20260713,8.72,7.14
000830.SZ,20260713,12.91,10.57
000831.SZ,20260713,52.6,43.04
000833.SZ,20260713,22.7,18.58
000837.SZ,20260713,11.79,9.65
000838.SZ,20260713,2.43,1.99
000839.SZ,20260713,2.72,2.22
000848.SZ,20260713,8.72,7.14
000850.SZ,20260713,4.14,3.38
000852.SZ,20260713,5.5,4.5
000856.SZ,20260713,8.13,6.65
000858.SZ,20260713,81.06,66.32
000859.SZ,20260713,9.48,7.76
000860.SZ,20260713,11.06,9.05
000862.SZ,20260713,5.17,4.23
000863.SZ,20260713,4.69,3.83
000868.SZ,20260713,3.74,3.06
000869.SZ,20260713,17.92,14.66
000875.SZ,20260713,5.42,4.44
000876.SZ,20260713,7.85,6.43
000877.SZ,20260713,4.03,3.29
000878.SZ,20260713,16.76,13.72
000880.SZ,20260713,26.6,21.76
000881.SZ,20260713,6.81,5.57
000882.SZ,20260713,1.49,1.22
000883.SZ,20260713,4.93,4.03
000885.SZ,20260713,13.5,11.04
000886.SZ,20260713,4.71,3.85
000887.SZ,20260713,22.75,18.61
000888.SZ,20260713,10.18,8.33
000889.SZ,20260713,3.4,2.78
000890.SZ,20260713,8.12,6.64
000892.SZ,20260713,4.62,3.78
000893.SZ,20260713,43.62,35.69
000895.SZ,20260713,25.71,21.03
000897.SZ,20260713,1.86,1.52
000898.SZ,20260713,2.1,1.72
000899.SZ,20260713,10.6,8.68
000900.SZ,20260713,3.96,3.24
000901.SZ,20260713,19.72,16.14
000902.SZ,20260713,13.2,10.8
000903.SZ,20260713,2.0,1.64
000905.SZ,20260713,8.68,7.1
000906.SZ,20260713,5.76,4.72
000908.SZ,20260713,7.43,6.08
000909.SZ,20260713,4.83,3.95
000910.SZ,20260713,5.91,4.83
000911.SZ,20260713,4.72,3.86
000912.SZ,20260713,3.71,3.03
000913.SZ,20260713,11.39,9.32
000915.SZ,20260713,26.97,22.07
000917.SZ,20260713,7.48,6.12
000919.SZ,20260713,6.74,5.52
000920.SZ,20260713,14.03,11.48
000921.SZ,20260713,27.26,22.3
000922.SZ,20260713,13.38,10.94
000923.SZ,20260713,14.47,11.84
000925.SZ,20260713,9.26,7.58
000926.SZ,20260713,2.19,1.79
000927.SZ,20260713,2.59,2.12
000928.SZ,20260713,5.38,4.4
000929.SZ,20260713,9.64,7.88
000930.SZ,20260713,4.92,4.02
000931.SZ,20260713,4.68,3.83
000932.SZ,20260713,3.85,3.15
000933.SZ,20260713,25.84,21.14
000935.SZ,20260713,29.35,24.01
000936.SZ,20260713,5.63,4.61
000937.SZ,20260713,4.66,3.82
000938.SZ,20260713,42.25,34.57
000948.SZ,20260713,14.63,11.97
000949.SZ,20260713,6.06,4.96
000950.SZ,20260713,5.7,4.66
000951.SZ,20260713,23.44,19.18
000952.SZ,20260713,6.2,5.08
000953.SZ,20260713,5.82,4.76
000955.SZ,20260713,4.69,3.83
000957.SZ,20260713,10.2,8.34
000958.SZ,20260713,5.87,4.81
000959.SZ,20260713,3.74,3.06
000960.SZ,20260713,40.1,32.81
000962.SZ,20260713,71.52,58.52
000963.SZ,20260713,32.32,26.44
000965.SZ,20260713,3.36,2.75
000966.SZ,20260713,4.16,3.4
000967.SZ,20260713,9.85,8.06
000968.SZ,20260713,6.88,5.63
000969.SZ,20260713,21.98,17.98
000970.SZ,20260713,17.07,13.97
000972.SZ,20260713,3.94,3.22
000973.SZ,20260713,13.37,10.94
000975.SZ,20260713,22.03,18.03
000977.SZ,20260713,98.47,80.57
000978.SZ,20260713,5.92,4.84
000980.SZ,20260713,1.96,1.6
000981.SZ,20260713,3.01,2.47
000983.SZ,20260713,6.73,5.51
000985.SZ,20260713,15.91,13.01
000987.SZ,20260713,8.9,7.28
000988.SZ,20260713,173.88,142.26
000989.SZ,20260713,8.98,7.34
000990.SZ,20260713,9.63,7.88
000993.SZ,20260713,10.78,8.82
000995.SZ,20260713,10.97,8.97
000997.SZ,20260713,17.96,14.7
000998.SZ,20260713,8.61,7.05
000999.SZ,20260713,26.14,21.38
001201.SZ,20260713,12.93,10.58
001202.SZ,20260713,15.61,12.77
001203.SZ,20260713,31.79,26.01
001205.SZ,20260713,14.64,11.98
001206.SZ,20260713,22.08,18.06
