ts_code,trade_date,up_limit,down_limit
000001.SZ,20260727,12.21,9.99
000002.SZ,20260727,3.38,2.76
000006.SZ,20260727,6.66,5.45
000007.SZ,20260727,10.27,8.41
000008.SZ,20260727,2.51,2.05
000009.SZ,20260727,6.69,5.47
000010.SZ,20260727,1.58,1.3
000011.SZ,20260727,9.09,7.43
000012.SZ,20260727,4.11,3.37
000014.SZ,20260727,9.67,7.91
000016.SZ,20260727,2.71,2.21
000017.SZ,20260727,6.38,5.22
000019.SZ,20260727,6.46,5.28
000020.SZ,20260727,10.71,8.77
000021.SZ,20260727,46.19,37.79
000025.SZ,20260727,15.55,12.73
000026.SZ,20260727,17.52,14.34
000027.SZ,20260727,6.96,5.7
000028.SZ,20260727,22.18,18.14
000029.SZ,20260727,21.16,17.32
000030.SZ,20260727,4.54,3.72
000031.SZ,20260727,2.27,1.85
000032.SZ,20260727,15.57,12.74
000034.SZ,20260727,29.34,24.0
000035.SZ,20260727,5.03,4.11
000036.SZ,20260727,4.33,3.55
000037.SZ,20260727,9.87,8.07
000039.SZ,20260727,8.9,7.28
000042.SZ,20260727,8.51,6.97
000045.SZ,20260727,9.61,7.87
000048.SZ,20260727,19.84,16.24
000049.SZ,20260727,25.99,21.27
000050.SZ,20260727,6.77,5.54
000055.SZ,20260727,3.53,2.89
000056.SZ,20260727,2.07,1.69
000058.SZ,20260727,6.6,5.4
000059.SZ,20260727,4.95,4.05
000060.SZ,20260727,6.72,5.5
000061.SZ,20260727,6.09,4.99
000062.SZ,20260727,23.77,19.45
000063.SZ,20260727,38.5,31.5
000065.SZ,20260727,9.78,8.0
000066.SZ,20260727,15.94,13.04
000068.SZ,20260727,2.88,2.36
000069.SZ,20260727,1.8,1.48
000070.SZ,20260727,14.3,11.7
000078.SZ,20260727,1.68,1.38
000088.SZ,20260727,4.76,3.9
000089.SZ,20260727,7.19,5.89
000090.SZ,20260727,3.56,2.92
000096.SZ,20260727,8.18,6.7
000099.SZ,20260727,14.92,12.2
000100.SZ,20260727,5.54,4.54
000151.SZ,20260727,9.9,8.1
000153.SZ,20260727,5.72,4.68
000155.SZ,20260727,12.83,10.49
000156.SZ,20260727,7.13,5.83
000157.SZ,20260727,8.13,6.65
000158.SZ,20260727,13.35,10.93
000159.SZ,20260727,5.53,4.53
000166.SZ,20260727,5.1,4.18
000301.SZ,20260727,12.76,10.44
000333.SZ,20260727,92.95,76.05
000338.SZ,20260727,30.38,24.86
000400.SZ,20260727,24.41,19.97
000401.SZ,20260727,3.87,3.17
000402.SZ,20260727,2.6,2.12
000403.SZ,20260727,10.38,8.5
000404.SZ,20260727,7.95,6.51
000407.SZ,20260727,4.16,3.4
000408.SZ,20260727,85.0,69.54
000409.SZ,20260727,9.12,7.46
000410.SZ,20260727,5.06,4.14
000411.SZ,20260727,9.99,8.17
000415.SZ,20260727,4.53,3.71
