ts_code,trade_date,vol,price,amount
600000.SH,20260727,186798,9.0,1681182.0
600004.SH,20260727,10000,7.67,76700.0
600006.SH,20260727,86500,5.35,462775.0
600007.SH,20260727,8000,18.85,150800.0
600008.SH,20260727,87600,2.88,252288.0
600009.SH,20260727,52100,23.7,1234770.0
600010.SH,20260727,2376100,2.16,5132376.0
600011.SH,20260727,1114000,7.01,7809140.0
600012.SH,20260727,51700,17.87,923879.0
600015.SH,20260727,390800,6.99,2731692.0
600016.SH,20260727,880300,3.5,3081050.0
600017.SH,20260727,55700,2.69,149833.0
600018.SH,20260727,92700,5.14,476478.0
600019.SH,20260727,249900,5.91,1476909.0
600020.SH,20260727,19200,3.71,71232.0
600021.SH,20260727,585700,13.9,8141230.0
600022.SH,20260727,466900,1.32,616308.0
600023.SH,20260727,180000,5.33,959400.0
600025.SH,20260727,77000,10.01,770770.0
600026.SH,20260727,745900,15.52,11576368.0
600027.SH,20260727,535100,4.68,2504268.0
600028.SH,20260727,4655000,5.13,23880150.0
600029.SH,20260727,1365000,5.13,7002450.0
600030.SH,20260727,2491800,28.3,70517940.0
600031.SH,20260727,1534000,19.98,30649320.0
600032.SH,20260727,520900,6.96,3625464.0
600033.SH,20260727,13000,3.53,45890.0
600035.SH,20260727,82400,3.44,283456.0
600036.SH,20260727,2843700,39.12,111245544.0
600037.SH,20260727,109900,6.58,723142.0
600038.SH,20260727,8000,25.8,206400.0
600039.SH,20260727,79900,8.82,704718.0
600048.SH,20260727,655600,4.92,3225552.0
600050.SH,20260727,3403800,4.45,15146910.0
600051.SH,20260727,5100,5.58,28458.0
600052.SH,20260727,7000,3.41,23870.0
600053.SH,20260727,18600,6.67,124062.0
600054.SH,20260727,100400,10.71,1075284.0
600055.SH,20260727,17400,10.29,179046.0
600056.SH,20260727,27600,9.17,253092.0
600057.SH,20260727,13500,6.24,84240.0
600058.SH,20260727,20000,8.35,167000.0
600059.SH,20260727,36100,7.65,276165.0
600060.SH,20260727,42000,26.5,1113000.0
600061.SH,20260727,81800,6.31,516158.0
600062.SH,20260727,21800,16.56,361008.0
600063.SH,20260727,95600,5.41,517196.0
600064.SH,20260727,30700,7.47,229329.0
600066.SH,20260727,13200,31.66,417912.0
600067.SH,20260727,14300,2.5,35750.0
600071.SH,20260727,6200,14.11,87482.0
600072.SH,20260727,72200,8.28,597816.0
600073.SH,20260727,18200,4.95,90090.0
600075.SH,20260727,186400,4.41,822024.0
600076.SH,20260727,83600,2.65,221540.0
600078.SH,20260727,75000,9.18,688500.0
600079.SH,20260727,33600,17.22,578592.0
600080.SH,20260727,1400,4.5,6300.0
600081.SH,20260727,3300,9.45,31185.0
600082.SH,20260727,200,2.5,500.0
600084.SH,20260727,12300,3.83,47109.0
600085.SH,20260727,17100,25.01,427671.0
600088.SH,20260727,10800,10.64,114912.0
600089.SH,20260727,1378000,20.49,28235220.0
600094.SH,20260727,8800,3.58,31504.0
600095.SH,20260727,987700,8.43,8326311.0
600096.SH,20260727,135600,28.66,3886296.0
600097.SH,20260727,3300,7.49,24717.0
600098.SH,20260727,73200,6.19,453108.0
600099.SH,20260727,6000,7.75,46500.0
600100.SH,20260727,188300,6.68,1257844.0
600101.SH,20260727,120600,7.82,943092.0
600103.SH,20260727,83300,2.59,215747.0
600104.SH,20260727,120300,10.38,1248714.0
600105.SH,20260727,450600,34.19,15406014.0
600106.SH,20260727,58600,4.01,234986.0
600107.SH,20260727,0,,0.0
600108.SH,20260727,256600,2.86,733876.0
600109.SH,20260727,71700,8.45,605865.0
600110.SH,20260727,360300,8.84,3185052.0
600111.SH,20260727,614600,39.76,24436496.0
600113.SH,20260727,20600,28.35,584010.0
600114.SH,20260727,27300,25.8,704340.0
600115.SH,20260727,2587900,3.59,9290561.0
600116.SH,20260727,66200,6.36,421032.0
600117.SH,20260727,14200,2.17,30814.0
