ts_code,trade_date,up_limit,down_limit
000001.SZ,20260717,11.85,9.69
000002.SZ,20260717,3.55,2.91
000006.SZ,20260717,7.22,5.9
000007.SZ,20260717,11.11,9.09
000008.SZ,20260717,2.59,2.12
000009.SZ,20260717,6.83,5.59
000010.SZ,20260717,1.99,1.63
000011.SZ,20260717,7.35,6.01
000012.SZ,20260717,4.24,3.47
000014.SZ,20260717,11.0,9.0
000016.SZ,20260717,2.96,2.42
000017.SZ,20260717,6.44,5.27
000019.SZ,20260717,6.77,5.54
000020.SZ,20260717,11.52,9.42
000021.SZ,20260717,47.67,39.01
000025.SZ,20260717,15.19,12.43
000026.SZ,20260717,19.8,16.2
000027.SZ,20260717,6.78,5.54
000028.SZ,20260717,23.67,19.37
000029.SZ,20260717,23.51,19.23
000030.SZ,20260717,4.69,3.83
000031.SZ,20260717,2.42,1.98
000032.SZ,20260717,18.92,15.48
000034.SZ,20260717,29.62,24.24
000035.SZ,20260717,5.01,4.1
000036.SZ,20260717,4.84,3.96
000037.SZ,20260717,9.2,7.52
000039.SZ,20260717,8.28,6.78
000042.SZ,20260717,9.11,7.45
000045.SZ,20260717,10.2,8.34
000048.SZ,20260717,22.76,18.62
000049.SZ,20260717,26.96,22.06
000050.SZ,20260717,7.28,5.96
000055.SZ,20260717,3.72,3.04
000056.SZ,20260717,2.15,1.76
000058.SZ,20260717,6.89,5.63
000059.SZ,20260717,4.82,3.94
000060.SZ,20260717,6.86,5.62
000061.SZ,20260717,6.4,5.24
000062.SZ,20260717,27.43,22.45
000063.SZ,20260717,44.0,36.0
000065.SZ,20260717,9.8,8.02
000066.SZ,20260717,17.97,14.71
000068.SZ,20260717,3.0,2.46
000069.SZ,20260717,1.88,1.54
000070.SZ,20260717,16.26,13.3
000078.SZ,20260717,2.39,1.95
000088.SZ,20260717,4.77,3.91
000089.SZ,20260717,7.29,5.97
000090.SZ,20260717,3.62,2.96
000096.SZ,20260717,8.5,6.96
000099.SZ,20260717,15.09,12.35
000100.SZ,20260717,5.48,4.48
000151.SZ,20260717,10.24,8.38
000153.SZ,20260717,6.37,5.21
000155.SZ,20260717,12.03,9.85
000156.SZ,20260717,7.46,6.1
000157.SZ,20260717,8.01,6.55
000158.SZ,20260717,14.12,11.56
000159.SZ,20260717,6.05,4.95
000166.SZ,20260717,5.1,4.18
000301.SZ,20260717,12.49,10.22
000333.SZ,20260717,89.98,73.62
000338.SZ,20260717,28.23,23.09
000400.SZ,20260717,21.95,17.96
000401.SZ,20260717,3.98,3.26
000402.SZ,20260717,2.73,2.23
000403.SZ,20260717,11.13,9.11
000404.SZ,20260717,8.32,6.8
000407.SZ,20260717,4.27,3.49
000408.SZ,20260717,77.75,63.61
