ts_code,trade_date,vol,price,amount
600000.SH,20260720,347500,8.85,3075375.0
600004.SH,20260720,76600,7.85,601310.0
600006.SH,20260720,25800,5.26,135708.0
600007.SH,20260720,1700,19.27,32759.0
600008.SH,20260720,203400,2.85,579690.0
600009.SH,20260720,30500,23.56,718580.0
600010.SH,20260720,3708500,2.14,7936190.0
600011.SH,20260720,1424700,6.95,9901665.0
600012.SH,20260720,19500,17.2,335400.0
600015.SH,20260720,386600,6.9,2667540.0
600016.SH,20260720,1469490,3.45,5069741.0
600017.SH,20260720,67800,2.71,183738.0
600018.SH,20260720,148900,5.16,768324.0
600019.SH,20260720,451400,5.76,2600064.0
600020.SH,20260720,733300,3.83,2808539.0
600021.SH,20260720,1083500,14.72,15949120.0
600022.SH,20260720,504210,1.32,665557.0
600023.SH,20260720,442700,5.15,2279905.0
600025.SH,20260720,237200,9.8,2324560.0
600026.SH,20260720,474800,14.41,6841868.0
600027.SH,20260720,1448400,4.6,6662640.0
600028.SH,20260720,1216000,5.05,6140800.0
600029.SH,20260720,740100,4.98,3685698.0
600030.SH,20260720,892100,27.76,24764696.0
600031.SH,20260720,297600,18.65,5550240.0
600032.SH,20260720,768800,7.1,5458480.0
600033.SH,20260720,474600,3.57,1694322.0
600035.SH,20260720,57800,3.56,205768.0
600036.SH,20260720,411600,37.95,15620220.0
600037.SH,20260720,88100,6.68,588508.0
600038.SH,20260720,17400,25.35,441090.0
600039.SH,20260720,73100,8.49,620619.0
600048.SH,20260720,602000,4.87,2931740.0
600050.SH,20260720,680700,4.26,2899782.0
600051.SH,20260720,27000,5.92,159840.0
600052.SH,20260720,23300,3.56,82948.0
600053.SH,20260720,5500,7.28,40040.0
600054.SH,20260720,36000,10.87,391320.0
600055.SH,20260720,11200,10.56,118272.0
600056.SH,20260720,165440,9.38,1551827.0
600057.SH,20260720,99800,6.12,610776.0
600058.SH,20260720,114600,8.13,931698.0
600059.SH,20260720,22400,7.82,175168.0
600060.SH,20260720,17800,25.72,457816.0
600061.SH,20260720,372500,6.54,2436150.0
600062.SH,20260720,49600,16.85,835760.0
600063.SH,20260720,146100,5.35,781635.0
600064.SH,20260720,73800,7.3,538740.0
600066.SH,20260720,32400,29.7,962280.0
600067.SH,20260720,51000,2.7,137700.0
600071.SH,20260720,4000,14.76,59040.0
600072.SH,20260720,172800,8.0,1382400.0
600073.SH,20260720,10300,5.22,53766.0
600075.SH,20260720,53300,4.33,230789.0
600076.SH,20260720,87000,2.85,247950.0
600078.SH,20260720,344900,9.61,3314489.0
600079.SH,20260720,53100,17.4,923940.0
600080.SH,20260720,11700,4.75,55575.0
600081.SH,20260720,3700,9.32,34484.0
600082.SH,20260720,12700,2.65,33655.0
600084.SH,20260720,36500,4.2,153300.0
600085.SH,20260720,303400,25.6,7767040.0
600088.SH,20260720,28400,11.33,321772.0
600089.SH,20260720,309240,18.66,5770418.0
600094.SH,20260720,113600,3.65,414640.0
600095.SH,20260720,4151900,8.89,36910391.0
600096.SH,20260720,58634,27.5,1612435.0
600097.SH,20260720,50200,8.06,404612.0
600098.SH,20260720,88500,6.15,544275.0
600099.SH,20260720,8300,8.03,66649.0
600100.SH,20260720,66500,6.48,430920.0
600101.SH,20260720,434900,8.3,3609670.0
600103.SH,20260720,224500,2.65,594925.0
600104.SH,20260720,1074100,10.3,11063230.0
600105.SH,20260720,601400,41.0,24657400.0
600106.SH,20260720,18400,4.31,79304.0
600107.SH,20260720,4000,5.53,22120.0
600108.SH,20260720,437000,2.85,1245450.0
600109.SH,20260720,140300,8.48,1189744.0
600110.SH,20260720,521400,10.2,5318280.0
600111.SH,20260720,180800,37.85,6843280.0
600113.SH,20260720,14800,28.93,428164.0
600114.SH,20260720,83000,28.0,2324000.0
600115.SH,20260720,1521200,3.46,5263352.0
600116.SH,20260720,273600,6.23,1704528.0
600117.SH,20260720,29200,2.22,64824.0
600118.SH,20260720,278361,63.8,17759432.0
600119.SH,20260720,4700,4.36,20492.0
600120.SH,20260720,672200,4.88,3280336.0
600121.SH,20260720,258500,3.4,878900.0
600123.SH,20260720,132300,6.27,829521.0
600125.SH,20260720,21900,5.47,119793.0
600126.SH,20260720,730400,5.89,4302056.0
600127.SH,20260720,31400,5.57,174898.0
600128.SH,20260720,9800,7.7,75460.0
600129.SH,20260720,518900,14.83,7695287.0
600130.SH,20260720,116400,3.62,421368.0
600131.SH,20260720,16300,14.27,232601.0
600132.SH,20260720,12000,43.1,517200.0
600133.SH,20260720,123300,7.44,917352.0
600135.SH,20260720,46600,6.83,318278.0
600136.SH,20260720,61800,1.41,87138.0
600137.SH,20260720,16700,16.23,271041.0
600138.SH,20260720,61300,7.06,432778.0
600141.SH,20260720,271600,29.63,8047508.0
600143.SH,20260720,98900,13.78,1362842.0
600148.SH,20260720,11900,14.4,171360.0
600149.SH,20260720,44400,4.53,201132.0
600150.SH,20260720,548430,32.28,17703320.0
600151.SH,20260720,107600,8.75,941500.0
600152.SH,20260720,250400,7.45,1865480.0
600153.SH,20260720,27000,8.65,233550.0
600155.SH,20260720,138000,5.65,779700.0
600156.SH,20260720,34100,7.24,246884.0
600157.SH,20260720,2262879,1.54,3484834.0
600158.SH,20260720,233500,6.4,1494400.0
600159.SH,20260720,30000,2.24,67200.0
600160.SH,20260720,318482,39.75,12659660.0
600161.SH,20260720,41100,12.55,515805.0
600162.SH,20260720,13532200,2.76,37348872.0
600163.SH,20260720,206772,4.88,1009047.0
600165.SH,20260720,118200,2.29,270678.0
600166.SH,20260720,184300,2.93,539999.0
600167.SH,20260720,24000,5.82,139680.0
600168.SH,20260720,22300,4.33,96559.0
600169.SH,20260720,353300,2.0,706600.0
600170.SH,20260720,507900,2.28,1158012.0
600171.SH,20260720,55000,23.5,1292500.0
600172.SH,20260720,720760,12.29,8858140.0
600173.SH,20260720,10800,5.61,60588.0
600176.SH,20260720,1085059,45.5,49370185.0
600177.SH,20260720,147800,7.86,1161708.0
