ts_code,trade_date,up_limit,down_limit
000001.SZ,20260514,12.25,10.03
000002.SZ,20260514,4.39,3.59
000004.SZ,20260514,2.9,2.62
000006.SZ,20260514,11.42,9.34
000007.SZ,20260514,14.87,12.17
000008.SZ,20260514,3.07,2.51
000009.SZ,20260514,9.14,7.48
000010.SZ,20260514,2.87,2.59
000011.SZ,20260514,8.83,7.23
000012.SZ,20260514,4.21,3.45
000014.SZ,20260514,13.98,11.44
000016.SZ,20260514,3.38,3.06
000017.SZ,20260514,6.79,5.55
000019.SZ,20260514,8.03,6.57
000020.SZ,20260514,15.15,12.39
000021.SZ,20260514,38.07,31.15
000025.SZ,20260514,17.41,14.25
000026.SZ,20260514,22.21,18.17
000027.SZ,20260514,8.29,6.79
000028.SZ,20260514,26.99,22.09
000029.SZ,20260514,29.37,24.03
000030.SZ,20260514,5.45,4.46
000031.SZ,20260514,3.3,2.7
000032.SZ,20260514,21.18,17.33
000034.SZ,20260514,47.12,38.56
000035.SZ,20260514,7.37,6.03
000036.SZ,20260514,6.7,5.48
000037.SZ,20260514,12.77,10.45
000039.SZ,20260514,14.32,11.72
000042.SZ,20260514,11.19,9.15
000045.SZ,20260514,13.6,11.12
000048.SZ,20260514,16.04,13.12
000049.SZ,20260514,31.04,25.4
000050.SZ,20260514,8.61,7.05
000055.SZ,20260514,4.06,3.32
000056.SZ,20260514,1.75,1.59
000058.SZ,20260514,9.11,7.45
000059.SZ,20260514,5.61,4.59
000060.SZ,20260514,8.54,6.98
000061.SZ,20260514,8.03,6.57
000062.SZ,20260514,40.48,33.12
000063.SZ,20260514,42.71,34.95
000065.SZ,20260514,14.41,11.79
000066.SZ,20260514,27.71,22.67
000068.SZ,20260514,3.82,3.12
000069.SZ,20260514,2.44,2.0
000070.SZ,20260514,23.33,19.09
000078.SZ,20260514,2.46,2.22
000088.SZ,20260514,5.09,4.17
000089.SZ,20260514,7.56,6.18
000090.SZ,20260514,3.89,3.19
000096.SZ,20260514,10.16,8.32
000099.SZ,20260514,19.33,15.81
000100.SZ,20260514,4.81,3.93
000151.SZ,20260514,13.67,11.19
000153.SZ,20260514,7.01,5.73
000155.SZ,20260514,17.95,14.69
000156.SZ,20260514,8.31,6.8
000157.SZ,20260514,8.67,7.09
000158.SZ,20260514,19.5,15.96
000159.SZ,20260514,6.89,5.63
000166.SZ,20260514,5.23,4.28
000301.SZ,20260514,14.11,11.55
000333.SZ,20260514,88.42,72.34
000338.SZ,20260514,37.77,30.91
000400.SZ,20260514,30.47,24.93
000401.SZ,20260514,4.69,3.83
000402.SZ,20260514,3.48,2.84
000403.SZ,20260514,12.88,10.54
000404.SZ,20260514,9.19,7.52
000407.SZ,20260514,5.02,4.1
000408.SZ,20260514,100.22,82.0
000409.SZ,20260514,11.12,9.1
000410.SZ,20260514,6.77,5.54
000411.SZ,20260514,12.71,10.4
000415.SZ,20260514,4.87,3.99
000417.SZ,20260514,7.94,6.5
000419.SZ,20260514,6.2,5.08
000420.SZ,20260514,6.0,4.91
000421.SZ,20260514,6.88,5.63
000422.SZ,20260514,17.56,14.36
000423.SZ,20260514,58.08,47.52
000425.SZ,20260514,11.57,9.47
000426.SZ,20260514,54.98,44.98
000428.SZ,20260514,4.19,3.43
