ts_code,trade_date,up_limit,down_limit
000001.SZ,20260820,12.4,10.14
000002.SZ,20260820,3.38,2.76
000006.SZ,20260820,7.6,6.22
000007.SZ,20260820,12.09,9.89
000008.SZ,20260820,2.62,2.14
000009.SZ,20260820,8.15,6.67
000010.SZ,20260820,1.58,1.3
000011.SZ,20260820,8.84,7.24
000012.SZ,20260820,4.1,3.36
000014.SZ,20260820,10.84,8.87
000016.SZ,20260820,2.5,2.04
000017.SZ,20260820,6.46,5.28
000019.SZ,20260820,7.45,6.09
000020.SZ,20260820,15.11,12.37
000021.SZ,20260820,41.18,33.7
000025.SZ,20260820,17.26,14.12
000026.SZ,20260820,23.16,18.95
000027.SZ,20260820,6.72,5.5
000028.SZ,20260820,21.93,17.95
000029.SZ,20260820,24.86,20.34
000030.SZ,20260820,4.7,3.84
000031.SZ,20260820,2.33,1.91
000032.SZ,20260820,15.73,12.87
000034.SZ,20260820,26.19,21.43
000035.SZ,20260820,4.99,4.09
000036.SZ,20260820,4.29,3.51
000037.SZ,20260820,10.52,8.6
000039.SZ,20260820,10.24,8.38
000042.SZ,20260820,9.7,7.94
000045.SZ,20260820,11.04,9.04
000048.SZ,20260820,24.7,20.21
000049.SZ,20260820,25.89,21.19
000050.SZ,20260820,7.05,5.77
000055.SZ,20260820,3.85,3.15
000056.SZ,20260820,2.12,1.74
000058.SZ,20260820,7.24,5.92
000059.SZ,20260820,5.58,4.56
000060.SZ,20260820,7.07,5.79
000061.SZ,20260820,6.37,5.21
000062.SZ,20260820,24.42,19.98
000063.SZ,20260820,37.04,30.3
000065.SZ,20260820,9.64,7.88
000066.SZ,20260820,15.71,12.85
000068.SZ,20260820,3.31,2.71
000069.SZ,20260820,1.94,1.58
000070.SZ,20260820,15.62,12.78
000078.SZ,20260820,1.73,1.41
000088.SZ,20260820,4.87,3.99
000089.SZ,20260820,7.07,5.79
000090.SZ,20260820,3.77,3.09
000096.SZ,20260820,8.59,7.03
000099.SZ,20260820,15.02,12.29
000100.SZ,20260820,5.56,4.55
