ts_code,trade_date,up_limit,down_limit
000001.SZ,20260804,12.78,10.46
000002.SZ,20260804,3.7,3.02
000006.SZ,20260804,7.28,5.96
000007.SZ,20260804,10.09,8.25
000008.SZ,20260804,2.68,2.2
000009.SZ,20260804,8.67,7.09
000010.SZ,20260804,1.83,1.49
000011.SZ,20260804,8.73,7.15
000012.SZ,20260804,4.37,3.57
000014.SZ,20260804,11.21,9.17
000016.SZ,20260804,2.83,2.31
000017.SZ,20260804,6.64,5.44
000019.SZ,20260804,6.8,5.56
000020.SZ,20260804,11.9,9.74
000021.SZ,20260804,37.96,31.06
000025.SZ,20260804,17.24,14.1
000026.SZ,20260804,17.28,14.14
000027.SZ,20260804,7.25,5.93
000028.SZ,20260804,23.21,18.99
000029.SZ,20260804,22.51,18.41
000030.SZ,20260804,4.81,3.93
000031.SZ,20260804,2.51,2.05
000032.SZ,20260804,14.43,11.81
000034.SZ,20260804,26.27,21.49
000035.SZ,20260804,5.67,4.64
000036.SZ,20260804,4.46,3.65
000037.SZ,20260804,11.09,9.07
000039.SZ,20260804,9.63,7.88
000042.SZ,20260804,8.93,7.31
000045.SZ,20260804,10.75,8.79
000048.SZ,20260804,19.82,16.22
000049.SZ,20260804,27.27,22.31
000050.SZ,20260804,7.18,5.88
000055.SZ,20260804,3.83,3.13
000056.SZ,20260804,2.11,1.73
000058.SZ,20260804,7.78,6.36
000059.SZ,20260804,5.09,4.17
000060.SZ,20260804,6.99,5.72
000061.SZ,20260804,6.72,5.5
000062.SZ,20260804,24.22,19.82
000063.SZ,20260804,37.42,30.62
000065.SZ,20260804,10.14,8.3
000066.SZ,20260804,15.21,12.45
000068.SZ,20260804,3.19,2.61
000069.SZ,20260804,2.0,1.64
000070.SZ,20260804,14.29,11.69
000078.SZ,20260804,1.84,1.5
000088.SZ,20260804,5.07,4.15
000089.SZ,20260804,7.51,6.15
000090.SZ,20260804,3.8,3.11
000096.SZ,20260804,8.75,7.16
000099.SZ,20260804,16.28,13.32
000100.SZ,20260804,5.17,4.23
000151.SZ,20260804,10.98,8.98
000153.SZ,20260804,6.09,4.99
000155.SZ,20260804,13.51,11.05
000156.SZ,20260804,7.89,6.45
000157.SZ,20260804,8.29,6.79
000158.SZ,20260804,14.91,12.2
000159.SZ,20260804,6.38,5.22
000166.SZ,20260804,5.15,4.21
000301.SZ,20260804,13.35,10.93
000333.SZ,20260804,94.49,77.31
000338.SZ,20260804,31.33,25.63
000400.SZ,20260804,26.0,21.28
000401.SZ,20260804,4.08,3.34
000402.SZ,20260804,2.77,2.27
000403.SZ,20260804,11.68,9.56
000404.SZ,20260804,8.67,7.09
000407.SZ,20260804,4.5,3.68
000408.SZ,20260804,87.92,71.94
000409.SZ,20260804,9.91,8.11
000410.SZ,20260804,5.5,4.5
000411.SZ,20260804,10.58,8.66
000415.SZ,20260804,4.99,4.09
000417.SZ,20260804,6.33,5.18
000419.SZ,20260804,5.46,4.46
000420.SZ,20260804,4.22,3.46
000421.SZ,20260804,6.04,4.94
000422.SZ,20260804,14.62,11.96
000423.SZ,20260804,60.94,49.86
000425.SZ,20260804,9.61,7.87
000426.SZ,20260804,34.44,28.18
000428.SZ,20260804,4.39,3.59
000429.SZ,20260804,16.08,13.16
000430.SZ,20260804,7.21,5.9
000488.SZ,20260804,2.19,1.79
000498.SZ,20260804,5.74,4.7
000501.SZ,20260804,8.02,6.56
000503.SZ,20260804,8.31,6.8
000504.SZ,20260804,8.57,7.01
000505.SZ,20260804,6.26,5.12
000506.SZ,20260804,16.18,13.24
000507.SZ,20260804,5.59,4.57
000509.SZ,20260804,3.33,2.73
000510.SZ,20260804,14.65,11.99
000513.SZ,20260804,34.12,27.92
000514.SZ,20260804,4.37,3.57
000516.SZ,20260804,4.71,3.85
000517.SZ,20260804,2.22,1.82
000518.SZ,20260804,4.06,3.32
000519.SZ,20260804,15.76,12.9
000520.SZ,20260804,4.17,3.41
000521.SZ,20260804,5.53,4.53
000523.SZ,20260804,3.25,2.66
000524.SZ,20260804,10.29,8.42
000525.SZ,20260804,5.21,4.27
000526.SZ,20260804,39.28,32.14
000528.SZ,20260804,9.61,7.87
000529.SZ,20260804,5.29,4.33
000530.SZ,20260804,5.52,4.52
000531.SZ,20260804,6.6,5.4
000532.SZ,20260804,11.84,9.68
000533.SZ,20260804,12.6,10.31
000534.SZ,20260804,27.38,22.4
000536.SZ,20260804,3.55,2.91
000537.SZ,20260804,8.67,7.09
000538.SZ,20260804,57.52,47.06
000539.SZ,20260804,6.38,5.22
000541.SZ,20260804,5.58,4.56
000543.SZ,20260804,8.97,7.34
000544.SZ,20260804,8.26,6.76
000545.SZ,20260804,2.79,2.29
000546.SZ,20260804,4.93,4.03
000547.SZ,20260804,16.03,13.11
