ts_code,trade_date,up_limit,down_limit
000001.SZ,20260703,11.31,9.25
000002.SZ,20260703,3.37,2.75
000004.SZ,20260703,0.45,0.37
000006.SZ,20260703,8.09,6.62
000007.SZ,20260703,13.2,10.8
000008.SZ,20260703,2.62,2.14
000009.SZ,20260703,6.9,5.64
000010.SZ,20260703,1.97,1.79
000011.SZ,20260703,7.15,5.85
000012.SZ,20260703,5.52,4.52
000014.SZ,20260703,10.27,8.41
000016.SZ,20260703,2.67,2.41
000017.SZ,20260703,6.6,5.4
000019.SZ,20260703,6.49,5.31
000020.SZ,20260703,12.19,9.97
000021.SZ,20260703,61.63,50.43
000025.SZ,20260703,15.13,12.38
000026.SZ,20260703,23.34,19.1
000027.SZ,20260703,6.82,5.58
000028.SZ,20260703,21.73,17.78
000029.SZ,20260703,23.88,19.54
000030.SZ,20260703,4.37,3.57
000031.SZ,20260703,2.37,1.94
000032.SZ,20260703,24.09,19.71
000034.SZ,20260703,30.21,24.71
000035.SZ,20260703,5.18,4.24
000036.SZ,20260703,4.77,3.91
000037.SZ,20260703,9.86,8.06
000039.SZ,20260703,8.65,7.07
000042.SZ,20260703,8.15,6.67
000045.SZ,20260703,11.09,9.07
000048.SZ,20260703,24.6,20.12
000049.SZ,20260703,26.35,21.56
000050.SZ,20260703,10.68,8.74
000055.SZ,20260703,3.7,3.02
000056.SZ,20260703,2.29,2.07
000058.SZ,20260703,6.82,5.58
000059.SZ,20260703,4.57,3.74
000060.SZ,20260703,8.15,6.67
000061.SZ,20260703,6.23,5.09
000062.SZ,20260703,33.8,27.66
000063.SZ,20260703,38.85,31.79
000065.SZ,20260703,10.78,8.82
000066.SZ,20260703,19.02,15.56
000068.SZ,20260703,3.28,2.68
000069.SZ,20260703,1.84,1.5
000070.SZ,20260703,19.69,16.11
000078.SZ,20260703,1.49,1.35
000088.SZ,20260703,4.54,3.72
000089.SZ,20260703,6.89,5.63
000090.SZ,20260703,3.36,2.75
000096.SZ,20260703,7.9,6.46
000099.SZ,20260703,15.96,13.06
000100.SZ,20260703,6.51,5.33
000151.SZ,20260703,11.55,9.45
000153.SZ,20260703,5.82,4.76
000155.SZ,20260703,13.3,10.88
000156.SZ,20260703,6.97,5.71
000157.SZ,20260703,7.68,6.28
000158.SZ,20260703,14.34,11.74
