ts_code,trade_date,turnover_rate,turnover_rate_f,volume_ratio,total_mv,float_mv
000001.SZ,20260918,0.4396,1.0453,1.07,22704924.294,
000002.SZ,20260918,4.5375,6.8109,5.14,3960995.554,
000006.SZ,20260918,1.1066,1.7448,1.31,953096.47,
000007.SZ,20260918,1.5584,2.3466,0.79,392525.584,
000008.SZ,20260918,0.6787,1.1147,0.74,651930.648,
000009.SZ,20260918,0.4666,0.7964,1.06,1805449.8,
000010.SZ,20260918,1.4624,1.7164,0.66,181645.0634,
000011.SZ,20260918,3.119,8.7798,1.14,544724.8974,
000012.SZ,20260918,1.0878,1.6272,0.8,1131798.3936,
000014.SZ,20260918,2.1643,3.28,1.14,252938.279,
000017.SZ,20260918,13.1141,24.1401,0.98,517577.8599,
000019.SZ,20260918,9.3203,14.3297,1.23,824062.7395,
000020.SZ,20260918,5.7272,16.7686,0.77,366976.9152,
000021.SZ,20260918,7.0807,10.7263,1.53,5855839.5546,
000025.SZ,20260918,0.99,2.1462,0.97,634948.8759,
000026.SZ,20260918,2.9196,5.2816,1.81,803007.1539,
000027.SZ,20260918,0.4633,1.8499,0.9,2992398.2471,
000028.SZ,20260918,0.3454,0.9931,1.27,1213423.2112,
000029.SZ,20260918,0.6785,2.1359,1.72,2252966.82,
000030.SZ,20260918,0.5973,2.1552,1.01,679325.3055,
000031.SZ,20260918,1.3297,4.3281,1.62,955847.8659,
000032.SZ,20260918,2.4871,4.245,1.02,1777807.3159,
000034.SZ,20260918,2.2417,2.3945,1.63,2387304.5808,
000035.SZ,20260918,0.8192,1.1848,0.74,1139091.5979,
000036.SZ,20260918,1.5551,2.2165,1.21,547489.293,
000037.SZ,20260918,5.309,8.9902,0.54,566596.844,
000039.SZ,20260918,1.112,1.2629,1.05,4934156.0745,
000042.SZ,20260918,0.5653,1.2124,1.06,548485.6575,
001914.SZ,20260918,0.737,1.9848,1.34,938864.4309,
000045.SZ,20260918,0.7758,1.5903,1.17,561226.1544,
000048.SZ,20260918,6.3222,13.8499,1.87,979284.5716,
000049.SZ,20260918,0.9179,1.6843,0.79,857359.4394,
000050.SZ,20260918,0.8215,1.4644,1.05,1610047.6716,
000055.SZ,20260918,4.3081,5.2439,1.44,402702.825,
000056.SZ,20260918,5.7379,7.1761,0.98,295632.05,
000058.SZ,20260918,0.4673,1.5947,0.89,865534.0921,
000059.SZ,20260918,1.7372,3.28,0.64,863699.004,
000060.SZ,20260918,1.3652,1.9521,0.7,2749085.7775,
000061.SZ,20260918,1.0385,2.6289,0.77,1194946.6424,
000062.SZ,20260918,1.9965,5.6136,1.33,2415004.5737,
000063.SZ,20260918,1.6214,2.128,1.47,15517787.2156,
000065.SZ,20260918,1.4631,2.8044,1.13,1135890.4716,
000066.SZ,20260918,1.8717,3.126,1.32,4554828.3292,
000068.SZ,20260918,1.1553,2.0284,0.76,325154.8945,
000069.SZ,20260918,1.1633,2.3433,2.3,1470909.7323,
000070.SZ,20260918,11.6382,19.1342,0.95,1537055.433,
000078.SZ,20260918,2.0079,3.7451,0.91,399930.7264,
000088.SZ,20260918,0.7315,1.4063,0.64,2329368.5184,
000089.SZ,20260918,0.5187,1.2055,1.11,1324797.097,
000090.SZ,20260918,1.0386,1.7189,1.17,661465.0716,
000096.SZ,20260918,1.2374,2.6931,1.2,420816.0,
000099.SZ,20260918,0.5622,0.9161,0.77,1004622.2795,
000100.SZ,20260918,3.568,3.6764,1.96,10951261.6339,
000151.SZ,20260918,3.1241,4.7362,0.82,355818.9882,
000153.SZ,20260918,2.3456,3.2065,1.05,278346.6145,
000155.SZ,20260918,0.9125,1.5073,0.95,2178478.594,
000156.SZ,20260918,0.6462,1.2303,1.71,1302611.5475,
000157.SZ,20260918,0.3619,0.4986,0.62,5362091.824,
000158.SZ,20260918,1.8303,2.7864,1.16,2046229.376,
000159.SZ,20260918,2.0545,2.6621,1.19,261012.498,
000166.SZ,20260918,0.2214,0.5374,0.89,11017575.58,
000301.SZ,20260918,0.3286,1.0776,0.85,9044166.019,
000333.SZ,20260918,0.3789,0.5531,1.21,64387055.8965,
000338.SZ,20260918,2.1611,2.1951,1.34,23527320.6938,
000400.SZ,20260918,0.9678,1.5623,1.17,2074803.0534,
000401.SZ,20260918,0.2613,0.7237,0.72,932307.597,
000402.SZ,20260918,2.0954,4.1707,2.07,753210.3348,
000403.SZ,20260918,0.5416,0.8756,1.12,938992.6312,
000404.SZ,20260918,0.6348,0.9165,0.65,478845.248,
000407.SZ,20260918,1.4493,1.9397,0.89,370515.6166,
000408.SZ,20260918,0.6613,1.4872,0.97,11321289.1968,
000409.SZ,20260918,1.0715,1.7034,0.76,602442.7626,
000410.SZ,20260918,3.4462,4.6335,4.81,1475533.661,
000411.SZ,20260918,0.5122,1.5868,1.04,559200.609,
000415.SZ,20260918,1.0321,1.5762,1.01,2733558.4146,
000417.SZ,20260918,5.1113,8.2502,0.94,444533.994,
000419.SZ,20260918,1.0626,1.9087,0.8,270704.1846,
000420.SZ,20260918,1.6774,1.9858,1.24,870439.3782,
000421.SZ,20260918,1.407,3.0646,1.05,323970.4548,
000422.SZ,20260918,0.808,1.1706,0.49,1287700.2848,
000423.SZ,20260918,0.8085,1.2246,1.14,2895856.0968,
000425.SZ,20260918,1.317,1.4497,0.99,8724851.8225,
000426.SZ,20260918,2.7013,3.7174,0.86,6298180.1826,
000428.SZ,20260918,7.3075,16.31,0.95,422854.29,
000429.SZ,20260918,0.4154,1.0874,0.6,2642778.9104,
000430.SZ,20260918,5.3603,6.609,0.62,569173.6862,
000488.SZ,20260918,0.6217,0.8496,0.77,585349.8037,
000498.SZ,20260918,1.2395,3.1187,2.13,783983.21,
000501.SZ,20260918,0.8609,1.5104,0.65,548291.7951,
000503.SZ,20260918,0.8774,1.2103,1.07,656099.175,
000504.SZ,20260918,5.7473,9.6818,3.17,330353.1231,
000505.SZ,20260918,7.2061,14.6766,1.02,487783.6513,
000506.SZ,20260918,6.3048,9.4102,1.18,1726115.0724,
000507.SZ,20260918,0.8868,1.277,0.8,462626.6547,
000509.SZ,20260918,7.7195,12.7693,5.09,404569.256,
000510.SZ,20260918,10.5614,11.7741,1.37,1206291.096,
000513.SZ,20260918,0.6082,1.0479,0.73,2328980.5856,
000514.SZ,20260918,1.4802,4.0207,1.49,354383.82,
000516.SZ,20260918,0.9354,1.3181,0.86,949292.2432,
000517.SZ,20260918,2.0022,6.7792,1.61,636784.5,
000518.SZ,20260918,2.3948,3.6934,0.95,393290.4684,
000519.SZ,20260918,3.0267,5.1692,0.59,2143148.301,
000520.SZ,20260918,2.247,3.2802,0.55,414954.235,
000521.SZ,20260918,0.9234,1.2894,0.75,456256.1991,
000523.SZ,20260918,10.9965,20.5546,0.73,622223.8215,
000524.SZ,20260918,1.1518,3.7414,0.81,603187.74,
000525.SZ,20260918,1.3728,1.7324,0.75,590231.1858,
000526.SZ,20260918,1.5814,2.331,1.03,429194.7942,
000528.SZ,20260918,1.2631,1.7056,0.74,1561040.103,
000529.SZ,20260918,0.7295,1.6463,0.77,283722.1344,
000530.SZ,20260918,1.964,2.7461,1.16,438470.5,
000531.SZ,20260918,0.7336,1.5398,0.52,588391.7345,
000532.SZ,20260918,10.0834,19.0601,1.71,446741.9568,
000533.SZ,20260918,9.7116,15.6717,1.5,775786.368,
000534.SZ,20260918,2.1075,3.0318,0.97,1216292.2695,
000536.SZ,20260918,2.8763,4.8214,1.94,970877.5128,
000537.SZ,20260918,0.8706,2.806,0.68,1547955.5787,
000538.SZ,20260918,0.4708,1.0793,1.11,9108660.573,
000539.SZ,20260918,1.6542,4.6821,0.66,2735397.964,
000541.SZ,20260918,0.2704,0.5378,0.72,754067.0962,
000543.SZ,20260918,0.6865,1.6212,0.66,1666144.5255,
000544.SZ,20260918,0.2594,1.0473,1.02,707620.947,
000545.SZ,20260918,3.4766,4.078,0.81,217103.282,
000546.SZ,20260918,1.1536,1.7445,0.97,349164.0867,
000547.SZ,20260918,3.5396,4.4469,1.22,2386513.1719,
000548.SZ,20260918,0.7734,1.1425,0.63,228141.6206,
000550.SZ,20260918,1.1347,3.581,1.33,1440704.166,
000551.SZ,20260918,3.2464,5.0411,1.63,599130.1116,
000552.SZ,20260918,1.4345,2.5268,0.73,1316546.9082,
000553.SZ,20260918,0.2626,1.6384,0.64,1302364.7962,
000554.SZ,20260918,3.6212,3.6212,0.55,303654.9564,
000555.SZ,20260918,1.0856,1.7695,1.08,1014805.48,
000557.SZ,20260918,0.5081,0.972,1.04,535223.5149,
000558.SZ,20260918,2.3974,3.4206,0.91,462831.416,
