ts_code,trade_date,vol,price,amount
600000.SH,20260918,225600,9.05,2041680.0
600004.SH,20260918,13100,7.6,99560.0
600006.SH,20260918,148100,5.33,789373.0
600007.SH,20260918,6500,19.87,129155.0
600008.SH,20260918,142000,2.73,387660.0
600009.SH,20260918,30900,22.52,695868.0
600010.SH,20260918,1625500,2.12,3446060.0
600011.SH,20260918,303000,6.77,2051310.0
600012.SH,20260918,13000,16.06,208780.0
600015.SH,20260918,284700,6.26,1782222.0
600016.SH,20260918,671700,3.54,2377818.0
600017.SH,20260918,18700,2.84,53108.0
600018.SH,20260918,70100,5.43,380643.0
600019.SH,20260918,67500,5.72,386100.0
600020.SH,20260918,88700,3.84,340608.0
600021.SH,20260918,81600,13.33,1087728.0
600022.SH,20260918,1502900,1.31,1968799.0
600023.SH,20260918,148100,5.05,747905.0
600025.SH,20260918,160600,9.72,1561032.0
600026.SH,20260918,1391000,21.52,29934320.0
600027.SH,20260918,63800,4.78,304964.0
600028.SH,20260918,449900,5.13,2307987.0
600029.SH,20260918,346800,4.87,1688916.0
600030.SH,20260918,311500,26.28,8186220.0
600031.SH,20260918,422189,18.07,7628955.0
600032.SH,20260918,87500,7.03,615125.0
600033.SH,20260918,2246100,3.69,8288109.0
600035.SH,20260918,15900,3.66,58194.0
600036.SH,20260918,244000,40.53,9889320.0
600037.SH,20260918,186200,6.97,1297814.0
600038.SH,20260918,12700,27.3,346710.0
600039.SH,20260918,29400,8.86,260484.0
600048.SH,20260918,181100,5.03,910933.0
600050.SH,20260918,183550,4.2,770910.0
600051.SH,20260918,13700,6.1,83570.0
600052.SH,20260918,67600,3.7,250120.0
600053.SH,20260918,6400,7.01,44864.0
600054.SH,20260918,103900,10.62,1103418.0
600055.SH,20260918,36900,10.1,372690.0
600056.SH,20260918,9100,8.91,81081.0
600057.SH,20260918,74800,5.88,439824.0
600058.SH,20260918,10200,9.05,92310.0
600059.SH,20260918,1333087,9.65,12864290.0
600060.SH,20260918,4000,27.7,110800.0
600061.SH,20260918,35300,6.21,219213.0
600062.SH,20260918,16500,15.79,260535.0
600063.SH,20260918,105900,5.48,580332.0
600064.SH,20260918,31500,7.75,244125.0
600066.SH,20260918,142700,26.09,3723043.0
600067.SH,20260918,66900,2.74,183306.0
600071.SH,20260918,20400,16.39,334356.0
600072.SH,20260918,54800,8.81,482788.0
600073.SH,20260918,47900,5.5,263450.0
600075.SH,20260918,78400,4.51,353584.0
600076.SH,20260918,139900,2.18,304982.0
600078.SH,20260918,32500,10.24,332800.0
600079.SH,20260918,25200,18.42,464184.0
600080.SH,20260918,2000,4.75,9500.0
600081.SH,20260918,9400,10.3,96820.0
600082.SH,20260918,23100,3.12,72072.0
600084.SH,20260918,34600,4.38,151548.0
600085.SH,20260918,10800,23.2,250560.0
600088.SH,20260918,1840800,15.2,27980160.0
600089.SH,20260918,105000,17.98,1887900.0
600094.SH,20260918,3200,4.07,13024.0
600095.SH,20260918,601200,8.73,5248476.0
600096.SH,20260918,95700,28.4,2717880.0
600097.SH,20260918,17700,9.23,163371.0
600098.SH,20260918,117700,6.25,735625.0
600099.SH,20260918,36100,9.18,331398.0
600100.SH,20260918,50900,6.76,344084.0
600101.SH,20260918,37600,7.87,295912.0
600103.SH,20260918,1941400,3.57,6930798.0
600104.SH,20260918,157500,11.16,1757700.0
600105.SH,20260918,1651000,46.18,76243180.0
600106.SH,20260918,2200,4.42,9724.0
600107.SH,20260918,200,5.67,1134.0
600108.SH,20260918,10178700,4.01,40816587.0
600109.SH,20260918,93500,8.19,765765.0
600110.SH,20260918,1339200,12.2,16338240.0
600111.SH,20260918,135000,36.96,4989600.0
600113.SH,20260918,34100,30.97,1056077.0
600114.SH,20260918,55000,27.93,1536150.0
600115.SH,20260918,5961500,3.35,19971025.0
600116.SH,20260918,129400,6.15,795810.0
600117.SH,20260918,108500,2.19,237615.0
600118.SH,20260918,69700,57.77,4026569.0
600119.SH,20260918,11600,4.95,57420.0
600120.SH,20260918,61100,4.73,289003.0
600121.SH,20260918,2545400,4.82,12268828.0
600123.SH,20260918,170500,7.01,1195205.0
600125.SH,20260918,37100,5.27,195517.0
600126.SH,20260918,124100,6.16,764456.0
600127.SH,20260918,8862501,12.9,114326263.0
600128.SH,20260918,41400,8.31,344034.0
600129.SH,20260918,11800,13.42,158356.0
600130.SH,20260918,28600,4.44,126984.0
600131.SH,20260918,21800,14.3,311740.0
600132.SH,20260918,5200,37.81,196612.0
600133.SH,20260918,10600,7.9,83740.0
600135.SH,20260918,416201,7.87,3275502.0
600136.SH,20260918,10100,1.47,14847.0
600137.SH,20260918,7200,17.29,124488.0
600138.SH,20260918,17800,7.01,124778.0
600141.SH,20260918,88800,29.28,2600064.0
600143.SH,20260918,80500,13.2,1062600.0
600148.SH,20260918,800,15.81,12648.0
600149.SH,20260918,19000,4.98,94620.0
600150.SH,20260918,1189800,38.6,45926280.0
600151.SH,20260918,47200,9.59,452648.0
600152.SH,20260918,17500,8.04,140700.0
600153.SH,20260918,15400,8.23,126742.0
600155.SH,20260918,35700,5.94,212058.0
600156.SH,20260918,138500,8.74,1210490.0
600157.SH,20260918,894800,1.52,1360096.0
600158.SH,20260918,35001,7.03,246057.0
600159.SH,20260918,116100,2.73,316953.0
600160.SH,20260918,58100,35.19,2044539.0
600161.SH,20260918,7500,12.15,91125.0
600162.SH,20260918,345300,4.53,1564209.0
600163.SH,20260918,3532600,6.04,21336904.0
600165.SH,20260918,277600,3.39,941064.0
600166.SH,20260918,487500,2.8,1365000.0
600167.SH,20260918,3400,5.61,19074.0
600168.SH,20260918,32200,4.33,139426.0
600169.SH,20260918,48000,2.14,102720.0
600170.SH,20260918,299100,2.2,658020.0
600171.SH,20260918,53400,22.72,1213248.0
600172.SH,20260918,841600,16.21,13642336.0
600173.SH,20260918,0,,0.0
600176.SH,20260918,6045727,48.0,290194896.0
600177.SH,20260918,180800,8.12,1468096.0
600178.SH,20260918,11000,9.67,106370.0
600179.SH,20260918,95400,4.52,431208.0
