signal_date,buy_date,target_exit_date,actual_exit_date,exit_delay_days,ts_code,name,industry,stage,source_rank,d_close,buy_open,auction_vwap,auction_amount,auction_truth_source,exit_open,actual_buy_gap,gross_return,net_return,profit_hit,big_loss_hit,continuation_limit_up_hit,exit_on_time,market_fill,public_market_buyable,actual_order_fill_observed,actual_order_fill,mechanism_limit_pct,fill_reason,exit_reason,exit_policy_version,take_profit_pct,stop_loss_pct,latest_exit_time,history_source,history_contract_version,prior_probability,strength_score,theme_boost,final_score,intraday_quality,intraday_risk,intraday_hard_risk,auction_strength,intraday_confidence,stage_quality,stage_risk,stage_prior,limit_times,open_board_count,reseal_score,late_withdraw,d_return,d_range,d_turnover_proxy,d_amount_log,limit_open_times,limit_first_time_minutes,limit_last_time_minutes,limit_fd_amount_log,limit_seal_to_amount,limit_seal_to_float_mv,d_turnover_rate,d_volume_ratio,d_float_mv_log,order_to_d_amount,order_to_float_mv,is_hot_board,board_rank,board_limit_up_count,d_amount_percentile,market_median_return,market_up_ratio,market_return_dispersion,market_equal_weight_return,market_down_ratio,market_strong_up_ratio,market_strong_down_ratio,market_limit_up_count_log,market_limit_down_count_log,market_limit_up_down_log_ratio,market_failed_limit_up_rate,market_reseal_rate,market_prev_limit_up_mean_return,market_prev_limit_up_positive_rate,market_prev_limit_up_open_gap_mean,market_focus_promotion_rate,market_limit_up_industry_concentration,market_limit_up_amount_top3_share,market_amount_ratio_5d,market_sentiment_score,market_sentiment_delta,market_sentiment_coverage,market_sentiment_acceleration,market_sentiment_regime_code,market_sentiment_regime_label,market_sentiment_breadth_score,market_sentiment_limit_ecology_score,market_sentiment_promotion_score,market_sentiment_profit_effect_score,market_sentiment_liquidity_score,market_eligible_stock_count,market_limit_up_count,market_limit_down_count,market_touched_up_count,market_failed_limit_up_count,market_reseal_count,market_prev_limit_up_sample,market_2_to_3_promotion_rate,market_2_to_3_promotion_samples,market_3_to_4_promotion_rate,market_3_to_4_promotion_samples,market_focus_promotion_samples,market_max_streak,relative_d_return,minute_available,minute_realized_vol,minute_first_30m_return,minute_last_30m_return,minute_vwap_deviation,minute_opening_volume_share,minute_closing_volume_share,minute_close_location,limit_ratio,proposed_gap,path_days_observed,path_data_coverage,path_strength_latest,path_strength_delta,path_gap_slope,path_first_seal_slope,path_open_times_slope,path_turnover_slope,path_amount_log_slope,path_seal_ratio_slope,path_one_price_ratio,path_weak_to_strong,path_strong_to_weak,path_acceleration_consensus,path_divergence_reseal,path_label_code,path_label,path_explanation,five_year_pre_streak_1d_return,five_year_pre_streak_3d_return,five_year_pre_streak_volatility,five_year_pre_streak_limit_up_count,five_year_recent_limit_up_count,five_year_days_since_prior_limit_up,five_year_streak_runup,five_year_price_log,five_year_stock_prior_rate,five_year_stock_prior_samples_log,stage_pool_size,focus_pool_size,market_max_limit_times,same_industry_stage_count,stage_pool_share,stage_recent_promotion_rate,stage_recent_promotion_samples,five_year_stage_board_prior_rate,five_year_stage_prior_rate,five_year_recent_20d_rate,five_year_recent_60d_rate,five_year_prior_samples_log,five_year_recent_60d_samples_log,five_year_regime_delta,five_year_board_stage_delta,backfill_generated_at_utc
20260902,20260903,20260904,20260904,0,601086.SH,国芳集团,一般零售,4→5,1.0,11.1,12.21,12.21,137802065.92,tushare_stk_auction_o,11.78,0.10000000000000009,-0.03521703521703534,-0.03971703521703534,0,1,1,1,0,0,0,,10.0,opening_auction_limit_up_unconfirmed,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,4.0,0.0,,,0.10009910802775024,0.0,0.0,11.072918600298959,0.0,565.0,565.0,19.539296329323687,4.752344019303688,0.041401051051051053,0.008712,0.32,22.72374533695822,0.0015527419870749756,1.352704055406758e-05,,,,0.3329727780782405,-0.009474,0.27780782404903553,0.029692281872871297,-0.008551995612660608,0.7436540269507991,0.027890943277969288,0.026324036352240676,3.970291913552122,2.302585092994046,1.667706820558076,0.3246753246753247,0.5102040816326531,-0.004845632911392405,0.3670886075949367,0.012848486408301494,0.46153846153846156,0.04206580591420241,0.32265901088709253,0.9154620569666353,0.4460588423338771,-0.1571376779216887,1.0,-0.20549972976103487,EBB,退潮,0.31196239475608484,0.6537446260615631,0.46153846153846156,0.41776164556962025,0.3309241139332706,3191.0,52.0,9.0,77.0,25.0,25.0,79.0,0.5,8.0,0.4,5.0,13.0,5.0,0.10957310802775024,0.0,,,,,,,,0.10009910802775024,0.10000000000000009,4.0,1.0,1.0,0.003673913043478194,0.02633030953607503,-4.594444444444434,0.0,-0.006103666666666667,-0.27532192553120777,1.4332819387929323,0.25,0.0,0.0,0.0,0.0,STABLE_STRONG,持续强势,路径强度1.00→1.00；竞价斜率+2.63pct/板；首封每板提前5分钟；炸板变化+0.0/板,,,,,,,,,,,2.0,11.0,4.0,1.0,0.04081632653061224,0.8,5.0,,,,,,,,,2026-09-20T07:54:29+00:00
20260902,20260903,20260904,20260904,0,003005.SZ,竞业达,IT服务Ⅱ,4→5,2.0,20.0,20.34,20.36,118927452.16,tushare_stk_auction_o,18.48,0.016999999999999904,-0.09144542772861364,-0.09594542772861364,0,1,0,1,0,0,0,,10.0,auction_daily_open_conflict,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,4.0,0.0,,,0.10011001100110017,0.0,0.0,11.383313467187456,0.0,565.0,565.0,19.01251133780734,2.057422467590334,0.06733850653910076,0.03273,0.55,21.710534376058472,0.0011383995604866976,3.725930257664844e-05,,,,0.4243735352442762,-0.009474,0.27780782404903553,0.029692281872871297,-0.008551995612660608,0.7436540269507991,0.027890943277969288,0.026324036352240676,3.970291913552122,2.302585092994046,1.667706820558076,0.3246753246753247,0.5102040816326531,-0.004845632911392405,0.3670886075949367,0.012848486408301494,0.46153846153846156,0.04206580591420241,0.32265901088709253,0.9154620569666353,0.4460588423338771,-0.1571376779216887,1.0,-0.20549972976103487,EBB,退潮,0.31196239475608484,0.6537446260615631,0.46153846153846156,0.41776164556962025,0.3309241139332706,3191.0,52.0,9.0,77.0,25.0,25.0,79.0,0.5,8.0,0.4,5.0,13.0,5.0,0.10958401100110017,0.0,,,,,,,,0.10011001100110017,0.016999999999999904,4.0,1.0,1.0,0.0,0.033858046614812766,-3.7166666666666592,0.0,-0.005096333333333332,-0.009331520321487355,0.5391836335849587,0.5,0.0,0.0,0.0,0.0,STABLE_STRONG,持续强势,路径强度1.00→1.00；竞价斜率+3.39pct/板；首封每板提前4分钟；炸板变化+0.0/板,,,,,,,,,,,2.0,11.0,4.0,1.0,0.04081632653061224,0.8,5.0,,,,,,,,,2026-09-20T07:54:29+00:00
20260902,20260903,20260904,20260904,0,000892.SZ,欢瑞世纪,影视院线,3→4,3.0,5.2,5.58,5.48,202105384.96,tushare_stk_auction_o,4.94,0.07307692307692304,-0.11469534050179198,-0.11919534050179198,0,1,0,1,0,0,0,,10.0,auction_daily_open_conflict,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,3.0,0.0,,,0.09936575052854124,0.0,0.0,11.637417101337673,0.0,565.0,565.0,19.79434383034845,3.487483009216577,0.106862237997714,0.030642,0.53,22.030558597490145,0.0008829534404082141,2.7055151362873184e-05,,,,0.5074815215431765,-0.009474,0.27780782404903553,0.029692281872871297,-0.008551995612660608,0.7436540269507991,0.027890943277969288,0.026324036352240676,3.970291913552122,2.302585092994046,1.667706820558076,0.3246753246753247,0.5102040816326531,-0.004845632911392405,0.3670886075949367,0.012848486408301494,0.46153846153846156,0.04206580591420241,0.32265901088709253,0.9154620569666353,0.4460588423338771,-0.1571376779216887,1.0,-0.20549972976103487,EBB,退潮,0.31196239475608484,0.6537446260615631,0.46153846153846156,0.41776164556962025,0.3309241139332706,3191.0,52.0,9.0,77.0,25.0,25.0,79.0,0.5,8.0,0.4,5.0,13.0,5.0,0.10883975052854124,0.0,,,,,,,,0.09936575052854124,0.07307692307692304,3.0,1.0,1.0,0.0,0.0330588343435545,-4.925000000000011,0.0,-0.022301,-0.3461542875567911,1.3926568256546552,0.6666666666666666,0.0,0.0,0.0,0.0,STABLE_STRONG,持续强势,路径强度1.00→1.00；竞价斜率+3.31pct/板；首封每板提前5分钟；炸板变化+0.0/板,0.0316622691292876,0.023560209424083878,0.01975783613532439,0.0,3.0,6.0,0.329923273657289,1.8245492920510458,,,4.0,11.0,4.0,1.0,0.08163265306122448,0.4117647058823529,17.0,,,,,,,,,2026-09-20T07:54:29+00:00
20260902,20260903,20260904,20260904,0,600892.SH,大晟文化,游戏Ⅱ,3→4,4.0,5.35,5.35,5.35,63682119.68,tushare_stk_auction_o,4.91,0.0,-0.0822429906542056,-0.0867429906542056,0,1,0,1,1,1,0,,10.0,market_proxy_buyable,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,3.0,0.0,,,0.10082304526748964,0.0,0.0,11.002192003623819,0.0,565.05,565.05,18.710122025587864,2.225966939496068,0.04463638116155485,0.020053,0.34,21.819328049799907,0.0016665408428330327,3.341844434528518e-05,,,,0.30665224445646294,-0.009474,0.27780782404903553,0.029692281872871297,-0.008551995612660608,0.7436540269507991,0.027890943277969288,0.026324036352240676,3.970291913552122,2.302585092994046,1.667706820558076,0.3246753246753247,0.5102040816326531,-0.004845632911392405,0.3670886075949367,0.012848486408301494,0.46153846153846156,0.04206580591420241,0.32265901088709253,0.9154620569666353,0.4460588423338771,-0.1571376779216887,1.0,-0.20549972976103487,EBB,退潮,0.31196239475608484,0.6537446260615631,0.46153846153846156,0.41776164556962025,0.3309241139332706,3191.0,52.0,9.0,77.0,25.0,25.0,79.0,0.5,8.0,0.4,5.0,13.0,5.0,0.11029704526748964,0.0,,,,,,,,0.10082304526748964,0.0,3.0,1.0,1.0,0.0,0.049167741539217324,-118.77500000000003,0.0,-0.042529000000000004,-0.7087960756045213,1.0771360738105484,0.6666666666666666,0.0,0.0,0.0,0.0,STABLE_STRONG,持续强势,路径强度1.00→1.00；竞价斜率+4.92pct/板；首封每板提前119分钟；炸板变化+0.0/板,0.007518796992481036,-0.007407407407407418,0.01116680590364788,0.0,3.0,6.0,0.3308457711442787,1.8484548129046003,,,4.0,11.0,4.0,1.0,0.08163265306122448,0.4117647058823529,17.0,,,,,,,,,2026-09-20T07:54:29+00:00
20260902,20260903,20260904,20260904,0,002909.SZ,集泰股份,化学制品,3→4,5.0,7.28,8.01,8.01,55214013.44,tushare_stk_auction_o,8.52,0.10027472527472514,0.06367041198501866,0.05917041198501866,1,0,1,1,0,0,0,,10.0,opening_auction_limit_up_unconfirmed,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,3.0,0.0,,,0.09969788519637457,0.0,0.0,12.166551104636765,0.0,565.0,565.0,18.125191514808126,0.38708549882092924,0.026869989916196296,0.069416,1.16,21.741936733367293,0.0005201591582992564,3.610745269686261e-05,,,,0.6601766720749955,-0.009474,0.27780782404903553,0.029692281872871297,-0.008551995612660608,0.7436540269507991,0.027890943277969288,0.026324036352240676,3.970291913552122,2.302585092994046,1.667706820558076,0.3246753246753247,0.5102040816326531,-0.004845632911392405,0.3670886075949367,0.012848486408301494,0.46153846153846156,0.04206580591420241,0.32265901088709253,0.9154620569666353,0.4460588423338771,-0.1571376779216887,1.0,-0.20549972976103487,EBB,退潮,0.31196239475608484,0.6537446260615631,0.46153846153846156,0.41776164556962025,0.3309241139332706,3191.0,52.0,9.0,77.0,25.0,25.0,79.0,0.5,8.0,0.4,5.0,13.0,5.0,0.10917188519637457,0.0,,,,,,,,0.09969788519637457,0.10027472527472514,3.0,1.0,1.0,0.31156060606060565,0.053505249727986204,-9.800000000000011,0.0,0.010907,0.29824622620478536,-0.036795918556124574,0.3333333333333333,0.0,0.0,0.0,0.0,MIXED,路径混合,路径强度0.69→1.00；竞价斜率+5.35pct/板；首封每板提前10分钟；炸板变化+0.0/板,0.01862197392923637,0.030131826741996326,0.0036612694504938315,0.0,3.0,6.0,0.3308957952468008,2.1138429683971682,,,4.0,11.0,4.0,1.0,0.08163265306122448,0.4117647058823529,17.0,,,,,,,,,2026-09-20T07:54:29+00:00
20260902,20260903,20260904,20260904,0,605577.SH,龙版传媒,出版,3→4,6.0,12.85,12.98,12.98,29948753.92,tushare_stk_auction_o,14.53,0.010116731517509692,0.1194144838212634,0.1149144838212634,1,0,1,1,1,1,0,,10.0,market_proxy_buyable,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,3.0,0.0,,,0.10017123287671237,0.13356164383561647,0.08561643835616438,12.693781919400763,0.0,578.0833333333334,578.0833333333334,18.121093093864296,0.22753731001074606,0.012976874983778907,0.059983,2.33,22.46567943349641,0.0003070166217325326,1.7509727604571985e-05,,,,0.772850189291509,-0.009474,0.27780782404903553,0.029692281872871297,-0.008551995612660608,0.7436540269507991,0.027890943277969288,0.026324036352240676,3.970291913552122,2.302585092994046,1.667706820558076,0.3246753246753247,0.5102040816326531,-0.004845632911392405,0.3670886075949367,0.012848486408301494,0.46153846153846156,0.04206580591420241,0.32265901088709253,0.9154620569666353,0.4460588423338771,-0.1571376779216887,1.0,-0.20549972976103487,EBB,退潮,0.31196239475608484,0.6537446260615631,0.46153846153846156,0.41776164556962025,0.3309241139332706,3191.0,52.0,9.0,77.0,25.0,25.0,79.0,0.5,8.0,0.4,5.0,13.0,5.0,0.10964523287671236,0.0,,,,,,,,0.10017123287671237,0.010116731517509692,3.0,1.0,0.8217113442113442,0.03510213895119563,0.010904340265455337,-32.375,0.0,0.015374,0.4442923067856359,-0.009912769919114245,0.0,0.0,0.0,0.0,0.0,STABLE_STRONG,持续强势,路径强度0.79→0.82；竞价斜率+1.09pct/板；首封每板提前32分钟；炸板变化+0.0/板,0.008359456635318674,-0.0030991735537189147,0.009861546499477514,0.0,3.0,6.0,0.33160621761658016,2.6282852326333477,,,4.0,11.0,4.0,1.0,0.08163265306122448,0.4117647058823529,17.0,,,,,,,,,2026-09-20T07:54:29+00:00
20260902,20260903,20260904,20260904,0,600967.SH,内蒙一机,地面兵装,2→3,7.0,13.41,14.6,14.6,252177039.36,tushare_stk_auction_o,13.4,0.0887397464578672,-0.0821917808219178,-0.08669178082191781,0,1,0,1,1,1,0,,10.0,market_proxy_buyable,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,2.0,0.0,,,0.10008203445447084,0.07465135356849878,0.07465135356849878,13.647701243732492,0.0,574.75,574.75,19.434856653839127,0.32608451231788405,0.012081338801042589,0.038203,2.49,23.850949914971483,0.00011827124603848096,4.381916159266753e-06,,,,0.9143681269154498,-0.009474,0.27780782404903553,0.029692281872871297,-0.008551995612660608,0.7436540269507991,0.027890943277969288,0.026324036352240676,3.970291913552122,2.302585092994046,1.667706820558076,0.3246753246753247,0.5102040816326531,-0.004845632911392405,0.3670886075949367,0.012848486408301494,0.46153846153846156,0.04206580591420241,0.32265901088709253,0.9154620569666353,0.4460588423338771,-0.1571376779216887,1.0,-0.20549972976103487,EBB,退潮,0.31196239475608484,0.6537446260615631,0.46153846153846156,0.41776164556962025,0.3309241139332706,3191.0,52.0,9.0,77.0,25.0,25.0,79.0,0.5,8.0,0.4,5.0,13.0,5.0,0.10955603445447083,0.0,,,,,,,,0.10008203445447084,0.0887397464578672,2.0,1.0,0.8465014903129657,0.23933660334288864,0.028138262113408863,-76.33333333333337,-1.0,-0.0020579999999999973,0.03575339424569535,0.23964586535874827,0.0,0.0,0.0,1.0,0.0,ACCELERATION_CONSENSUS,加速一致,路径强度0.61→0.85；竞价斜率+2.81pct/板；首封每板提前76分钟；炸板变化-1.0/板,-0.0018018018018017834,0.0,0.010336339970683752,0.0,2.0,6.0,0.21028880866426003,2.667922410011431,,,7.0,11.0,4.0,1.0,0.14285714285714285,0.4883720930232558,43.0,,,,,,,,,2026-09-20T07:54:29+00:00
20260902,20260903,20260904,20260904,0,000635.SZ,英 力 特,化学原料,2→3,8.0,7.94,8.26,8.44,70444769.28,tushare_stk_auction_o,7.22,0.04030226700251882,-0.12590799031477007,-0.13040799031477007,0,1,0,1,0,0,0,,10.0,auction_daily_open_conflict,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,2.0,0.0,,,0.09972299168975085,0.0,0.0,11.313657924625343,0.0,565.0,565.0,18.351277084532175,1.1386872631772766,0.0320320753882064,0.028131,2.5,21.792294596481003,0.0012205233540675028,3.433418231224224e-05,,,,0.4018388318009735,-0.009474,0.27780782404903553,0.029692281872871297,-0.008551995612660608,0.7436540269507991,0.027890943277969288,0.026324036352240676,3.970291913552122,2.302585092994046,1.667706820558076,0.3246753246753247,0.5102040816326531,-0.004845632911392405,0.3670886075949367,0.012848486408301494,0.46153846153846156,0.04206580591420241,0.32265901088709253,0.9154620569666353,0.4460588423338771,-0.1571376779216887,1.0,-0.20549972976103487,EBB,退潮,0.31196239475608484,0.6537446260615631,0.46153846153846156,0.41776164556962025,0.3309241139332706,3191.0,52.0,9.0,77.0,25.0,25.0,79.0,0.5,8.0,0.4,5.0,13.0,5.0,0.10919699168975085,0.0,,,,,,,,0.09972299168975085,0.04030226700251882,2.0,1.0,1.0,0.0,-0.0008867644078101034,0.0,0.0,0.019715999999999997,1.3019613895079871,-3.3792721450237835,1.0,0.0,0.0,0.0,0.0,STABLE_STRONG,持续强势,路径强度1.00→1.00；竞价斜率-0.09pct/板；首封每板推迟0分钟；炸板变化+0.0/板,,,0.0,0.0,2.0,6.0,,2.190535589185423,,,7.0,11.0,4.0,1.0,0.14285714285714285,0.4883720930232558,43.0,,,,,,,,,2026-09-20T07:54:29+00:00
20260902,20260903,20260904,20260904,0,002104.SZ,恒宝股份,通信设备,2→3,9.0,13.51,13.33,13.38,87668039.68,tushare_stk_auction_o,13.94,-0.013323464100666205,0.04576144036008989,0.04126144036008989,1,0,0,1,0,0,0,,10.0,auction_daily_open_conflict,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,2.0,1.0,,,0.10016286644951133,0.12866449511400652,0.09690553745928335,14.387469508726277,1.0,619.7,653.75,18.336862833325835,0.05190389728795042,0.011202365888064494,0.22985399999999998,2.2,22.828493105556703,5.644190059945543e-05,1.2181798573334723e-05,,,,0.9650261402559942,-0.009474,0.27780782404903553,0.029692281872871297,-0.008551995612660608,0.7436540269507991,0.027890943277969288,0.026324036352240676,3.970291913552122,2.302585092994046,1.667706820558076,0.3246753246753247,0.5102040816326531,-0.004845632911392405,0.3670886075949367,0.012848486408301494,0.46153846153846156,0.04206580591420241,0.32265901088709253,0.9154620569666353,0.4460588423338771,-0.1571376779216887,1.0,-0.20549972976103487,EBB,退潮,0.31196239475608484,0.6537446260615631,0.46153846153846156,0.41776164556962025,0.3309241139332706,3191.0,52.0,9.0,77.0,25.0,25.0,79.0,0.5,8.0,0.4,5.0,13.0,5.0,0.10963686644951133,0.0,,,,,,,,0.10016286644951133,-0.013323464100666205,2.0,1.0,0.6013845555038014,-0.2236544055351598,-0.011975645920166311,43.85000000000002,1.0,0.163651,1.2952666880253645,-0.13946364041305728,0.0,0.0,0.0,0.0,1.0,DIVERGENCE_RESEAL,分歧回封,路径强度0.83→0.60；竞价斜率-1.20pct/板；首封每板推迟44分钟；炸板变化+1.0/板,-0.04288164665523153,-0.02276707530647981,0.032126691939226744,0.0,2.0,6.0,0.21057347670250892,2.6748380668960965,,,7.0,11.0,4.0,1.0,0.14285714285714285,0.4883720930232558,43.0,,,,,,,,,2026-09-20T07:54:29+00:00
20260902,20260903,20260904,20260904,0,600828.SH,茂业商业,一般零售,2→3,10.0,4.81,4.7,4.7,15837120.0,tushare_stk_auction_o,4.63,-0.022869022869022704,-0.014893617021276673,-0.019393617021276673,0,0,0,1,1,1,0,,10.0,market_proxy_buyable,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,2.0,1.0,,,0.10068649885583514,0.054919908466819066,0.0,12.293528084742912,1.0,565.0166666666667,585.7166666666667,17.97349037412593,0.2929397202901042,0.007678125063683673,0.026564,3.2,22.84287025256745,0.0004581319488365936,1.2007912055602941e-05,,,,0.6915449792680728,-0.009474,0.27780782404903553,0.029692281872871297,-0.008551995612660608,0.7436540269507991,0.027890943277969288,0.026324036352240676,3.970291913552122,2.302585092994046,1.667706820558076,0.3246753246753247,0.5102040816326531,-0.004845632911392405,0.3670886075949367,0.012848486408301494,0.46153846153846156,0.04206580591420241,0.32265901088709253,0.9154620569666353,0.4460588423338771,-0.1571376779216887,1.0,-0.20549972976103487,EBB,退潮,0.31196239475608484,0.6537446260615631,0.46153846153846156,0.41776164556962025,0.3309241139332706,3191.0,52.0,9.0,77.0,25.0,25.0,79.0,0.5,8.0,0.4,5.0,13.0,5.0,0.11016049885583513,0.0,,,,,,,,0.10068649885583514,-0.022869022869022704,2.0,1.0,0.9,0.11178787878787899,0.10320539054349265,-12.450000000000045,1.0,0.017115000000000002,1.1400160887066448,-0.6977624954725181,0.0,0.0,0.0,1.0,0.0,ACCELERATION_CONSENSUS,加速一致,路径强度0.79→0.90；竞价斜率+10.32pct/板；首封每板提前12分钟；炸板变化+1.0/板,-0.02933985330073341,0.002525252525252597,0.021526260789192127,0.0,2.0,6.0,0.21158690176322392,1.75958057086382,,,7.0,11.0,4.0,1.0,0.14285714285714285,0.4883720930232558,43.0,,,,,,,,,2026-09-20T07:54:29+00:00
