ts_code,trade_date,open,high,low,close,pre_close,vol,amount,pct_chg
000001.SZ,20260722,10.81,10.98,10.77,10.98,10.84,1029483.94,1120150.60717,1.2915
000002.SZ,20260722,3.11,3.22,3.09,3.19,3.13,1635722.62,517044.80958,1.9169
000006.SZ,20260722,5.88,6.04,5.83,5.92,5.98,165893.17,98544.57674,-1.0033
000007.SZ,20260722,8.76,9.33,8.71,9.04,8.86,99237.0,89934.548,2.0316
000008.SZ,20260722,2.26,2.3,2.24,2.28,2.28,298634.81,67938.62936,0.0
000009.SZ,20260722,6.14,6.18,6.06,6.1,6.18,222681.59,136047.81181,-1.2945
000010.SZ,20260722,1.43,1.48,1.4,1.43,1.45,187259.0,26881.603,-1.3793
000011.SZ,20260722,6.73,6.83,6.63,6.83,6.79,68204.72,45852.82188,0.5891
000012.SZ,20260722,3.83,3.86,3.73,3.75,3.88,380483.8,143453.73148,-3.3505
000014.SZ,20260722,8.71,8.84,8.53,8.59,8.75,81409.4,70399.0088,-1.8286
000016.SZ,20260722,2.41,2.55,2.4,2.47,2.44,168125.5,41570.613,1.2295
000017.SZ,20260722,5.1,5.24,5.05,5.16,5.1,105580.9,54387.9964,1.1765
000019.SZ,20260722,5.91,5.99,5.84,5.92,5.94,53027.59,31266.45222,-0.3367
000020.SZ,20260722,9.77,9.88,9.45,9.6,9.77,29929.0,28842.732,-1.74
000021.SZ,20260722,39.43,42.48,39.43,40.22,38.65,2209303.4,9090711.09118,4.0621
000025.SZ,20260722,13.81,13.85,13.46,13.64,13.87,41370.35,56434.61777,-1.6583
000026.SZ,20260722,16.31,16.42,15.77,15.95,16.3,69487.0,111496.253,-2.1472
000027.SZ,20260722,6.35,6.48,6.32,6.48,6.38,397192.15,254751.71651,1.5674
000028.SZ,20260722,20.66,20.77,20.31,20.61,20.7,39727.88,81553.6516,-0.4348
000029.SZ,20260722,20.48,20.78,19.87,20.05,20.59,64663.0,130140.437,-2.6226
000030.SZ,20260722,4.21,4.23,4.08,4.15,4.21,134538.98,55454.8596,-1.4252
000031.SZ,20260722,2.05,2.12,2.04,2.11,2.07,399446.8,83475.1478,1.9324
000032.SZ,20260722,15.83,16.49,15.52,15.6,16.06,469713.59,747218.55571,-2.8643
000034.SZ,20260722,24.96,27.76,24.7,27.41,25.24,1314782.75,3580141.17889,8.5975
000035.SZ,20260722,4.4,4.43,4.33,4.39,4.43,277494.87,121504.82532,-0.9029
000036.SZ,20260722,3.9,4.12,3.85,4.1,3.97,476932.2,191158.7729,3.2746
000037.SZ,20260722,9.36,10.4,9.31,10.31,9.62,636087.77,625431.87494,7.1726
000039.SZ,20260722,7.98,8.22,7.93,8.08,7.97,461623.89,373464.90579,1.3802
000042.SZ,20260722,7.93,7.93,7.7,7.78,7.97,70096.51,54739.98731,-2.3839
001914.SZ,20260722,9.0,9.04,8.81,8.97,9.0,105593.0,94146.294,-0.3333
000045.SZ,20260722,8.85,8.95,8.63,8.67,8.83,51739.9,45278.14922,-1.812
000048.SZ,20260722,20.33,20.71,18.78,19.15,20.22,328397.29,639767.03974,-5.2918
000049.SZ,20260722,24.2,24.3,23.52,23.73,24.22,75141.24,178862.34116,-2.0231
000050.SZ,20260722,6.28,6.35,6.21,6.29,6.34,307460.41,193224.82864,-0.7886
000055.SZ,20260722,3.2,3.25,3.19,3.21,3.22,82539.5,26524.377,-0.3106
000056.SZ,20260722,1.71,1.76,1.68,1.76,1.72,157072.0,27283.209,2.3256
000058.SZ,20260722,6.08,6.11,5.95,6.04,6.07,88420.99,53236.25784,-0.4942
000059.SZ,20260722,4.39,4.56,4.38,4.53,4.39,403862.64,181076.75096,3.1891
000060.SZ,20260722,6.19,6.4,6.1,6.27,6.22,1428544.3,901180.94157,0.8039
000061.SZ,20260722,5.69,5.72,5.54,5.62,5.72,270003.95,151524.15564,-1.7483
000062.SZ,20260722,22.47,23.16,22.21,22.41,22.78,339734.44,771484.0439,-1.6242
000063.SZ,20260722,34.25,38.37,34.11,37.5,34.88,4825997.7,17989046.8323,7.5115
000065.SZ,20260722,8.98,9.08,8.93,9.06,9.04,118148.58,106323.96648,0.2212
000066.SZ,20260722,14.8,15.85,14.68,15.27,14.99,1951036.38,3006701.00268,1.8679
000068.SZ,20260722,2.53,2.58,2.5,2.52,2.55,108577.0,27549.038,-1.1765
000069.SZ,20260722,1.65,1.7,1.64,1.7,1.66,443033.15,74184.35496,2.4096
000070.SZ,20260722,13.28,13.9,13.24,13.37,13.75,573332.71,780357.14108,-2.7636
000078.SZ,20260722,1.57,1.73,1.56,1.68,1.58,1649644.43,275683.69852,6.3291
000088.SZ,20260722,4.34,4.34,4.27,4.32,4.35,245359.61,105575.71131,-0.6897
000089.SZ,20260722,6.64,6.67,6.53,6.65,6.66,197551.52,130491.76369,-0.1502
000090.SZ,20260722,3.25,3.25,3.19,3.24,3.23,144379.27,46478.45137,0.3096
000096.SZ,20260722,7.53,7.62,7.41,7.62,7.53,92151.57,69339.9125,1.1952
000099.SZ,20260722,13.92,13.97,13.71,13.9,14.06,95103.65,131535.70978,-1.138
000100.SZ,20260722,5.24,5.32,5.13,5.15,5.35,8523789.55,4440919.8305,-3.7383
000151.SZ,20260722,8.99,9.05,8.79,8.88,9.0,55721.21,49560.37006,-1.3333
000153.SZ,20260722,5.3,5.44,5.22,5.26,5.32,89240.58,47347.07662,-1.1278
000155.SZ,20260722,10.92,11.17,10.84,11.17,10.97,365935.03,405145.47526,1.8232
000156.SZ,20260722,6.65,6.68,6.49,6.57,6.68,112498.46,73796.6446,-1.6467
000157.SZ,20260722,7.27,7.32,7.21,7.32,7.27,496606.54,360958.95963,0.6878
000158.SZ,20260722,12.23,12.65,12.12,12.42,12.33,299391.91,371612.39812,0.7299
000159.SZ,20260722,5.07,5.19,5.03,5.06,5.1,99016.0,50504.221,-0.7843
000166.SZ,20260722,4.66,4.68,4.59,4.67,4.68,706455.37,328198.78792,-0.2137
000301.SZ,20260722,11.43,11.97,11.43,11.83,11.58,307471.28,361419.3115,2.1589
000333.SZ,20260722,84.04,84.8,83.51,84.8,84.27,326916.94,2751711.19714,0.6289
000338.SZ,20260722,27.05,27.66,26.59,26.85,26.55,1023907.79,2780307.78881,1.1299
000400.SZ,20260722,21.69,21.9,21.37,21.72,21.89,215570.79,466232.75356,-0.7766
000401.SZ,20260722,3.55,3.58,3.51,3.57,3.56,79346.15,28167.31954,0.2809
000402.SZ,20260722,2.37,2.4,2.35,2.39,2.38,299206.87,71263.8027,0.4202
000403.SZ,20260722,9.51,9.68,9.43,9.57,9.55,145942.81,139220.29624,0.2094
000404.SZ,20260722,7.63,7.64,7.44,7.49,7.69,120933.73,90894.19334,-2.6008
000407.SZ,20260722,3.79,3.83,3.72,3.76,3.79,110156.0,41386.398,-0.7916
