ts_code,trade_date,vol,price,amount
600000.SH,20260722,219700,8.93,1961921.0
600004.SH,20260722,97800,7.85,767730.0
600006.SH,20260722,65600,5.33,349648.0
600007.SH,20260722,5000,19.01,95050.0
600008.SH,20260722,162710,2.88,468605.0
600009.SH,20260722,100500,23.52,2363760.0
600010.SH,20260722,1922500,2.16,4152600.0
600011.SH,20260722,1705900,7.12,12146008.0
600012.SH,20260722,152400,17.8,2712720.0
600015.SH,20260722,289400,6.86,1985284.0
600016.SH,20260722,1678800,3.5,5875800.0
600017.SH,20260722,168100,2.7,453870.0
600018.SH,20260722,223500,5.21,1164435.0
600019.SH,20260722,284200,5.79,1645518.0
600020.SH,20260722,139300,3.75,522375.0
600021.SH,20260722,943200,15.11,14251752.0
600022.SH,20260722,469100,1.33,623903.0
600023.SH,20260722,428500,5.29,2266765.0
600025.SH,20260722,201500,10.08,2031120.0
600026.SH,20260722,603400,15.06,9087204.0
600027.SH,20260722,489000,4.72,2308080.0
600028.SH,20260722,2245400,5.15,11563810.0
600029.SH,20260722,739400,5.03,3719182.0
600030.SH,20260722,590100,28.14,16605414.0
600031.SH,20260722,457400,19.57,8951318.0
600032.SH,20260722,506800,7.3,3699640.0
600033.SH,20260722,128900,3.55,457595.0
600035.SH,20260722,7200,3.52,25344.0
600036.SH,20260722,542950,37.85,20550658.0
600037.SH,20260722,101700,6.6,671220.0
600038.SH,20260722,16900,25.9,437710.0
600039.SH,20260722,98400,8.86,871824.0
600048.SH,20260722,664800,5.01,3330648.0
600050.SH,20260722,410000,4.38,1795800.0
600051.SH,20260722,10100,5.63,56863.0
600052.SH,20260722,24900,3.45,85905.0
600053.SH,20260722,2300,6.7,15410.0
600054.SH,20260722,9400,11.04,103776.0
600055.SH,20260722,5100,10.44,53244.0
600056.SH,20260722,124300,9.55,1187065.0
600057.SH,20260722,48600,6.23,302778.0
600058.SH,20260722,31100,8.18,254398.0
600059.SH,20260722,72200,7.78,561716.0
600060.SH,20260722,37800,27.44,1037232.0
600061.SH,20260722,191400,6.43,1230702.0
600062.SH,20260722,11300,17.05,192665.0
600063.SH,20260722,257600,5.5,1416800.0
600064.SH,20260722,81880,7.45,610006.0
600066.SH,20260722,58900,31.2,1837680.0
600067.SH,20260722,36500,2.53,92345.0
600071.SH,20260722,0,,0.0
600072.SH,20260722,105100,8.2,861820.0
600073.SH,20260722,1400,5.1,7140.0
600075.SH,20260722,61900,4.3,266170.0
600076.SH,20260722,101200,2.72,275264.0
600078.SH,20260722,127700,9.22,1177394.0
600079.SH,20260722,30300,17.55,531765.0
600080.SH,20260722,4300,4.54,19522.0
600081.SH,20260722,13900,9.47,131633.0
600082.SH,20260722,6100,2.48,15128.0
600084.SH,20260722,18100,3.97,71857.0
600085.SH,20260722,66500,25.67,1707055.0
600088.SH,20260722,1200,10.9,13080.0
600089.SH,20260722,416700,19.45,8104815.0
600094.SH,20260722,97000,3.74,362780.0
600095.SH,20260722,1136300,8.81,10010803.0
600096.SH,20260722,141597,28.58,4046842.0
600097.SH,20260722,32200,7.58,244076.0
600098.SH,20260722,171100,6.23,1065953.0
600099.SH,20260722,15000,7.75,116250.0
600100.SH,20260722,97500,6.66,649350.0
600101.SH,20260722,366300,8.22,3010986.0
600103.SH,20260722,464500,2.61,1212345.0
600104.SH,20260722,163500,10.44,1706940.0
600105.SH,20260722,1027400,36.8,37808320.0
600106.SH,20260722,35400,4.2,148680.0
600107.SH,20260722,2600,5.37,13962.0
600108.SH,20260722,339200,2.83,959936.0
600109.SH,20260722,154100,8.61,1326801.0
600110.SH,20260722,1049000,9.29,9745210.0
600111.SH,20260722,325500,38.98,12687990.0
600113.SH,20260722,49200,29.0,1426800.0
600114.SH,20260722,132900,26.84,3567036.0
600115.SH,20260722,1487400,3.54,5265396.0
600116.SH,20260722,97600,6.32,616832.0
600117.SH,20260722,11100,2.17,24087.0
600118.SH,20260722,344800,59.92,20660416.0
600119.SH,20260722,6300,4.03,25389.0
600120.SH,20260722,634700,5.02,3186194.0
600121.SH,20260722,2501800,3.6,9006480.0
600123.SH,20260722,117600,6.3,740880.0
600125.SH,20260722,7100,5.44,38624.0
600126.SH,20260722,2868600,6.41,18387726.0
600127.SH,20260722,100700,5.45,548815.0
600128.SH,20260722,20300,7.4,150220.0
600129.SH,20260722,288600,15.1,4357860.0
600130.SH,20260722,196400,3.5,687400.0
600131.SH,20260722,40400,15.05,608020.0
600132.SH,20260722,19400,43.68,847392.0
600133.SH,20260722,124800,7.4,923520.0
600135.SH,20260722,9800,6.59,64582.0
600136.SH,20260722,0,,0.0
600137.SH,20260722,7900,15.25,120475.0
600138.SH,20260722,8400,6.99,58716.0
600141.SH,20260722,302300,29.0,8766700.0
600143.SH,20260722,112800,14.14,1594992.0
600148.SH,20260722,2700,13.8,37260.0
600149.SH,20260722,86900,4.36,378884.0
600150.SH,20260722,365200,32.88,12007776.0
600151.SH,20260722,118886,8.63,1025986.0
600152.SH,20260722,263400,7.05,1856970.0
600153.SH,20260722,53900,8.61,464079.0
600155.SH,20260722,287100,5.69,1633599.0
600156.SH,20260722,34500,6.71,231495.0
600157.SH,20260722,2076400,1.57,3259948.0
600158.SH,20260722,224800,6.39,1436472.0
600159.SH,20260722,45500,2.19,99645.0
600160.SH,20260722,223000,39.98,8915540.0
600161.SH,20260722,15400,12.54,193116.0
600162.SH,20260722,2431100,2.52,6126372.0
600163.SH,20260722,48100,5.08,244348.0
600165.SH,20260722,22600,2.25,50850.0
600166.SH,20260722,615300,2.92,1796676.0
600167.SH,20260722,24500,5.83,142835.0
600168.SH,20260722,4500,4.2,18900.0
600169.SH,20260722,16200,1.99,32238.0
600170.SH,20260722,527500,2.32,1223800.0
600171.SH,20260722,55600,23.16,1287696.0
600172.SH,20260722,1796689,11.25,20212751.0
600173.SH,20260722,30900,5.53,170877.0
600176.SH,20260722,3538300,42.85,151616155.0
600177.SH,20260722,307500,7.8,2398500.0
600178.SH,20260722,12500,8.26,103250.0
600179.SH,20260722,73400,4.25,311950.0
600180.SH,20260722,236200,1.32,311784.0
600182.SH,20260722,31400,12.62,396268.0
600183.SH,20260722,1036100,135.67,140567687.0
600184.SH,20260722,118200,16.9,1997580.0
600185.SH,20260722,63200,4.48,283136.0
600186.SH,20260722,1045800,8.51,8899758.0
600187.SH,20260722,457800,1.43,654654.0
600188.SH,20260722,570700,20.7,11813490.0
600189.SH,20260722,30800,7.1,218680.0
600191.SH,20260722,46700,8.4,392280.0
600192.SH,20260722,68600,6.0,411600.0
600195.SH,20260722,37300,6.44,240212.0
600196.SH,20260722,80900,23.5,1901150.0
600197.SH,20260722,15600,10.1,157560.0
600198.SH,20260722,166000,6.97,1157020.0
600199.SH,20260722,124500,6.79,845355.0
600201.SH,20260722,91800,11.4,1046520.0
600202.SH,20260722,36200,4.28,154936.0
600203.SH,20260722,273800,9.52,2606576.0
600206.SH,20260722,1758600,39.45,69376770.0
600207.SH,20260722,77200,3.93,303396.0
600208.SH,20260722,468829,2.8,1312721.0
600210.SH,20260722,493600,6.16,3040576.0
600211.SH,20260722,32800,38.67,1268376.0
600212.SH,20260722,8200,4.91,40262.0
600215.SH,20260722,15300,5.2,79560.0
600216.SH,20260722,69200,12.17,842164.0
600217.SH,20260722,7900,3.02,23858.0
600218.SH,20260722,22200,7.1,157620.0
600219.SH,20260722,677600,4.17,2825592.0
600221.SH,20260722,1665200,1.33,2214716.0
600222.SH,20260722,81500,7.0,570500.0
600223.SH,20260722,3800,5.38,20444.0
600226.SH,20260722,1188100,5.81,6902861.0
600227.SH,20260722,7778700,2.8,21780360.0
600228.SH,20260722,279100,5.92,1652272.0
600229.SH,20260722,8900,4.72,42008.0
600230.SH,20260722,27200,12.08,328576.0
600231.SH,20260722,62400,1.6,99840.0
600232.SH,20260722,30800,5.36,165088.0
600233.SH,20260722,133100,17.6,2342560.0
600234.SH,20260722,9300,17.4,161820.0
600235.SH,20260722,13800,4.89,67482.0
600236.SH,20260722,842500,10.81,9107425.0
600237.SH,20260722,1000100,8.01,8010801.0
600238.SH,20260722,6900,4.06,28014.0
600239.SH,20260722,53100,1.33,70623.0
600241.SH,20260722,4400,6.12,26928.0
600243.SH,20260722,53800,2.85,153330.0
600246.SH,20260722,2210980,14.6,32280308.0
600248.SH,20260722,332300,2.85,947055.0
