rank,trade_date,base_date,buy_date,target_date,ts_code,name,晋阶,sector,close_T,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_up_prob_model,t_high_profit_prob_model,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_accept_prob_model,t1_fail_prob_model,t1_big_drawdown_prob_model,t_close_ret_pred,t_intraday_ret_pred,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,model_can_rank,model_rank_mode,model_quality_flag,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,limitup_alpha_score,t1_alpha_score,strength_alpha_score,execution_alpha_score,premium_adaptive_score,自适应排序评分,rank_adaptive_score,adaptive_weight_limitup,adaptive_weight_t1,adaptive_weight_strength,adaptive_weight_execution,t_up_prob_model_blend,t_high_profit_prob_model_blend,t_touch_limitup_prob_blend,t1_accept_prob_blend,t1_fail_prob_blend,t1_big_drawdown_prob_blend,eret_plus_score,market_score,intraday_attack_edge,intraday_execution_edge,intraday_risk_penalty,intraday_hard_risk_flag,execution_safety_score,execution_score,risk_penalty_score,t1_close_ret_pred_score,t1_high_ret_pred_score,t_up_attack_score,t1_accept_score,premium_final_score,premium_final_score_raw,premium_eligible,premium_force_excluded,premium_bucket,premium_exclude_reason,premium_rank_mode,rank_premium_final,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,t1_up_rate,T+1上涨率,rank_limitup_continuation,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
11,20260709,20260709,20260710,20260713,002185.SZ,华天科技,1→2,半导体,23.73,TOP20,0,1,TOP20,只观察不追,≤23.85,只观察不追,≤23.85,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤23.85,只观察不追,≤23.85,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.390726,0.390726,51.7747,51.7747,0.544216,0.544216,50.3921,50.3921,0.407267,48.0153,0.717684,54.1656,0.4608904082738543,0.9452792678447104,0.5474424312840568,0.5428089474959762,0.4886053809057818,0.5585696034445573,0.5277841164744894,0.40518256122294255,0.6296122497974298,0.04941242511813909,0.07849565994381903,-0.001718870535202819,0.022430721749111447,0.5205106638237256,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.50539,0.390726,historical_bin_blend_v1,43.0803,56.0357,61.3351,83.656,52.8396,52.8396,11,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.520885,0.600751,0.542809,0.573123,0.405284,0.266635,73.6486,40.7904,47.18,48.98,0.0,0.0,81.5408,81.5408,0.145611,63.868,49.8306,50.0408,55.6648,44.8572,0.448572,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,11,5517.0,0.44825086097516764,0.0052030862514497525,-0.0019607843137254832,163.0,0.02954504259561356,247.0,0.044770708718506434,2931202837.1126604,0.40790392336508996,0.0,0.0816499663627956,0.0816499663627956,up,high,0.974054,ehx:model_v1,-0.024208859237742686,0.03637583590043954,0.07848762195069196,0.12059940800094439,0.1811841031391277,23.16242170158147,24.60909047907724,25.667553701789142,26.771542556372165,28.443628283878766,0.8956428781764689,0.8956428781764689,19,30,30,0.6986616672371297,0.0,0.581308,,,,15.0,,,0.7625245485947042,
12,20260709,20260709,20260710,20260713,002067.SZ,景兴纸业,1→2,造纸,4.05,TOP20,0,1,TOP20,只观察不追,≤4.07,只观察不追,≤4.07,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤4.07,只观察不追,≤4.07,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.329665,0.329665,39.047,39.047,0.521253,0.521253,44.2688,44.2688,0.34173,38.5087,0.805847,51.8477,0.47069223537445387,0.967361714420059,0.4413298630089045,0.3940585162691767,0.4614237200058796,0.40515185140054766,0.4252031695291427,0.5779198419057037,0.6226208280503625,0.04836576499439207,0.09197089021896644,-0.027669543200209753,0.017050956114365374,0.4335745542148011,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.41145,0.329665,historical_bin_blend_v1,34.7336,46.089,39.6444,89.3225,42.6952,42.6952,37,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.507096,0.531402,0.394059,0.506146,0.451633,0.273903,96.4865,40.7904,47.18,48.98,0.0,0.0,84.7419,84.7419,0.155553,29.0694,43.8696,45.5624,47.8588,44.6751,0.446751,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,12,5517.0,0.44825086097516764,0.0052030862514497525,-0.0019607843137254832,163.0,0.02954504259561356,247.0,0.044770708718506434,2931202837.1126604,0.40790392336508996,0.0,0.11030400678839168,0.11030400678839168,up,high,0.981333,ehx:model_v1,0.007474985106439014,0.06479282710968809,0.10463385781550702,0.14447488852132595,0.20179273052457605,4.080387119824221,4.321098741501887,4.496731227492986,4.679502353904205,4.955557190657362,0.9617530267291576,0.9617530267291576,45,5,5,0.544358834238842,0.0,0.439943,,,,61.0,,,0.8457816323459632,
13,20260709,20260709,20260710,20260713,002975.SZ,博杰股份,1→2,自动化设,121.35,TOP20,0,1,TOP20,只观察不追,≤121.96,只观察不追,≤121.96,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤121.96,只观察不追,≤121.96,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.202132,0.202132,48.724,48.724,0.51176,0.51176,50.4355,50.4355,0.532931,48.2177,0.793607,61.4603,0.7965264625047173,0.9491565995943231,0.09929734720039249,0.4906155533905753,0.40406684620846833,0.45667756469604465,0.523208477165362,0.4458613896696471,0.8198724879831278,0.06140092928872422,0.09943038152610165,-0.02880210953216112,0.026977661003712954,0.46489268724911603,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.229387,0.202132,historical_bin_blend_v1,28.257,43.4703,60.0452,87.3948,43.4953,43.4953,34,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.591495,0.515153,0.490616,0.527193,0.414238,0.322558,93.8514,40.7904,47.18,48.98,0.0,0.0,83.5544,83.5544,0.159525,24.3471,62.5757,45.9391,49.7111,44.3933,0.443933,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,13,5517.0,0.44825086097516764,0.0052030862514497525,-0.0019607843137254832,163.0,0.02954504259561356,247.0,0.044770708718506434,2931202837.1126604,0.40790392336508996,0.0,0.10169167706579081,0.10169167706579081,up,high,0.967425,ehx:model_v1,-0.013972643918597358,0.0514041577069635,0.09684688670685425,0.142289615706745,0.20766641733230704,119.66621055011923,127.75100422060534,133.6902850119337,139.9056893181687,149.3578866114958,0.924706732039354,0.924706732039354,18,8,8,0.5925886598901775,0.0,0.486677,,,,41.0,,,0.8236139776389021,
14,20260709,20260709,20260710,20260713,002632.SZ,道明光学,1→2,塑料,9.15,TOP20,0,1,TOP20,只观察不追,≤9.20,只观察不追,≤9.20,观察池：t1_accept<0.52；若竞价弱于预期不追,观察池：t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤9.20,只观察不追,≤9.20,观察池：t1_accept<0.52；若竞价弱于预期不追,观察池：t1_accept<0.52；若竞价弱于预期不追,0.507665,0.507665,70.9759,70.9759,0.538045,0.538045,59.8102,59.8102,0.662022,65.4012,0.792939,70.8886,0.6203179984768511,0.9452862000586784,0.7321236407625524,0.7469241161477742,0.4680078554719933,0.5902466005611583,0.48821210362546485,0.3605595306009207,0.6055200674943546,0.05853425135307448,0.10184415837100629,-0.03283508076498068,0.015369912667182597,0.6087453982164708,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.711093,0.507665,historical_bin_blend_v1,57.0941,43.5948,82.045,87.257,65.5794,65.5794,2,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.561081,0.716332,0.746924,0.486476,0.431469,0.265592,71.8919,40.7904,47.18,48.98,0.0,0.0,83.5315,83.5315,0.150095,17.9006,38.109,59.8362,45.7147,43.7126,0.437126,0,0,WATCH,t1_accept<0.52,professional_score_rule_guarded,14,5517.0,0.44825086097516764,0.0052030862514497525,-0.0019607843137254832,163.0,0.02954504259561356,247.0,0.044770708718506434,2931202837.1126604,0.40790392336508996,0.0,0.08037643355810888,0.08037643355810888,up,high,0.973616,ehx:model_v1,-0.03125921708107754,0.032789758766803984,0.07730952999767228,0.12182930122854058,0.18587827707642324,8.868402354298315,9.454999394348773,9.885444367056696,10.335485626004498,11.019122321035583,0.8792540236089316,0.8792540236089316,2,33,33,0.6235102314741825,0.0,0.532617,,,,27.0,,,0.8181613760126472,
15,20260709,20260709,20260710,20260713,002436.SZ,兴森科技,1→2,元件,44.45,TOP20,0,1,TOP20,只观察不追,≤44.67,只观察不追,≤44.67,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤44.67,只观察不追,≤44.67,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.420366,0.420366,57.636,57.636,0.548857,0.548857,58.2588,58.2588,0.683126,58.4397,0.740241,68.7366,0.7591962278892294,0.9251717337977495,0.4943623618699776,0.5710028038320136,0.5070148757658957,0.6390032652547443,0.48780207927206204,0.31058226077019513,0.6019313896784577,0.0597050673085503,0.0880256752547599,-0.0007962489477453863,0.029145815183575317,0.5750039503670814,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.550991,0.420366,historical_bin_blend_v1,46.308,59.4505,73.5005,88.0102,58.372,58.372,6,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.607752,0.615941,0.571003,0.558532,0.406638,0.258736,57.2643,40.7904,47.18,48.98,0.0,0.0,83.9876,83.9876,0.144117,65.8939,69.3567,51.5796,58.5379,43.4416,0.434416,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,15,5517.0,0.44825086097516764,0.0052030862514497525,-0.0019607843137254832,163.0,0.02954504259561356,247.0,0.044770708718506434,2931202837.1126604,0.40790392336508996,0.0,0.07050453250539788,0.07050453250539788,up,high,0.978137,ehx:model_v1,-0.03108962481713791,0.027443973134414545,0.06813006304648188,0.10881615295854921,0.16734975091010273,43.089327177095505,45.686778032838546,47.58392646986494,49.55985420250121,52.547352363698224,0.8706466221578659,0.8706466221578659,3,40,40,0.7278690839923,0.0,0.637285,,,,2.0,,,0.8273146134853061,
16,20260709,20260709,20260710,20260713,603156.SH,养元饮品,1→2,饮料乳品,48.71,TOP20,0,1,TOP20,只观察不追,≤48.95,只观察不追,≤48.95,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤48.95,只观察不追,≤48.95,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.312675,0.312675,49.2199,49.2199,0.586626,0.586626,52.7748,52.7748,0.271392,53.2904,0.645865,48.6854,0.7676377686428991,0.9276626186358445,0.4543373451985824,0.46506298253242495,0.5427584943801651,0.518345196882725,0.6357420348512152,0.2411782602852362,0.7350844701916612,0.061582094363986935,0.08760424107744902,-0.003870413932762092,0.04402503973621765,0.5700685214437022,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.399454,0.312675,historical_bin_blend_v1,35.8057,62.6684,61.9644,88.5653,49.7458,49.7458,19,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.637309,0.539731,0.465063,0.608316,0.360795,0.290321,57.2643,40.7904,47.18,48.98,0.0,0.0,83.9596,83.9596,0.142814,60.6054,89.5073,47.068,62.0203,43.4345,0.434345,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,16,5517.0,0.44825086097516764,0.0052030862514497525,-0.0019607843137254832,163.0,0.02954504259561356,247.0,0.044770708718506434,2931202837.1126604,0.40790392336508996,0.0,0.07050453250539788,0.07050453250539788,up,high,0.939205,ehx:model_v1,-0.07409831184766584,0.009807802882304421,0.06813006304648188,0.12645232321065933,0.21035843794063108,45.23115123036793,49.1900885368413,52.144275778337935,55.27588132741263,60.11400157822705,0.7846270153377276,0.7846270153377276,15,47,47,0.5614440561533467,0.0,0.479119,,,,49.0,,,0.856817494648179,
17,20260709,20260709,20260710,20260713,603666.SH,亿嘉和,1→2,自动化设,28.45,TOP20,0,1,TOP20,只观察不追,≤28.59,只观察不追,≤28.59,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤28.59,只观察不追,≤28.59,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.28064,0.28064,31.8562,31.8562,0.580683,0.580683,43.1665,43.1665,0.035456,27.8475,0.686136,33.6607,0.5086784211935722,0.804370210365791,0.48504455549867853,0.3452864695336111,0.5288819634104254,0.44324852084683697,0.610281035666393,0.33812181749697257,0.7367444522800178,0.050479764581415974,0.07419476542847506,0.000514682009998712,0.03755337563290666,0.49227044585927826,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.350168,0.28064,historical_bin_blend_v1,29.6069,62.9071,31.5462,85.9435,38.4922,38.4922,51,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.560522,0.450557,0.345286,0.613626,0.374465,0.291043,66.1811,40.7904,47.18,48.98,0.0,0.0,82.7226,82.7226,0.145433,67.1546,84.1062,41.7468,61.9231,43.2018,0.432018,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,18,5517.0,0.44825086097516764,0.0052030862514497525,-0.0019607843137254832,163.0,0.02954504259561356,247.0,0.044770708718506434,2931202837.1126604,0.40790392336508996,0.0,0.07246656243434521,0.07246656243434521,up,high,0.964169,ehx:model_v1,-0.04388896056577901,0.023275725439498837,0.0699611941166217,0.11664666279374457,0.18381134879902364,27.22836334431537,29.11996105736529,30.51167370125712,31.969899623767446,34.19089940440174,0.8439359027405302,0.8439359027405302,52,37,37,0.5555752099541006,0.0,0.451963,,,,58.0,,,0.8030399908354858,
18,20260709,20260709,20260710,20260713,000672.SZ,上峰材料,1→2,水泥,21.8,TOP20,0,1,TOP20,只观察不追,≤21.91,只观察不追,≤21.91,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤21.91,只观察不追,≤21.91,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.351462,0.351462,39.8027,39.8027,0.518688,0.518688,44.2946,44.2946,0.107009,42.3049,0.69677,40.7792,0.4844279931133109,0.9306284597204206,0.5898306095169047,0.3813448722941449,0.475021361694963,0.49563799961282967,0.472289752258826,0.44700697942338746,0.6630851946244767,0.04772494415415886,0.08113771198217722,0.0014018587441298389,0.03517050416802569,0.4847319890753582,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.444984,0.351462,historical_bin_blend_v1,36.1497,59.0561,40.6384,90.3503,44.7303,44.7303,32,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.509095,0.524386,0.381345,0.560851,0.434615,0.284187,67.5604,40.7904,47.18,48.98,0.0,0.0,85.1012,85.1012,0.154752,69.1701,82.5328,44.3012,59.5821,42.7306,0.427306,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,19,5517.0,0.44825086097516764,0.0052030862514497525,-0.0019607843137254832,163.0,0.02954504259561356,247.0,0.044770708718506434,2931202837.1126604,0.40790392336508996,0.0,0.07267821803691644,0.07267821803691644,up,high,0.956974,ehx:model_v1,-0.05305330816187852,0.019634202510701387,0.07015852867901107,0.12068285484732075,0.19337036551990197,20.67358217207386,22.23225522183569,23.384385153204782,24.59622128016724,26.45063948966179,0.8255184584901167,0.8255184584901167,44,36,36,0.5307292914949004,0.0,0.454592,,,,56.0,,,0.8747104917343911,
19,20260709,20260709,20260710,20260713,603061.SH,金海通,1→2,半导体,487.54,TOP20,0,1,TOP20,只观察不追,≤489.98,只观察不追,≤489.98,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤489.98,只观察不追,≤489.98,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.25986,0.25986,53.0871,53.0871,0.50661,0.50661,51.631,51.631,0.941976,71.7458,0.873109,83.9269,0.597434825087992,0.969990427353704,0.05086633616523709,0.4064804013058589,0.4230421011463789,0.5297020603564474,0.39726178979754234,0.40948682270774855,0.65711714099061,0.03389585892836313,0.09232552202797388,-0.026806552481043577,0.023643472778757873,0.3945676138044228,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.318199,0.25986,historical_bin_blend_v1,31.3353,44.9525,63.2036,66.5714,43.852,43.852,33,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.532041,0.51148,0.40648,0.497698,0.418606,0.277277,91.6554,40.7904,47.18,48.98,0.0,0.0,72.0736,72.0736,0.15035,31.0778,51.9411,44.0539,48.3185,42.6706,0.426706,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,20,5517.0,0.44825086097516764,0.0052030862514497525,-0.0019607843137254832,163.0,0.02954504259561356,247.0,0.044770708718506434,2931202837.1126604,0.40790392336508996,0.0,0.0994670862915152,0.0994670862915152,up,high,0.97347,ehx:model_v1,-0.008356536594401276,0.05251466306621944,0.09482559540455404,0.13713652774288865,0.19800772740351047,483.4828297046856,513.8271893426353,536.0341832505653,559.2009367598855,594.2975178427859,0.9346872481476499,0.9346872481476499,17,9,9,0.7205266523274261,0.0,0.64577,,,,,,,,
20,20260709,20260709,20260710,20260713,000892.SZ,欢瑞世纪,1→2,影视院线,3.82,TOP20,0,1,TOP20,只观察不追,≤3.84,只观察不追,≤3.84,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤3.84,只观察不追,≤3.84,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.291329,0.291329,35.3392,35.3392,0.469897,0.469897,40.4006,40.4006,0.192278,30.5386,0.709805,41.5837,0.47069223537445387,0.967361714420059,0.4413298630089045,0.3853952201222779,0.414841550599798,0.40515185140054766,0.3990933390411034,0.6117909277322372,0.6771774342014343,0.04785233520636126,0.09197089021896644,-0.024299093031754836,0.016692867213583987,0.420444957016838,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.366614,0.291329,historical_bin_blend_v1,31.4467,43.3544,27.69,90.3933,37.8228,37.8228,53,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.47012,0.514482,0.385395,0.486288,0.479249,0.29915,95.6081,40.7904,47.18,48.98,0.0,0.0,85.0153,85.0153,0.166078,33.5659,42.8868,43.6941,46.5298,42.4485,0.424485,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,21,5517.0,0.44825086097516764,0.0052030862514497525,-0.0019607843137254832,163.0,0.02954504259561356,247.0,0.044770708718506434,2931202837.1126604,0.40790392336508996,0.0,0.10768710364963016,0.10768710364963016,up,high,0.944233,ehx:model_v1,-0.03147513745258279,0.047428830560762504,0.10227415101529824,0.157119471469834,0.2360234394831807,3.7016374846467017,4.0055434058608155,4.231364735941587,4.469917240785023,4.836899237927106,0.8957627497144471,0.8957627497144471,63,6,6,0.5384418245217636,0.0,0.420153,,,,72.0,,,0.8822326815333641,
