rank,trade_date,base_date,buy_date,target_date,ts_code,name,晋阶,sector,close_T,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_up_prob_model,t_high_profit_prob_model,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_accept_prob_model,t1_fail_prob_model,t1_big_drawdown_prob_model,t_close_ret_pred,t_intraday_ret_pred,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,model_can_rank,model_rank_mode,model_quality_flag,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,limitup_alpha_score,t1_alpha_score,strength_alpha_score,execution_alpha_score,premium_adaptive_score,自适应排序评分,rank_adaptive_score,adaptive_weight_limitup,adaptive_weight_t1,adaptive_weight_strength,adaptive_weight_execution,t_up_prob_model_blend,t_high_profit_prob_model_blend,t_touch_limitup_prob_blend,t1_accept_prob_blend,t1_fail_prob_blend,t1_big_drawdown_prob_blend,eret_plus_score,market_score,intraday_attack_edge,intraday_execution_edge,intraday_risk_penalty,intraday_hard_risk_flag,execution_safety_score,execution_score,risk_penalty_score,t1_close_ret_pred_score,t1_high_ret_pred_score,t_up_attack_score,t1_accept_score,premium_final_score,premium_final_score_raw,premium_eligible,premium_force_excluded,premium_bucket,premium_exclude_reason,premium_rank_mode,rank_premium_final,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,t1_up_rate,T+1上涨率,rank_limitup_continuation,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
24,20260703,20260703,20260706,20260707,002377.SZ,国创高新,1→2,炼化及贸,2.85,FULL,0,0,Outside TOP20,只观察不追,≤2.86,只观察不追,≤2.86,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤2.86,只观察不追,≤2.86,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.382744,0.382744,40.7383,40.7383,0.510371,0.510371,49.4396,49.4396,0.560228,43.9821,0.727659,59.952,0.7097339581591281,0.9596538931418231,0.46434468003920865,0.38575711658072925,0.4626341786699568,0.39099145700576704,0.4415615434134048,0.4719392704959536,0.554048982629639,0.03848618767785204,0.07564462212857659,0.013159195297606778,0.046184113814738595,0.4808751912058996,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.49311,0.382744,historical_bin_blend_v1,38.575,53.3354,43.7022,88.4875,46.2988,46.2988,38,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.566193,0.545363,0.385757,0.56485,0.398468,0.248223,97.5926,57.1394,56.13,71.13,0.334,0.0,87.8672,87.8672,0.200453,54.6251,86.5259,49.5861,59.8362,46.9354,0.469354,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,18,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.11396209358173788,0.11396209358173788,up,high,0.934998,ehx:model_v1,-0.041571150576979035,0.04662139815022852,0.10792311362070862,0.16922482909118874,0.2574173778183979,2.7339510766063158,2.9860170002833684,3.1747919667079527,3.375501221499021,3.686717044104872,0.8824759191076896,0.8824759191076896,57,5,5,0.5427337973140872,0.0,0.452925,,,,90.0,,,0.857885028001004,
25,20260703,20260703,20260706,20260707,603466.SH,风语筑,1→2,数字媒体,11.63,FULL,0,0,Outside TOP20,只观察不追,≤11.69,只观察不追,≤11.69,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤11.69,只观察不追,≤11.69,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.275081,0.275081,34.0501,34.0501,0.561447,0.561447,46.4022,46.4022,0.077137,28.6621,0.746659,35.3345,0.8208620346196676,0.9646053321791703,0.4549648397402079,0.3764211797175901,0.5565107102881814,0.5560741792451279,0.42413683066192454,0.4173324500767228,0.5745288880876225,0.0329158820039877,0.07392090575068645,-0.005494878054692072,0.008811147363607361,0.5304654768066402,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.341616,0.275081,historical_bin_blend_v1,29.9864,49.0376,33.0227,65.6389,35.9145,35.9145,87,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.634083,0.50463,0.376421,0.527343,0.388414,0.250508,96.3889,57.1394,47.18,48.98,0.0,0.0,71.3276,71.3276,0.139026,32.9344,22.0607,46.8657,47.4583,46.035,0.46035,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,21,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.10914679426209829,0.10914679426209829,up,high,0.946827,ehx:model_v1,-0.030027472341526223,0.0487993609924449,0.10359106594049916,0.15838277088855343,0.237209604222526,11.285971498846713,12.211612307520658,12.899377217268205,13.62587743560303,14.743430161097045,0.8988831267162848,0.8988831267162848,75,7,7,0.4630602823435393,0.0,0.375591,,,,,,,,
26,20260703,20260703,20260706,20260707,002249.SZ,大洋电机,1→2,电机Ⅱ,8.33,FULL,0,0,Outside TOP20,只观察不追,≤8.37,只观察不追,≤8.37,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤8.37,只观察不追,≤8.37,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.342289,0.342289,42.4617,42.4617,0.615149,0.615149,52.7581,52.7581,0.248884,31.8688,0.727979,42.5717,0.7943624672951971,0.9575883496048968,0.5088667451369181,0.4952363958448228,0.5622482386802372,0.5411434643953048,0.6412667047134494,0.2895769011407137,0.5980638300603617,0.04688470088932272,0.07646803927590616,-0.009083460132536657,0.020511847359606428,0.5965472609462182,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.430872,0.342289,historical_bin_blend_v1,37.8052,50.8939,51.4029,66.0959,45.0891,45.0891,40,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.665329,0.569634,0.495236,0.595513,0.325331,0.242062,91.5741,57.1394,60.65,74.65,0.292,0.0,76.3137,76.3137,0.178373,27.6747,38.4132,53.5163,53.433,45.7222,0.457222,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,22,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.09762060659773199,0.09762060659773199,up,high,0.959882,ehx:model_v1,-0.02692184876129422,0.043910163416738646,0.09314475204587756,0.14237934067501648,0.21321135285305062,8.108732824650438,8.70392105056854,9.143179652959109,9.604606209154989,10.309592876478746,0.899028865332582,0.899028865332582,39,16,16,0.5440239631724928,0.0,0.469576,,,,,,,,
27,20260703,20260703,20260706,20260707,603713.SH,密尔克卫,1→2,物流,79.23,FULL,0,0,Outside TOP20,只观察不追,≤79.63,只观察不追,≤79.63,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤79.63,只观察不追,≤79.63,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.26833,0.26833,44.0189,44.0189,0.520474,0.520474,53.3097,53.3097,0.602587,51.3188,0.814311,65.456,0.9160938722674369,0.9654340571116966,0.21493516645453825,0.39152254443448004,0.4151380084843739,0.5088283946442366,0.517142467930058,0.3919800963870374,0.6401249288999769,0.06873042288944343,0.09247171867366571,-0.017431954944222505,0.0394147639728737,0.49901262410348934,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.331231,0.26833,historical_bin_blend_v1,30.7691,41.9817,53.4484,86.3676,43.1428,43.1428,52,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.631248,0.507868,0.391523,0.518185,0.408644,0.271846,88.5648,57.1394,47.18,48.98,0.0,0.0,82.9196,82.9196,0.147362,16.8138,73.1163,46.0918,50.1998,45.5231,0.455231,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,24,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.09517235055351621,0.09517235055351621,up,high,0.959775,ehx:model_v1,-0.027807364495032905,0.04222971168948714,0.09091174864850368,0.13959378560752023,0.20963086179204155,77.05717281941635,82.64751247076182,86.7705053343551,91.09917976833142,97.70823818859623,0.8960899971508334,0.8960899971508334,36,20,20,0.607068440577825,0.0,0.514663,,,,55.0,,,0.8119304846699273,
28,20260703,20260703,20260706,20260707,600376.SH,首开股份,1→2,房地产开发,3.81,FULL,0,0,Outside TOP20,只观察不追,≤3.83,只观察不追,≤3.83,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤3.83,只观察不追,≤3.83,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.350357,0.350357,41.3977,41.3977,0.566899,0.566899,50.012,50.012,0.52834,45.2374,0.819791,59.4136,0.715169975888903,0.9593968020096779,0.4068323978743458,0.3883789904718369,0.515740797908388,0.3903378337083074,0.47713468449707286,0.4885035110254309,0.554048982629639,0.036020208001631214,0.07742693520021827,-0.004682977553624159,0.03672171955024626,0.4863790110786306,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.443285,0.350357,historical_bin_blend_v1,36.3563,51.2558,46.3201,66.4619,43.0785,43.0785,53,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.608415,0.534576,0.388379,0.554349,0.398129,0.244333,96.9907,57.1394,60.65,74.65,0.292,0.0,76.6065,76.6065,0.191976,33.773,66.9142,50.1431,55.2801,45.1091,0.451091,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,25,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.10931413479031268,0.10931413479031268,up,high,0.97034,ehx:model_v1,-0.008916388604473816,0.057545185082071175,0.1037419277621705,0.14993867044226983,0.21640024412881603,3.776179561568573,4.035678229526801,4.226486853551091,4.426316992406686,4.730493037206129,0.9350721304091836,0.9350721304091836,51,6,6,0.563394014953749,0.0,0.488419,,,,,,,,
29,20260703,20260703,20260706,20260707,603051.SH,鹿山新材,1→2,化学制品,21.91,FULL,0,0,Outside TOP20,只观察不追,≤22.02,只观察不追,≤22.02,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤22.02,只观察不追,≤22.02,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.289422,0.289422,41.0841,41.0841,0.54363,0.54363,46.9461,46.9461,0.090232,35.3529,0.631071,36.3818,0.7485879914940807,0.9594400654805109,0.48087223073757396,0.4490483886912442,0.5200327276892265,0.46342715216850666,0.5255906980512967,0.4382200782575027,0.450398716740713,0.041836264873174774,0.07059024577196744,0.01967424209194976,0.03946341210221045,0.5359531049826389,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.36368,0.289422,historical_bin_blend_v1,33.0297,59.5507,39.0949,86.2279,42.1213,42.1213,62,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.601018,0.534493,0.449048,0.577907,0.423495,0.222927,65.0636,57.1394,47.18,48.98,0.0,0.0,82.7628,82.7628,0.139273,69.4652,74.6352,46.4656,59.4278,44.9581,0.449581,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,26,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.07267821803691644,0.07267821803691644,up,high,0.950555,ehx:model_v1,-0.059022147097469335,0.0171866165241591,0.07015852867901107,0.12313044083386304,0.19933920445549283,20.65424787552577,22.289813271517577,23.50237975718884,24.780909894697952,26.743256766354637,0.8141588024369595,0.8141588024369595,70,59,59,0.5667661219228547,0.0,0.458859,,,,86.0,,,0.8147453449463904,
30,20260703,20260703,20260706,20260707,002067.SZ,景兴纸业,1→2,造纸,4.2,FULL,0,0,Outside TOP20,只观察不追,≤4.22,只观察不追,≤4.22,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤4.22,只观察不追,≤4.22,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.387392,0.387392,47.3954,47.3954,0.60108,0.60108,53.6565,53.6565,0.719132,57.0548,0.812601,69.8276,0.7055735302870981,0.9589623559173716,0.40645902819377544,0.4095585849807644,0.56958674161363,0.3845863730733115,0.5011484144836525,0.45179170146612424,0.49422544681285124,0.0373059329063293,0.07690197490230033,-0.015051646659663645,0.033814927258134446,0.49950915307638183,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.500261,0.387392,historical_bin_blend_v1,40.0038,51.2471,55.8446,66.571,47.5196,47.5196,34,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.630338,0.555412,0.409559,0.54572,0.390189,0.225531,92.7778,57.1394,60.65,74.65,0.292,0.0,76.6938,76.6938,0.186411,19.3136,62.4553,51.841,53.4088,44.6862,0.446862,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,27,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.09791265514616022,0.09791265514616022,up,high,0.973456,ehx:model_v1,-0.013395343970465809,0.04961379756656047,0.09341079087593271,0.13720778418530494,0.20021692572233235,4.144114692429908,4.413633719502288,4.611233151613873,4.8176791573317574,5.131004510416909,0.9248624461068518,0.9248624461068518,35,13,13,0.5989272245062973,0.0,0.525105,,,,,,,,
31,20260703,20260703,20260706,20260707,605305.SH,中际联合,1→2,工程机械,45.98,FULL,0,0,Outside TOP20,只观察不追,≤46.21,只观察不追,≤46.21,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤46.21,只观察不追,≤46.21,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.230667,0.230667,43.5748,43.5748,0.571812,0.571812,50.6911,50.6911,0.12387,38.8435,0.632554,38.6562,0.9206141137312719,0.949712949062213,0.3373224533773632,0.4672898922425916,0.5397883753595842,0.5369065548460216,0.5936719099746397,0.2125023989299252,0.46111004001389916,0.06219587538286813,0.08169967803044796,0.013304883953911599,0.047323653182666583,0.5706666370620816,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.273287,0.230667,historical_bin_blend_v1,29.3767,59.4236,49.4782,86.4269,42.5312,42.5312,59,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.669477,0.517184,0.46729,0.584469,0.36696,0.214271,55.4018,57.1394,47.18,48.98,0.0,0.0,82.8286,82.8286,0.127192,56.4732,88.6638,45.7811,60.4568,44.3951,0.443951,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,28,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.07050453250539788,0.07050453250539788,up,high,0.9454,ehx:model_v1,-0.06797050890767463,0.01232057375216046,0.06813006304648188,0.1239395523408033,0.20423063500063982,42.958563451360305,46.55000415989996,49.22179840459819,52.04694353754729,56.39819499378975,0.7948571501377432,0.7948571501377432,46,74,74,0.5725731032752779,0.0,0.474792,,,,83.0,,,0.8205833922330977,
32,20260703,20260703,20260706,20260707,301499.SZ,维科精密,1→2,汽车零部件,34.74,FULL,0,0,Outside TOP20,只观察不追,≤34.91,只观察不追,≤34.91,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤34.91,只观察不追,≤34.91,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.295287,0.295287,43.1291,43.1291,0.618211,0.618211,50.6642,50.6642,0.26086,41.7757,0.637937,43.1938,0.7860337321695563,0.8956339740390439,0.42063587104971734,0.44031357104412844,0.615867381044775,0.4670496898454489,0.6075869533915245,0.3247545860367562,0.44764324224890223,0.044460466254965234,0.06800475952325778,0.016500681400724092,0.03868376996434214,0.5607764805494662,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.372703,0.295287,historical_bin_blend_v1,33.4992,63.7023,48.8404,64.9384,42.6854,42.6854,56,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.665201,0.515594,0.440314,0.624661,0.347839,0.208378,72.6157,57.1394,60.65,74.65,0.292,0.0,75.3877,75.3877,0.175014,61.0164,70.4957,49.688,62.5365,44.2116,0.442116,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,29,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.08348793669314505,0.08348793669314505,up,high,0.92681,ehx:model_v1,-0.06915454026419478,0.018946971589974153,0.0801854082849922,0.14142384498001023,0.22952535683418074,32.41875847527353,35.40449297921848,37.64037092071987,40.01744987228024,43.703016083419634,0.8114290469627345,0.8114290469627345,47,46,46,0.6399266627344367,0.0,0.551002,,,,,,,,
33,20260703,20260703,20260706,20260707,920193.BJ,吉和昌,1→2,电池,79.36,FULL,0,0,Outside TOP20,只观察不追,≤79.76,只观察不追,≤79.76,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤79.76,只观察不追,≤79.76,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.130871,0.130871,32.102,32.102,0.491082,0.491082,43.753,43.753,0.013543,21.5267,0.667353,30.9835,0.9160938722674369,0.9654340571116966,0.21493516645453825,0.39152254443448004,0.4151380084843739,0.5088283946442366,0.517142467930058,0.3919800963870374,0.6401249288999769,0.06873042288944343,0.09247171867366571,-0.017431954944222505,0.0394147639728737,0.49901262410348934,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.154518,0.130871,historical_bin_blend_v1,19.6803,41.2469,24.4464,88.9189,29.8977,29.8977,103,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.610085,0.458383,0.391523,0.510376,0.415545,0.272245,88.5648,57.1394,47.18,48.98,0.0,0.0,84.4197,84.4197,0.148692,16.8138,73.1163,42.3428,49.4755,44.162,0.44162,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,30,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.09517235055351621,0.09517235055351621,up,high,0.969887,ehx:model_v1,-0.014483057795480661,0.047693485584231636,0.09091174864850368,0.13413001171277572,0.19630655509248915,78.2189077321081,83.23666605799554,86.91287773992705,90.7514521517756,96.57317566881254,0.9220246096230044,0.9220246096230044,95,21,21,0.4800131094015189,0.0,0.373736,,,,102.0,,,0.8457357584337202,
34,20260703,20260703,20260706,20260707,603559.SH,中通国脉,2→3,通信服务,9.91,FULL,0,0,Outside TOP20,只观察不追,≤9.96,只观察不追,≤9.96,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤9.96,只观察不追,≤9.96,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.398142,0.398142,51.2209,51.2209,0.579769,0.579769,55.6839,55.6839,0.681571,70.5469,0.754405,70.1717,0.7821692927215589,0.9631597557012322,0.44618407783219527,0.3833694420018496,0.556182499490199,0.49966219142422075,0.4919520489721849,0.38740139490002334,0.5501323494257317,0.03343957988624295,0.07370725540531105,-0.005588404453048007,0.011668439487824391,0.5286513839424274,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.5168,0.398142,historical_bin_blend_v1,40.689,49.4237,60.3622,65.5688,48.7824,48.7824,32,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.636441,0.551029,0.383369,0.523201,0.406182,0.247731,77.7315,57.1394,47.18,48.98,0.0,0.0,71.2714,71.2714,0.133614,32.0043,24.6996,49.9569,47.9485,43.9381,0.439381,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,31,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.08727083996862878,0.08727083996862878,up,high,0.944823,ehx:model_v1,-0.05195961980043834,0.028054066153692866,0.0836707399078023,0.13928741366191172,0.21930109961604438,9.408228968906082,10.191952257377471,10.774854024089112,11.391093316434233,12.339992959793836,0.8448790777536266,0.8448790777536266,29,38,38,0.5849381217460422,0.0,0.524383,,,,,,,,
35,20260703,20260703,20260706,20260707,001317.SZ,三羊马,2→3,铁路公路,48.43,FULL,0,0,Outside TOP20,只观察不追,≤48.67,只观察不追,≤48.67,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤48.67,只观察不追,≤48.67,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.278195,0.278195,47.2482,47.2482,0.610818,0.610818,53.661,53.661,0.219871,43.1448,0.671437,44.6601,0.920563417748125,0.949712949062213,0.400636365064813,0.49983851741997815,0.5965679156785494,0.5330664606815557,0.5936719099746397,0.2125023989299252,0.5199801064023108,0.06126756628379467,0.08260182407122692,0.013304883953911599,0.047887212891550866,0.5946733183788679,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.346407,0.278195,historical_bin_blend_v1,33.752,63.3025,56.1267,87.9655,47.1123,47.1123,35,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.697547,0.546012,0.499839,0.599565,0.353065,0.224532,55.4018,57.1394,60.65,74.65,0.292,0.0,88.5584,88.5584,0.171509,56.4732,89.4301,50.8879,64.8382,43.602,0.43602,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,32,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.07050453250539788,0.07050453250539788,up,high,0.97523,ehx:model_v1,-0.035769413878631515,0.025524975779906124,0.06813006304648188,0.11073515031305764,0.17202953997159637,46.72830306937504,49.68208633403573,51.84453450923642,54.10110478065885,57.520936604286526,0.859612678401229,0.859612678401229,34,69,69,0.589210226770229,0.0,0.541757,,,,36.0,,,0.8281922761810355,
