ts_code,trade_date,up_limit,down_limit
000001.SZ,20260522,11.77,9.63
000002.SZ,20260522,3.82,3.12
000004.SZ,20260522,2.9,2.62
000006.SZ,20260522,11.51,9.41
000007.SZ,20260522,12.78,10.46
000008.SZ,20260522,2.87,2.35
000009.SZ,20260522,8.53,6.98
000010.SZ,20260522,2.47,2.23
000011.SZ,20260522,8.21,6.71
000012.SZ,20260522,4.4,3.6
000014.SZ,20260522,12.31,10.07
000016.SZ,20260522,3.42,3.1
000017.SZ,20260522,6.16,5.04
000019.SZ,20260522,7.43,6.08
000020.SZ,20260522,14.08,11.52
000021.SZ,20260522,40.01,32.73
000025.SZ,20260522,16.08,13.16
000026.SZ,20260522,25.55,20.91
000027.SZ,20260522,7.98,6.53
000028.SZ,20260522,26.29,21.51
000029.SZ,20260522,27.14,22.2
000030.SZ,20260522,5.16,4.22
000031.SZ,20260522,2.9,2.38
000032.SZ,20260522,21.04,17.22
000034.SZ,20260522,30.81,25.21
000035.SZ,20260522,6.63,5.43
000036.SZ,20260522,5.94,4.86
000037.SZ,20260522,10.57,8.65
000039.SZ,20260522,11.21,9.17
000042.SZ,20260522,11.02,9.02
000045.SZ,20260522,12.99,10.63
000048.SZ,20260522,15.05,12.31
000049.SZ,20260522,29.06,23.78
000050.SZ,20260522,8.36,6.84
000055.SZ,20260522,3.86,3.16
000056.SZ,20260522,1.39,1.25
000058.SZ,20260522,8.28,6.78
000059.SZ,20260522,5.23,4.28
000060.SZ,20260522,7.57,6.19
000061.SZ,20260522,7.13,5.83
000062.SZ,20260522,36.55,29.91
000063.SZ,20260522,38.31,31.35
000065.SZ,20260522,13.42,10.98
000066.SZ,20260522,22.33,18.27
000068.SZ,20260522,3.44,2.82
000069.SZ,20260522,2.16,1.76
000070.SZ,20260522,19.79,16.19
000078.SZ,20260522,1.81,1.63
000088.SZ,20260522,4.94,4.04
000089.SZ,20260522,7.4,6.06
000090.SZ,20260522,3.6,2.94
000096.SZ,20260522,9.5,7.78
000099.SZ,20260522,18.54,15.17
000100.SZ,20260522,4.81,3.93
000151.SZ,20260522,12.56,10.28
000153.SZ,20260522,6.53,5.35
000155.SZ,20260522,15.82,12.94
000156.SZ,20260522,7.98,6.53
000157.SZ,20260522,8.0,6.54
000158.SZ,20260522,16.96,13.88
000159.SZ,20260522,7.48,6.12
000166.SZ,20260522,4.92,4.02
000301.SZ,20260522,13.77,11.27
000333.SZ,20260522,89.65,73.35
000338.SZ,20260522,35.51,29.05
000400.SZ,20260522,28.52,23.34
000401.SZ,20260522,4.36,3.56
000402.SZ,20260522,3.16,2.58
000403.SZ,20260522,12.71,10.4
000404.SZ,20260522,10.86,8.88
000407.SZ,20260522,5.34,4.37
000408.SZ,20260522,86.01,70.37
000409.SZ,20260522,10.45,8.55
000410.SZ,20260522,6.33,5.18
000411.SZ,20260522,13.1,10.72
000415.SZ,20260522,4.55,3.73
000417.SZ,20260522,10.24,8.38
000419.SZ,20260522,5.85,4.79
000420.SZ,20260522,5.14,4.2
000421.SZ,20260522,6.6,5.4
000422.SZ,20260522,15.85,12.97
000423.SZ,20260522,54.62,44.69
000425.SZ,20260522,10.53,8.61
000426.SZ,20260522,43.85,35.87
000428.SZ,20260522,4.14,3.38
000429.SZ,20260522,14.56,11.92
000430.SZ,20260522,8.1,6.62
