ts_code,trade_date,up_limit,down_limit
000001.SZ,20260716,11.92,9.76
000002.SZ,20260716,3.44,2.82
000006.SZ,20260716,7.13,5.83
000007.SZ,20260716,11.23,9.19
000008.SZ,20260716,2.78,2.28
000009.SZ,20260716,6.74,5.52
000010.SZ,20260716,1.88,1.54
000011.SZ,20260716,7.08,5.8
000012.SZ,20260716,4.27,3.49
000014.SZ,20260716,10.0,8.18
000016.SZ,20260716,2.86,2.34
000017.SZ,20260716,6.48,5.3
000019.SZ,20260716,6.72,5.5
000020.SZ,20260716,11.47,9.39
000021.SZ,20260716,51.99,42.53
000025.SZ,20260716,14.88,12.18
000026.SZ,20260716,20.25,16.57
000027.SZ,20260716,6.82,5.58
000028.SZ,20260716,23.2,18.98
000029.SZ,20260716,24.02,19.66
000030.SZ,20260716,4.51,3.69
000031.SZ,20260716,2.4,1.96
000032.SZ,20260716,19.99,16.35
000034.SZ,20260716,28.33,23.18
000035.SZ,20260716,5.06,4.14
000036.SZ,20260716,5.3,4.34
000037.SZ,20260716,9.31,7.61
000039.SZ,20260716,8.47,6.93
000042.SZ,20260716,8.82,7.22
000045.SZ,20260716,10.22,8.36
000048.SZ,20260716,23.22,19.0
000049.SZ,20260716,26.92,22.02
000050.SZ,20260716,7.39,6.05
000055.SZ,20260716,3.76,3.08
000056.SZ,20260716,2.32,1.9
000058.SZ,20260716,6.78,5.54
000059.SZ,20260716,4.88,4.0
000060.SZ,20260716,6.89,5.63
000061.SZ,20260716,6.35,5.19
000062.SZ,20260716,27.73,22.69
000063.SZ,20260716,43.4,35.51
000065.SZ,20260716,9.66,7.9
000066.SZ,20260716,18.16,14.86
000068.SZ,20260716,3.0,2.46
000069.SZ,20260716,1.86,1.52
000070.SZ,20260716,17.16,14.04
000078.SZ,20260716,2.31,1.89
000088.SZ,20260716,4.77,3.91
000089.SZ,20260716,7.23,5.91
000090.SZ,20260716,3.5,2.86
000096.SZ,20260716,8.29,6.79
000099.SZ,20260716,14.93,12.21
000100.SZ,20260716,5.52,4.52
000151.SZ,20260716,10.21,8.35
