ts_code,trade_date,vol,price,amount
600000.SH,20260716,1212900,8.92,10819068.0
600004.SH,20260716,51400,7.69,395266.0
600006.SH,20260716,59600,5.33,317668.0
600007.SH,20260716,4300,20.22,86946.0
600008.SH,20260716,429000,2.89,1239810.0
600009.SH,20260716,62500,23.41,1463125.0
600010.SH,20260716,2758200,2.18,6012876.0
600011.SH,20260716,555900,6.85,3807915.0
600012.SH,20260716,20700,16.78,347346.0
600015.SH,20260716,267400,6.98,1866452.0
600016.SH,20260716,1254673,3.46,4341169.0
600017.SH,20260716,118900,2.72,323408.0
600018.SH,20260716,182100,5.23,952383.0
600019.SH,20260716,162600,5.72,930072.0
600020.SH,20260716,12000,3.82,45840.0
600021.SH,20260716,186600,13.98,2608668.0
600022.SH,20260716,1376300,1.35,1858005.0
600023.SH,20260716,710670,4.99,3546243.0
600025.SH,20260716,239200,9.77,2336984.0
600026.SH,20260716,377100,15.55,5863905.0
600027.SH,20260716,325100,4.61,1498711.0
600028.SH,20260716,1750500,5.02,8787510.0
600029.SH,20260716,553500,5.01,2773035.0
600030.SH,20260716,1745400,28.34,49464636.0
600031.SH,20260716,548100,19.2,10523520.0
600032.SH,20260716,41500,6.55,271825.0
600033.SH,20260716,118400,3.58,423872.0
600035.SH,20260716,265300,3.56,944468.0
600036.SH,20260716,1138819,37.7,42933476.0
600037.SH,20260716,563400,6.79,3825486.0
600038.SH,20260716,17300,25.22,436306.0
600039.SH,20260716,29200,8.43,246156.0
600048.SH,20260716,499700,4.89,2443533.0
600050.SH,20260716,1233900,4.25,5244075.0
600051.SH,20260716,9000,6.01,54090.0
600052.SH,20260716,235400,3.68,866272.0
600053.SH,20260716,33000,7.8,257400.0
600054.SH,20260716,9300,11.04,102672.0
600055.SH,20260716,77400,10.94,846756.0
600056.SH,20260716,263700,9.6,2531520.0
600057.SH,20260716,68900,6.05,416845.0
600058.SH,20260716,193900,8.79,1704381.0
600059.SH,20260716,32100,7.94,254874.0
600060.SH,20260716,13000,26.71,347230.0
600061.SH,20260716,177400,6.63,1176162.0
600062.SH,20260716,304300,17.31,5267433.0
600063.SH,20260716,695800,5.68,3952144.0
600064.SH,20260716,147600,7.62,1124712.0
600066.SH,20260716,33200,29.15,967780.0
600067.SH,20260716,81200,2.77,224924.0
600071.SH,20260716,6700,15.3,102510.0
600072.SH,20260716,58600,8.14,477004.0
600073.SH,20260716,25600,5.24,134144.0
600075.SH,20260716,62100,4.37,271377.0
600076.SH,20260716,55900,3.0,167700.0
600078.SH,20260716,99600,10.33,1028868.0
600079.SH,20260716,128700,17.69,2276703.0
600080.SH,20260716,20200,4.95,99990.0
600081.SH,20260716,12800,9.43,120704.0
600082.SH,20260716,42200,2.76,116472.0
600084.SH,20260716,24700,4.44,109668.0
600085.SH,20260716,77600,25.08,1946208.0
600088.SH,20260716,12800,11.23,143744.0
600089.SH,20260716,358000,19.07,6827060.0
600094.SH,20260716,151300,3.81,576453.0
600095.SH,20260716,234500,7.7,1805650.0
600096.SH,20260716,91300,27.96,2552748.0
600097.SH,20260716,1100,8.22,9042.0
600098.SH,20260716,227500,6.26,1424150.0
600099.SH,20260716,8100,8.34,67554.0
600100.SH,20260716,86300,6.68,576484.0
600101.SH,20260716,26800,8.05,215740.0
600103.SH,20260716,125200,2.78,348056.0
600104.SH,20260716,131400,10.3,1353420.0
600105.SH,20260716,1013900,45.71,46345369.0
600106.SH,20260716,11700,4.39,51363.0
600107.SH,20260716,5100,5.9,30090.0
600108.SH,20260716,274000,2.92,800080.0
600109.SH,20260716,93500,8.67,810645.0
600110.SH,20260716,730000,11.4,8322000.0
600111.SH,20260716,347400,39.1,13583340.0
600113.SH,20260716,22700,30.32,688264.0
600114.SH,20260716,41300,31.01,1280713.0
600115.SH,20260716,1428500,3.59,5128315.0
600116.SH,20260716,470300,6.17,2901751.0
600117.SH,20260716,17800,2.24,39872.0
600118.SH,20260716,1142900,70.03,80037287.0
600119.SH,20260716,9900,4.52,44748.0
600120.SH,20260716,1305400,4.88,6370352.0
600121.SH,20260716,113500,3.61,409735.0
600123.SH,20260716,229800,6.34,1456932.0
600125.SH,20260716,17100,5.47,93537.0
600126.SH,20260716,982600,5.81,5708906.0
600127.SH,20260716,16900,5.65,95485.0
600128.SH,20260716,9000,7.82,70380.0
600129.SH,20260716,764500,17.51,13386395.0
600130.SH,20260716,99900,3.88,387612.0
600131.SH,20260716,24700,14.34,354198.0
600132.SH,20260716,27801,43.28,1203227.0
600133.SH,20260716,48700,7.67,373529.0
600135.SH,20260716,24200,7.0,169400.0
600136.SH,20260716,540400,1.42,767368.0
600137.SH,20260716,4200,16.87,70854.0
600138.SH,20260716,137500,7.03,966625.0
600141.SH,20260716,244500,31.1,7603950.0
600143.SH,20260716,144400,14.09,2034596.0
600148.SH,20260716,3100,14.62,45322.0
600149.SH,20260716,24000,4.61,110640.0
600150.SH,20260716,599700,34.01,20395797.0
600151.SH,20260716,84900,9.2,781080.0
600152.SH,20260716,99300,7.87,781491.0
600153.SH,20260716,56200,8.49,477138.0
600155.SH,20260716,918400,5.6,5143040.0
600156.SH,20260716,13000,7.61,98930.0
600157.SH,20260716,3190800,1.56,4977648.0
600158.SH,20260716,170600,6.47,1103782.0
600159.SH,20260716,20700,2.34,48438.0
600160.SH,20260716,215300,41.89,9018917.0
600161.SH,20260716,26500,12.55,332575.0
600162.SH,20260716,8510800,2.71,23064268.0
600163.SH,20260716,107600,4.94,531544.0
600165.SH,20260716,56400,2.54,143256.0
600166.SH,20260716,363800,3.12,1135056.0
600167.SH,20260716,34100,5.91,201531.0
600168.SH,20260716,12900,4.28,55212.0
600169.SH,20260716,415900,2.03,844277.0
600170.SH,20260716,1221600,2.31,2821896.0
