ts_code,trade_date,open,high,low,close,pre_close,vol,amount,pct_chg
000001.SZ,20260716,10.85,10.93,10.72,10.77,10.84,800766.23,864435.895,-0.6458
000002.SZ,20260716,3.11,3.24,3.09,3.23,3.13,2033258.63,645350.06255,3.1949
000006.SZ,20260716,6.42,6.69,6.37,6.56,6.48,192305.7,126262.20407,1.2346
000007.SZ,20260716,10.11,10.38,9.99,10.1,10.21,55685.8,56566.9516,-1.0774
000008.SZ,20260716,2.49,2.49,2.35,2.35,2.53,783535.07,187581.05252,-7.1146
000009.SZ,20260716,6.11,6.25,6.07,6.21,6.13,221999.22,137198.65805,1.3051
000010.SZ,20260716,1.69,1.83,1.68,1.81,1.71,249688.7,44221.9131,5.848
000011.SZ,20260716,6.48,6.83,6.37,6.68,6.44,76579.73,51020.96762,3.7267
000012.SZ,20260716,3.83,3.88,3.81,3.85,3.88,264278.72,101504.49196,-0.7732
000014.SZ,20260716,9.15,10.0,9.12,10.0,9.09,150512.6,146091.445,10.011
000016.SZ,20260716,2.68,2.78,2.58,2.69,2.6,483578.72,129576.82584,3.4615
000017.SZ,20260716,5.8,6.0,5.76,5.85,5.89,108259.0,63677.029,-0.6791
000019.SZ,20260716,6.06,6.15,6.04,6.15,6.11,63201.0,38582.718,0.6547
000020.SZ,20260716,10.43,10.72,10.24,10.47,10.43,33773.46,35550.42887,0.3835
000021.SZ,20260716,45.44,46.96,42.71,43.34,47.26,1769956.16,7901730.20662,-8.2945
000025.SZ,20260716,13.43,14.4,13.37,13.81,13.53,78876.38,109435.13136,2.0695
000026.SZ,20260716,18.2,18.35,17.78,18.0,18.41,61961.99,111739.45289,-2.2271
000027.SZ,20260716,6.18,6.21,6.12,6.16,6.2,223983.0,137947.0144,-0.6452
000028.SZ,20260716,21.06,22.08,20.86,21.52,21.09,70673.04,151387.01432,2.0389
000029.SZ,20260716,21.78,21.78,21.06,21.37,21.84,55603.0,118699.415,-2.152
000030.SZ,20260716,4.17,4.29,4.11,4.26,4.1,240050.98,100920.4527,3.9024
000031.SZ,20260716,2.17,2.21,2.13,2.2,2.18,374035.01,81567.16413,0.9174
000032.SZ,20260716,17.83,18.3,17.05,17.2,18.17,402428.16,709339.95424,-5.3385
000034.SZ,20260716,25.01,28.33,25.01,26.93,25.75,854191.32,2328206.72071,4.5825
000035.SZ,20260716,4.6,4.65,4.52,4.55,4.6,261518.0,119423.905,-1.087
000036.SZ,20260716,4.73,4.82,4.38,4.4,4.82,627455.33,282713.07938,-8.7137
000037.SZ,20260716,8.46,8.52,8.33,8.36,8.46,91998.01,77444.35241,-1.182
