ts_code,trade_date,open,high,low,close,pre_close,vol,amount,pct_chg
000001.SZ,20260819,11.08,11.27,11.07,11.27,11.05,1426495.57,1596598.79008,1.991
000002.SZ,20260819,3.1,3.13,3.06,3.07,3.1,977169.7,301574.51955,-0.9677
000006.SZ,20260819,7.34,7.35,6.91,6.91,7.31,236635.4,167688.98306,-5.472
000007.SZ,20260819,11.7,11.7,10.72,10.99,11.69,173418.33,192674.49682,-5.988
000008.SZ,20260819,2.4,2.48,2.38,2.38,2.42,439692.98,106597.30514,-1.6529
000009.SZ,20260819,7.66,7.68,7.4,7.41,7.69,240795.17,180472.26514,-3.6411
000010.SZ,20260819,1.5,1.51,1.44,1.44,1.52,183350.0,26821.559,-5.2632
000011.SZ,20260819,8.24,8.46,8.03,8.04,8.24,99400.16,81710.649,-2.4272
000012.SZ,20260819,3.8,3.82,3.71,3.73,3.81,267527.63,100377.65588,-2.0997
000014.SZ,20260819,10.17,10.2,9.8,9.85,10.11,56152.0,55859.734,-2.5717
000016.SZ,20260819,2.38,2.38,2.26,2.27,2.39,207013.82,47709.42778,-5.0209
000017.SZ,20260819,6.01,6.19,5.84,5.87,6.03,72377.97,43121.70603,-2.6534
000019.SZ,20260819,6.92,7.39,6.62,6.77,6.96,611514.18,427312.61079,-2.7299
000020.SZ,20260819,13.7,13.74,12.85,13.74,12.49,191402.0,260630.9618,10.008
000021.SZ,20260819,39.75,40.23,37.44,37.44,41.6,1431193.47,5516439.87369,-10.0
000025.SZ,20260819,14.99,16.59,14.94,15.69,15.08,257804.75,412488.44227,4.0451
000026.SZ,20260819,22.96,22.96,21.0,21.05,23.19,158064.0,343710.51935,-9.2281
000027.SZ,20260819,6.17,6.19,6.07,6.11,6.18,206945.0,126612.0974,-1.1327
000028.SZ,20260819,19.88,20.02,19.81,19.94,19.9,28077.96,55925.15883,0.201
000029.SZ,20260819,22.8,23.19,22.53,22.6,22.91,58623.82,133612.10792,-1.3531
000030.SZ,20260819,4.37,4.42,4.26,4.27,4.38,111537.41,48103.26627,-2.5114
000031.SZ,20260819,2.16,2.19,2.11,2.12,2.16,340051.23,72935.9331,-1.8519
000032.SZ,20260819,15.49,15.5,14.22,14.3,15.8,553952.57,815403.42845,-9.4937
000034.SZ,20260819,24.75,24.9,23.8,23.81,25.53,477055.88,1157371.17887,-6.7372
000035.SZ,20260819,4.67,4.71,4.55,4.58,4.7,307844.18,141463.37662,-2.5532
000036.SZ,20260819,4.02,4.05,3.88,3.9,4.04,271198.54,107269.21494,-3.4653
000037.SZ,20260819,9.76,9.92,9.49,9.56,9.86,157818.6,151495.1702,-3.0426
000039.SZ,20260819,9.45,9.53,9.27,9.31,9.56,422358.43,396138.12674,-2.6151
000042.SZ,20260819,8.99,9.06,8.79,8.82,8.97,46180.25,41073.74475,-1.6722
001914.SZ,20260819,8.69,9.03,8.69,8.79,8.63,135505.0,120211.6019,1.854
000045.SZ,20260819,10.3,10.32,9.99,10.04,10.13,83077.93,84308.8219,-0.8885
000048.SZ,20260819,23.13,23.57,22.4,22.45,23.61,171325.24,392267.48703,-4.9132
000049.SZ,20260819,24.24,24.77,23.42,23.54,24.6,115285.75,275960.88871,-4.3089
000050.SZ,20260819,6.64,6.64,6.4,6.41,6.72,275641.25,179271.01075,-4.6131
000055.SZ,20260819,3.56,3.58,3.48,3.5,3.58,83594.49,29372.04099,-2.2346
000056.SZ,20260819,1.96,1.99,1.9,1.93,1.95,146013.0,28161.284,-1.0256
000058.SZ,20260819,6.77,6.78,6.58,6.58,6.77,63856.32,42486.08158,-2.8065
000059.SZ,20260819,4.6,5.07,4.58,5.07,4.61,822895.95,403313.48497,9.9783
000060.SZ,20260819,6.51,6.57,6.4,6.43,6.64,946429.8,612673.91446,-3.1627
000061.SZ,20260819,6.05,6.06,5.77,5.79,6.12,498561.9,294347.70538,-5.3922
000062.SZ,20260819,23.34,23.34,22.17,22.2,23.81,245858.4,556956.48039,-6.7619
000063.SZ,20260819,34.66,34.67,33.5,33.67,35.11,1463117.45,4974965.0891,-4.1014
000065.SZ,20260819,9.06,9.09,8.71,8.76,9.08,183844.87,162962.85876,-3.5242
000066.SZ,20260819,14.8,14.89,14.23,14.28,15.23,1226765.13,1792785.86453,-6.2377
000068.SZ,20260819,3.05,3.16,3.01,3.01,3.08,159803.29,49159.59558,-2.2727
000069.SZ,20260819,1.78,1.81,1.74,1.76,1.77,417267.34,73997.38352,-0.565
000070.SZ,20260819,14.93,14.99,14.19,14.2,15.35,489145.87,713335.13285,-7.4919
000078.SZ,20260819,1.63,1.64,1.57,1.57,1.65,725156.65,115916.35595,-4.8485
000088.SZ,20260819,4.48,4.51,4.42,4.43,4.49,259033.28,115497.69328,-1.3363
000089.SZ,20260819,6.46,6.52,6.4,6.43,6.46,157476.61,101429.48484,-0.4644
000090.SZ,20260819,3.46,3.5,3.4,3.43,3.48,158906.22,54749.58562,-1.4368
000096.SZ,20260819,7.93,8.02,7.78,7.81,7.95,66115.9,51986.8399,-1.761
000099.SZ,20260819,14.04,14.07,13.6,13.65,13.98,80694.1,111091.2814,-2.3605
000100.SZ,20260819,5.11,5.2,5.01,5.05,5.24,5599178.87,2856657.95036,-3.626
000151.SZ,20260819,10.15,10.16,9.86,9.86,10.15,52744.0,52519.783,-2.8571
000153.SZ,20260819,7.35,7.35,6.42,6.61,6.68,1067559.12,756400.22415,-1.0479
000155.SZ,20260819,12.02,12.1,11.7,11.72,12.15,332354.62,393672.52015,-3.5391
000156.SZ,20260819,6.72,6.78,6.61,6.65,6.73,85550.26,57063.95238,-1.1887
000157.SZ,20260819,6.93,6.94,6.86,6.87,6.93,395791.99,272433.39977,-0.8658
000158.SZ,20260819,13.43,13.59,13.0,13.0,14.07,667778.02,888168.46659,-7.6048
