ts_code,trade_date,vol,price,amount
600000.SH,20260819,433700,9.01,3907637.0
600004.SH,20260819,25100,7.42,186242.0
600006.SH,20260819,42300,5.38,227574.0
600007.SH,20260819,3300,18.58,61314.0
600008.SH,20260819,107400,2.82,302868.0
600009.SH,20260819,55200,23.06,1272912.0
600010.SH,20260819,3295300,2.21,7282613.0
600011.SH,20260819,5156700,6.7,34549890.0
600012.SH,20260819,26100,15.87,414207.0
600015.SH,20260819,288200,6.61,1905002.0
600016.SH,20260819,1238100,3.4,4209540.0
600017.SH,20260819,30000,2.67,80100.0
600018.SH,20260819,124300,5.12,636416.0
600019.SH,20260819,231600,5.85,1354860.0
600020.SH,20260819,118600,3.74,443564.0
600021.SH,20260819,79700,13.97,1113409.0
600022.SH,20260819,715860,1.31,937777.0
600023.SH,20260819,118800,4.87,578556.0
600025.SH,20260819,101100,9.67,977637.0
600026.SH,20260819,533200,18.3,9757560.0
600027.SH,20260819,693100,4.52,3132812.0
600028.SH,20260819,974300,5.07,4939701.0
600029.SH,20260819,738900,5.0,3694500.0
600030.SH,20260819,834900,27.29,22784421.0
600031.SH,20260819,251800,18.98,4779164.0
600032.SH,20260819,116000,6.88,798080.0
600033.SH,20260819,42900,3.52,151008.0
600035.SH,20260819,42600,3.37,143562.0
600036.SH,20260819,749100,38.55,28877805.0
600037.SH,20260819,131900,6.88,907472.0
600038.SH,20260819,17300,26.31,455163.0
600039.SH,20260819,55200,8.49,468648.0
600048.SH,20260819,358500,5.25,1882125.0
600050.SH,20260819,8909700,4.18,37242546.0
600051.SH,20260819,27300,6.37,173901.0
600052.SH,20260819,56300,3.91,220133.0
600053.SH,20260819,5600,7.09,39704.0
600054.SH,20260819,5400,11.13,60102.0
600055.SH,20260819,14100,11.22,158202.0
600056.SH,20260819,112900,9.34,1054486.0
600057.SH,20260819,98300,6.3,619290.0
600058.SH,20260819,40800,10.69,436152.0
600059.SH,20260819,375900,8.18,3074862.0
600060.SH,20260819,24100,26.14,629974.0
600061.SH,20260819,86300,6.26,540238.0
600062.SH,20260819,17400,15.92,277008.0
600063.SH,20260819,548900,5.98,3282422.0
600064.SH,20260819,31400,7.6,238640.0
600066.SH,20260819,34300,29.69,1018367.0
600067.SH,20260819,154000,2.78,428120.0
600071.SH,20260819,15300,16.13,246789.0
600072.SH,20260819,44900,8.81,395569.0
600073.SH,20260819,100100,5.4,540540.0
600075.SH,20260819,36000,4.54,163440.0
600076.SH,20260819,343500,3.1,1064850.0
600078.SH,20260819,371657,11.09,4121676.0
600079.SH,20260819,10600,17.92,189952.0
600080.SH,20260819,20700,4.76,98532.0
600081.SH,20260819,5300,10.25,54325.0
600082.SH,20260819,6500,2.81,18265.0
600084.SH,20260819,6200,4.09,25358.0
600085.SH,20260819,12500,24.21,302625.0
600088.SH,20260819,10600,11.51,122006.0
600089.SH,20260819,432500,20.65,8931125.0
600094.SH,20260819,102300,4.01,410223.0
600095.SH,20260819,61400,7.85,481990.0
600096.SH,20260819,380800,30.65,11671520.0
600097.SH,20260819,102300,8.74,894102.0
600098.SH,20260819,47800,6.22,297316.0
600099.SH,20260819,14200,9.05,128510.0
600100.SH,20260819,70200,6.84,480168.0
600101.SH,20260819,16900,7.96,134524.0
600103.SH,20260819,441600,2.97,1311552.0
