ts_code,trade_date,vol,price,amount
600000.SH,20260708,125100,8.85,1107135.0
600004.SH,20260708,3700,7.46,27602.0
600006.SH,20260708,37100,5.26,195146.0
600007.SH,20260708,5200,19.45,101140.0
600008.SH,20260708,116600,2.77,322982.0
600009.SH,20260708,24400,22.77,555588.0
600010.SH,20260708,3334728,2.21,7369749.0
600011.SH,20260708,420400,6.76,2841904.0
600012.SH,20260708,23300,16.83,392139.0
600015.SH,20260708,186100,6.73,1252453.0
600016.SH,20260708,149389,3.3,492984.0
600017.SH,20260708,60600,2.6,157560.0
600018.SH,20260708,97700,5.0,488500.0
600019.SH,20260708,108100,5.56,601036.0
600020.SH,20260708,47300,3.77,178321.0
600021.SH,20260708,208700,13.97,2915539.0
600022.SH,20260708,340200,1.28,435456.0
600023.SH,20260708,160100,5.28,845328.0
600025.SH,20260708,90900,9.24,839916.0
600026.SH,20260708,315000,16.38,5159700.0
600027.SH,20260708,236190,4.44,1048684.0
600028.SH,20260708,2427100,4.8,11650080.0
600029.SH,20260708,2232400,5.05,11273620.0
600030.SH,20260708,904700,28.29,25593963.0
600031.SH,20260708,672100,19.21,12911041.0
600032.SH,20260708,103900,6.66,691974.0
600033.SH,20260708,25400,3.38,85852.0
600035.SH,20260708,3900,3.46,13494.0
600036.SH,20260708,274700,37.36,10262792.0
600037.SH,20260708,55400,6.24,345696.0
600038.SH,20260708,9100,25.16,228956.0
600039.SH,20260708,129900,8.56,1111944.0
600048.SH,20260708,584600,4.58,2677468.0
600050.SH,20260708,288900,4.04,1167156.0
600051.SH,20260708,3100,5.8,17980.0
600052.SH,20260708,47800,3.69,176382.0
600053.SH,20260708,2000,8.14,16280.0
600054.SH,20260708,280700,11.17,3135419.0
600055.SH,20260708,7300,10.43,76139.0
600056.SH,20260708,51500,9.01,464015.0
600057.SH,20260708,23100,5.83,134673.0
600058.SH,20260708,46300,10.42,482446.0
600059.SH,20260708,12400,7.6,94240.0
600060.SH,20260708,9500,27.58,262010.0
600061.SH,20260708,145300,6.5,944450.0
600062.SH,20260708,6300,16.62,104706.0
600063.SH,20260708,262200,6.63,1738386.0
600064.SH,20260708,17600,7.35,129360.0
600066.SH,20260708,21500,28.91,621565.0
