ts_code,trade_date,open,high,low,close,vol,amount,pct_chg
000001.SZ,20260323,10.68,10.68,10.43,10.45,1580088.33,1666328.348,-2.9712
000002.SZ,20260323,4.25,4.26,4.01,4.02,2120647.92,875914.657,-7.3733
000004.SZ,20260323,5.0,5.15,5.0,5.0,84241.0,42204.882,-4.943
000006.SZ,20260323,8.55,8.59,8.0,8.12,351661.4,292416.49,-7.5171
000007.SZ,20260323,13.89,13.89,13.06,13.2,90381.04,121249.25,-5.8488
000008.SZ,20260323,2.73,2.73,2.54,2.57,629873.34,166160.724,-6.8841
000009.SZ,20260323,8.81,8.89,8.5,8.57,362402.53,313564.797,-3.5996
000010.SZ,20260323,4.48,4.57,4.25,4.31,599980.23,262205.611,-6.5076
000011.SZ,20260323,8.65,8.65,8.04,8.12,102220.24,85119.711,-6.8807
000012.SZ,20260323,4.51,4.54,4.35,4.38,453527.01,201618.739,-3.7363
000014.SZ,20260323,14.38,15.1,14.3,14.39,179776.61,263663.0,-1.1676
000016.SZ,20260323,3.13,3.15,2.99,3.01,384405.38,118084.239,-6.2305
000017.SZ,20260323,6.66,6.71,6.33,6.38,111428.5,72629.383,-5.8997
000019.SZ,20260323,7.33,7.4,6.86,6.92,298200.59,210825.11,-7.1141
000020.SZ,20260323,25.66,25.66,21.0,21.0,466003.67,1003657.223,-9.9871
000021.SZ,20260323,29.21,29.99,28.17,28.46,990322.73,2872876.283,-6.6579
000025.SZ,20260323,15.99,15.99,15.2,15.34,74585.7,116017.482,-4.8387
000026.SZ,20260323,13.5,13.73,13.03,13.16,50553.5,67575.018,-5.5276
000027.SZ,20260323,7.1,7.25,6.93,7.0,709591.06,502136.137,-2.7778
000028.SZ,20260323,25.67,25.67,24.24,24.47,87331.9,216344.067,-5.5941
000029.SZ,20260323,19.45,19.45,17.7,18.6,76606.25,144410.725,-5.2953
000030.SZ,20260323,4.95,4.96,4.64,4.69,172235.5,82390.948,-6.3872
000031.SZ,20260323,2.93,2.94,2.77,2.79,357670.53,102099.374,-6.0606
000032.SZ,20260323,17.8,18.4,17.05,17.18,352156.5,619228.797,-5.2399
000034.SZ,20260323,34.7,35.16,32.81,33.02,228562.43,773740.148,-7.2732
000035.SZ,20260323,6.85,7.03,6.71,6.78,808605.16,554905.497,-2.446
000036.SZ,20260323,4.76,4.76,4.47,4.51,592619.83,271431.424,-6.4315
000037.SZ,20260323,10.28,10.59,9.96,10.09,495032.82,504899.733,-2.9808
000039.SZ,20260323,10.66,10.78,10.28,10.55,678051.45,709217.708,-1.7691
000042.SZ,20260323,8.84,8.84,8.39,8.41,123807.28,106554.483,-5.8231
000045.SZ,20260323,13.35,13.57,12.6,12.73,291914.71,379826.749,-6.3971
000048.SZ,20260323,20.21,20.21,19.1,19.4,177439.93,345357.897,-4.9486
000049.SZ,20260323,27.38,27.7,26.54,26.61,174591.49,472501.082,-4.1081
000050.SZ,20260323,8.14,8.24,7.69,7.8,483573.52,383569.073,-6.9212
000055.SZ,20260323,3.53,3.55,3.37,3.38,133971.33,46401.247,-5.8496
000056.SZ,20260323,1.83,1.86,1.76,1.77,479428.62,86222.927,-4.8387
000058.SZ,20260323,8.15,8.16,7.74,7.81,105120.09,83518.851,-5.4479
000059.SZ,20260323,5.44,5.5,5.22,5.26,520124.35,277966.634,-5.5655
000060.SZ,20260323,6.0,6.1,5.71,5.78,1640638.92,969814.45,-6.1688
000061.SZ,20260323,8.46,8.46,7.96,8.05,144317.99,117776.841,-5.0708
000062.SZ,20260323,25.2,26.98,25.2,26.2,374462.02,984309.624,1.8267
000063.SZ,20260323,33.57,33.64,31.9,32.05,1106402.88,3625221.742,-6.478
000065.SZ,20260323,12.5,13.66,12.5,12.93,641159.79,849236.772,2.5377
000066.SZ,20260323,15.18,15.24,14.26,14.34,1021992.0,1512586.06,-8.4291
000068.SZ,20260323,3.29,3.32,3.13,3.15,181240.99,58660.584,-6.25
000069.SZ,20260323,2.27,2.27,2.13,2.15,878506.06,192232.007,-6.1135
000070.SZ,20260323,14.28,14.43,13.4,13.6,678812.1,948031.664,-7.1038
000078.SZ,20260323,2.98,3.03,2.86,2.89,675560.62,198542.095,-5.2459
000088.SZ,20260323,4.63,4.65,4.36,4.38,823478.36,368765.459,-5.8065
000089.SZ,20260323,6.92,6.92,6.49,6.56,303451.76,202293.149,-5.4755
000090.SZ,20260323,3.71,3.72,3.49,3.5,383973.32,137851.621,-6.6667
000096.SZ,20260323,10.28,10.45,10.05,10.26,157825.0,162060.062,0.9843
000099.SZ,20260323,18.27,18.27,17.0,17.19,185953.97,328112.944,-8.0749
000100.SZ,20260323,4.34,4.35,4.18,4.2,5477965.54,2331363.737,-5.1919
000151.SZ,20260323,11.97,11.97,10.94,11.05,113385.88,128807.089,-9.0535
000153.SZ,20260323,6.18,6.19,5.83,5.87,122449.76,73543.306,-6.5287
000155.SZ,20260323,13.6,14.02,13.33,13.44,519508.98,709456.305,-2.3256
000156.SZ,20260323,7.56,7.58,6.93,7.04,346503.43,249968.982,-8.5714
000157.SZ,20260323,8.34,8.43,8.04,8.11,1030702.31,845451.221,-4.7004
000158.SZ,20260323,18.0,18.0,16.81,16.92,465695.28,815146.334,-8.392
000159.SZ,20260323,6.32,6.44,6.15,6.22,229235.74,144722.736,-2.3548
000166.SZ,20260323,4.84,4.85,4.63,4.67,1329904.33,628565.296,-4.499
000301.SZ,20260323,10.3,10.64,10.16,10.22,339332.06,351746.7,-4.0376
000333.SZ,20260323,73.95,73.97,72.35,73.37,462008.0,3377621.418,-2.3296
000338.SZ,20260323,22.73,23.1,22.33,22.54,1151666.32,2621067.636,-3.5103
000400.SZ,20260323,27.88,29.08,27.59,28.17,362809.09,1028700.455,-1.1579
000401.SZ,20260323,5.06,5.07,4.87,5.0,374383.44,186573.888,-1.7682
000402.SZ,20260323,2.64,2.64,2.46,2.47,278598.57,70818.064,-7.1429
000403.SZ,20260323,13.52,13.52,12.83,12.95,154645.7,203470.519,-5.1977
000404.SZ,20260323,6.8,6.85,6.43,6.48,208665.8,137962.558,-5.9507
000407.SZ,20260323,4.94,4.98,4.69,4.69,469000.0,225653.771,-6.3872
000408.SZ,20260323,71.2,73.91,70.0,70.55,290018.9,2074406.334,-3.197
000409.SZ,20260323,10.15,10.19,9.72,9.73,141036.61,140078.864,-6.5322
000410.SZ,20260323,6.55,6.64,6.35,6.41,258104.79,167558.934,-3.8981
000411.SZ,20260323,10.72,10.85,10.22,10.29,71498.61,75200.444,-6.1987
000415.SZ,20260323,3.95,4.08,3.87,3.9,1217065.88,482823.021,-3.7037
000417.SZ,20260323,6.73,6.76,6.36,6.38,239166.4,156738.893,-6.8613
000419.SZ,20260323,5.84,5.84,5.39,5.47,123802.5,69052.472,-7.2881
000420.SZ,20260323,4.33,4.57,4.28,4.37,1807147.87,802803.431,-2.0179
000421.SZ,20260323,6.65,6.66,6.31,6.35,150315.0,97678.895,-5.3651
000422.SZ,20260323,15.6,17.39,15.46,17.05,1438840.56,2421561.128,7.8431
000423.SZ,20260323,56.02,56.55,54.6,54.92,134988.43,749012.764,-1.9636
000425.SZ,20260323,10.2,10.34,9.99,10.06,1142066.01,1154153.102,-3.3622
