ts_code,trade_date,up_limit,down_limit
000001.SZ,20260901,12.89,10.55
000002.SZ,20260901,3.45,2.83
000006.SZ,20260901,7.9,6.46
000007.SZ,20260901,14.15,11.57
000008.SZ,20260901,2.78,2.28
000009.SZ,20260901,7.78,6.36
000010.SZ,20260901,1.85,1.51
000011.SZ,20260901,11.08,9.06
000012.SZ,20260901,4.1,3.36
000014.SZ,20260901,11.92,9.76
000016.SZ,20260901,2.71,2.21
000017.SZ,20260901,12.33,10.09
000019.SZ,20260901,7.92,6.48
000020.SZ,20260901,13.95,11.41
000021.SZ,20260901,41.51,33.97
000025.SZ,20260901,17.38,14.22
000026.SZ,20260901,22.34,18.28
000027.SZ,20260901,7.0,5.72
000028.SZ,20260901,21.9,17.92
000029.SZ,20260901,24.3,19.88
000030.SZ,20260901,4.43,3.63
000031.SZ,20260901,2.42,1.98
000032.SZ,20260901,16.27,13.31
000034.SZ,20260901,26.62,21.78
000035.SZ,20260901,5.28,4.32
000036.SZ,20260901,4.46,3.65
000037.SZ,20260901,10.62,8.69
000039.SZ,20260901,9.98,8.16
000042.SZ,20260901,9.52,7.79
000045.SZ,20260901,12.22,10.0
000048.SZ,20260901,25.23,20.65
000049.SZ,20260901,25.81,21.11
000050.SZ,20260901,7.43,6.08
000055.SZ,20260901,3.97,3.25
000056.SZ,20260901,2.39,1.95
000058.SZ,20260901,7.68,6.28
000059.SZ,20260901,6.36,5.2
000060.SZ,20260901,7.54,6.17
000061.SZ,20260901,6.85,5.61
000062.SZ,20260901,27.01,22.1
000063.SZ,20260901,37.6,30.76
000065.SZ,20260901,11.04,9.04
000066.SZ,20260901,16.05,13.13
000068.SZ,20260901,3.53,2.89
000069.SZ,20260901,1.99,1.63
000070.SZ,20260901,17.33,14.18
000078.SZ,20260901,1.6,1.31
000088.SZ,20260901,4.99,4.09
000089.SZ,20260901,7.18,5.88
000090.SZ,20260901,3.84,3.14
000096.SZ,20260901,9.05,7.41
000099.SZ,20260901,15.1,12.36
000100.SZ,20260901,5.6,4.58
000151.SZ,20260901,11.19,9.15
000153.SZ,20260901,6.96,5.7
000155.SZ,20260901,13.82,11.3
000156.SZ,20260901,7.83,6.41
000157.SZ,20260901,7.36,6.02
000158.SZ,20260901,13.88,11.36
000159.SZ,20260901,6.58,5.38
000166.SZ,20260901,5.03,4.11
000301.SZ,20260901,16.06,13.14
000333.SZ,20260901,96.5,78.96
000338.SZ,20260901,29.89,24.45
000400.SZ,20260901,23.74,19.42
000401.SZ,20260901,3.94,3.22
000402.SZ,20260901,2.87,2.35
000403.SZ,20260901,11.46,9.38
000404.SZ,20260901,7.79,6.37
000407.SZ,20260901,4.69,3.83
000408.SZ,20260901,86.23,70.55
000409.SZ,20260901,9.75,7.97
000410.SZ,20260901,5.74,4.7
000411.SZ,20260901,10.8,8.84
000415.SZ,20260901,4.88,4.0
000417.SZ,20260901,6.35,5.19
000419.SZ,20260901,5.51,4.51
000420.SZ,20260901,4.1,3.36
000421.SZ,20260901,6.4,5.24
000422.SZ,20260901,14.28,11.68
000423.SZ,20260901,52.35,42.83
000425.SZ,20260901,8.68,7.1
000426.SZ,20260901,43.84,35.87
000428.SZ,20260901,4.94,4.04
000429.SZ,20260901,14.55,11.91
000430.SZ,20260901,7.69,6.29
000488.SZ,20260901,2.1,1.72
000498.SZ,20260901,5.42,4.44
000501.SZ,20260901,7.87,6.44
000503.SZ,20260901,7.71,6.31
000504.SZ,20260901,9.02,7.38
000505.SZ,20260901,7.74,6.34
000506.SZ,20260901,22.33,18.27
000507.SZ,20260901,5.6,4.58
000509.SZ,20260901,3.83,3.13
000510.SZ,20260901,19.66,16.08
000513.SZ,20260901,29.05,23.77
000514.SZ,20260901,4.8,3.92
000516.SZ,20260901,4.52,3.7
000517.SZ,20260901,2.43,1.99
000518.SZ,20260901,4.31,3.53
000519.SZ,20260901,15.84,12.96
000520.SZ,20260901,4.61,3.77
000521.SZ,20260901,5.31,4.35
000523.SZ,20260901,3.71,3.03
000524.SZ,20260901,11.32,9.26
000525.SZ,20260901,5.24,4.28
000526.SZ,20260901,39.84,32.6
000528.SZ,20260901,8.61,7.05
000529.SZ,20260901,5.57,4.55
000530.SZ,20260901,5.73,4.69
000531.SZ,20260901,6.18,5.06
000532.SZ,20260901,12.45,10.19
000533.SZ,20260901,12.9,10.56
000534.SZ,20260901,26.1,21.36
000536.SZ,20260901,3.96,3.24
000537.SZ,20260901,8.21,6.71
000538.SZ,20260901,55.43,45.35
000539.SZ,20260901,5.68,4.64
000541.SZ,20260901,5.45,4.46
000543.SZ,20260901,7.98,6.53
000544.SZ,20260901,8.07,6.61
000545.SZ,20260901,2.66,2.18
000546.SZ,20260901,5.3,4.34
000547.SZ,20260901,15.64,12.8
000548.SZ,20260901,5.05,4.13
000550.SZ,20260901,17.82,14.58
000551.SZ,20260901,13.93,11.39
000552.SZ,20260901,3.03,2.48
000553.SZ,20260901,6.19,5.07
000554.SZ,20260901,7.35,6.01
000555.SZ,20260901,11.95,9.77
000557.SZ,20260901,4.09,3.35
000558.SZ,20260901,4.1,3.36
000559.SZ,20260901,12.35,10.11
000560.SZ,20260901,3.19,2.61
000561.SZ,20260901,8.62,7.06
000563.SZ,20260901,3.33,2.73
000564.SZ,20260901,1.66,1.36
000565.SZ,20260901,7.13,5.83
000566.SZ,20260901,5.45,4.46
000567.SZ,20260901,7.57,6.19
000568.SZ,20260901,84.7,69.3
000570.SZ,20260901,5.75,4.71
000571.SZ,20260901,6.78,5.54
000572.SZ,20260901,4.24,3.47
000573.SZ,20260901,4.26,3.48
000576.SZ,20260901,9.08,7.43
000581.SZ,20260901,19.89,16.27
000582.SZ,20260901,12.35,10.11
000586.SZ,20260901,15.07,12.33
000589.SZ,20260901,4.86,3.98
000590.SZ,20260901,10.36,8.48
000591.SZ,20260901,4.71,3.85
000592.SZ,20260901,7.37,6.03
000593.SZ,20260901,24.87,20.35
000595.SZ,20260901,6.39,5.23
000596.SZ,20260901,100.88,82.54
000597.SZ,20260901,5.39,4.41
000598.SZ,20260901,8.09,6.62
000599.SZ,20260901,5.3,4.34
000600.SZ,20260901,8.33,6.81
000601.SZ,20260901,6.73,5.51
000603.SZ,20260901,40.56,33.18
000605.SZ,20260901,6.66,5.45
000607.SZ,20260901,4.21,3.45
000608.SZ,20260901,8.01,6.55
000609.SZ,20260901,10.76,8.8
000610.SZ,20260901,7.43,6.08
