ts_code,trade_date,vol,price,amount
600000.SH,20260901,289100,9.13,2639483.0
600004.SH,20260901,14900,7.68,114432.0
600006.SH,20260901,22000,5.35,117700.0
600007.SH,20260901,19200,18.79,360768.0
600008.SH,20260901,322499,2.78,896547.0
600009.SH,20260901,43000,23.28,1001040.0
600010.SH,20260901,1740400,2.25,3915900.0
600011.SH,20260901,266000,6.68,1776880.0
600012.SH,20260901,18900,16.63,314307.0
600015.SH,20260901,1994700,6.2,12367140.0
600016.SH,20260901,1463700,3.51,5137587.0
600017.SH,20260901,147100,2.84,417764.0
600018.SH,20260901,332600,5.26,1749476.0
600019.SH,20260901,107000,5.8,620600.0
600020.SH,20260901,44600,3.9,173940.0
600021.SH,20260901,135100,13.35,1803585.0
600022.SH,20260901,238700,1.34,319858.0
600023.SH,20260901,92100,4.88,449448.0
600025.SH,20260901,17800,9.57,170346.0
600026.SH,20260901,190252,18.96,3607178.0
600027.SH,20260901,444500,4.59,2040255.0
600028.SH,20260901,513500,5.45,2798575.0
600029.SH,20260901,148000,5.0,740000.0
600030.SH,20260901,482100,27.69,13349349.0
600031.SH,20260901,374200,20.02,7491484.0
600032.SH,20260901,21400,6.78,145092.0
600033.SH,20260901,46400,3.52,163328.0
600035.SH,20260901,120200,3.66,439932.0
600036.SH,20260901,318000,40.04,12732720.0
600037.SH,20260901,202000,7.11,1436220.0
600038.SH,20260901,5300,27.54,145962.0
600039.SH,20260901,137100,9.07,1243497.0
600048.SH,20260901,8746500,4.9,42857850.0
600050.SH,20260901,265600,4.29,1139424.0
600051.SH,20260901,8800,6.45,56760.0
600052.SH,20260901,68300,3.95,269785.0
600053.SH,20260901,9500,7.75,73625.0
600054.SH,20260901,46600,11.33,527978.0
600055.SH,20260901,900,11.05,9945.0
600056.SH,20260901,60600,9.15,554490.0
600057.SH,20260901,71899,6.52999,469500.0
600058.SH,20260901,6700,9.89,66263.0
600059.SH,20260901,118100,8.15,962515.0
600060.SH,20260901,26400,27.89,736296.0
600061.SH,20260901,109500,6.51,712845.0
600062.SH,20260901,9900,16.02,158598.0
600063.SH,20260901,106000,5.88,623280.0
600064.SH,20260901,323900,7.61,2464879.0
600066.SH,20260901,43100,29.88,1287828.0
600067.SH,20260901,162400,2.9,470960.0
600071.SH,20260901,2600,16.23,42198.0
600072.SH,20260901,26500,8.7,230550.0
600073.SH,20260901,135100,5.67,766017.0
600075.SH,20260901,210500,4.82,1014610.0
600076.SH,20260901,63300,3.24,205092.0
600078.SH,20260901,125200,11.0,1377200.0
600079.SH,20260901,14900,18.59,276991.0
600080.SH,20260901,1100,4.88,5368.0
600081.SH,20260901,7200,10.42,75024.0
600082.SH,20260901,46400,2.93,135952.0
600084.SH,20260901,9700,4.27,41419.0
600085.SH,20260901,18100,23.81,430961.0
600088.SH,20260901,92300,11.81,1090063.0
600089.SH,20260901,247600,19.14,4739064.0
600094.SH,20260901,151800,3.88,588984.0
600095.SH,20260901,1111900,9.52,10585288.0
600096.SH,20260901,335000,31.2,10452000.0
600097.SH,20260901,29100,9.17,266847.0
600098.SH,20260901,377100,5.93,2236203.0
600099.SH,20260901,22000,9.49,208780.0
600100.SH,20260901,112800,7.02,791856.0
600101.SH,20260901,12500,7.84,98000.0
600103.SH,20260901,7588700,3.67,27850529.0
600104.SH,20260901,107400,10.35,1111590.0
600105.SH,20260901,283900,40.25,11426975.0
600106.SH,20260901,6600,4.4,29040.0
600107.SH,20260901,15600,6.2,96720.0
600108.SH,20260901,4343800,3.68,15985184.0
600109.SH,20260901,60700,8.69,527483.0
600110.SH,20260901,6743100,12.0,80917200.0
600111.SH,20260901,78100,40.45,3159145.0
600113.SH,20260901,6600,30.29,199914.0
600114.SH,20260901,57700,31.21,1800817.0
600115.SH,20260901,479000,3.48,1666920.0
600116.SH,20260901,110500,6.28,693940.0
