ts_code,trade_date,open,high,low,close,vol,amount,pct_chg
000001.SZ,20260605,10.83,11.03,10.83,10.98,1003503.34,1102446.143,1.4787
000002.SZ,20260605,3.25,3.37,3.23,3.25,1644370.75,540009.021,1.2461
000006.SZ,20260605,8.41,8.69,8.21,8.51,347372.09,294982.91,1.3095
000007.SZ,20260605,12.43,12.55,12.13,12.31,84727.01,104520.989,-1.1245
000008.SZ,20260605,2.57,2.6,2.56,2.59,213548.0,55119.84,0.7782
000009.SZ,20260605,7.15,7.34,7.02,7.19,256012.25,183708.863,1.4104
000010.SZ,20260605,2.1,2.26,2.1,2.26,227961.0,50637.368,5.1163
000011.SZ,20260605,7.19,7.6,7.19,7.58,63617.94,47083.921,4.9861
000012.SZ,20260605,4.16,4.54,4.07,4.38,1282677.42,558342.853,4.2857
000014.SZ,20260605,10.46,10.8,10.4,10.67,56923.42,60470.828,1.9102
000016.SZ,20260605,3.2,3.24,3.17,3.18,206801.4,66173.621,-0.9346
000017.SZ,20260605,5.24,5.41,5.21,5.32,92130.91,49089.439,1.3333
000019.SZ,20260605,6.37,6.46,6.36,6.42,80899.83,51929.884,0.627
000020.SZ,20260605,12.38,12.61,12.0,12.46,39953.0,49295.703,0.8907
000021.SZ,20260605,38.68,39.3,37.68,38.13,1362653.39,5246077.065,-3.9063
000025.SZ,20260605,14.95,15.75,14.95,15.28,83370.64,128542.979,0.2625
000026.SZ,20260605,21.36,23.25,21.01,22.56,199884.01,443437.634,4.6382
000027.SZ,20260605,7.77,7.93,7.25,7.29,942947.33,706929.206,-6.4185
000028.SZ,20260605,22.64,22.92,22.64,22.79,17190.5,39225.318,0.3965
000029.SZ,20260605,23.3,23.58,22.91,23.09,50542.0,117332.488,-1.4932
000030.SZ,20260605,4.5,4.58,4.49,4.52,74094.0,33541.291,0.2217
000031.SZ,20260605,2.53,2.82,2.53,2.65,1087541.79,292050.67,3.5156
000032.SZ,20260605,16.46,16.48,15.9,15.9,229121.6,368680.854,-2.8117
000034.SZ,20260605,24.7,25.29,23.99,24.44,370715.59,910994.693,-1.8474
000035.SZ,20260605,5.69,5.71,5.48,5.51,426149.13,236246.389,-3.1634
000036.SZ,20260605,5.1,5.19,5.03,5.11,243105.3,124208.985,0.0
000037.SZ,20260605,11.41,11.81,10.85,10.95,433038.0,483314.828,-4.4503
000039.SZ,20260605,10.12,10.23,9.77,9.87,331634.01,331583.872,-2.1804
000042.SZ,20260605,9.98,10.14,9.87,9.97,54307.0,54369.237,-0.2002
000045.SZ,20260605,11.2,11.79,11.18,11.54,89977.45,103817.105,2.1239
000048.SZ,20260605,14.43,14.66,13.87,14.1,174912.35,247306.146,-3.2258
000049.SZ,20260605,24.65,24.89,23.93,24.46,82444.72,200945.673,-0.6095
000050.SZ,20260605,8.13,9.06,8.06,8.61,1088008.83,945207.501,4.4903
000055.SZ,20260605,3.71,3.89,3.6,3.67,591141.82,219948.734,-1.3441
000056.SZ,20260605,1.79,1.84,1.76,1.84,539620.92,98099.697,5.1429
000058.SZ,20260605,7.0,7.18,6.99,7.07,89955.4,63792.685,1.0
000059.SZ,20260605,4.61,4.73,4.58,4.63,244759.99,114087.322,0.6522
000060.SZ,20260605,7.7,7.75,7.38,7.45,2718312.85,2048021.699,-4.4872
000061.SZ,20260605,6.23,6.32,6.18,6.21,138557.0,86556.339,-0.1608
000062.SZ,20260605,32.47,34.84,32.12,33.66,800150.51,2691001.813,2.7159
000063.SZ,20260605,37.58,41.3,37.05,39.13,4637053.94,18325624.374,3.6831
000065.SZ,20260605,12.71,12.98,12.24,12.4,273555.98,342726.446,-1.8211
000066.SZ,20260605,17.74,17.74,16.98,17.05,1707095.15,2950709.871,-5.0139
000068.SZ,20260605,3.25,3.56,3.24,3.56,909668.42,318261.178,9.8765
000069.SZ,20260605,1.9,1.99,1.9,1.93,585030.71,113979.528,1.0471
000070.SZ,20260605,18.54,20.38,18.54,19.92,1786816.47,3600229.53,7.5013
000078.SZ,20260605,1.69,1.77,1.64,1.77,1385367.99,241883.94,4.7337
000088.SZ,20260605,4.39,4.43,4.38,4.39,163984.49,72217.411,-0.2273
000089.SZ,20260605,6.53,6.65,6.53,6.58,76278.0,50230.121,0.7657
000090.SZ,20260605,3.61,3.83,3.49,3.51,729019.34,262490.402,-0.2841
000096.SZ,20260605,8.01,8.18,7.94,8.1,56668.0,45812.317,0.6211
000099.SZ,20260605,15.15,15.47,14.81,15.2,96182.05,145330.402,1.3333
000100.SZ,20260605,4.89,5.15,4.82,4.89,18851178.6,9394537.92,-0.6098
000151.SZ,20260605,14.1,14.25,13.67,13.91,182892.12,255006.811,-2.2488
000153.SZ,20260605,5.51,5.73,5.51,5.6,63619.6,35637.869,2.0036
000155.SZ,20260605,13.6,13.82,13.24,13.37,405830.22,547720.722,-1.6912
000156.SZ,20260605,6.67,6.79,6.66,6.7,84423.0,56842.935,0.2994
000157.SZ,20260605,7.37,7.59,7.36,7.52,1060948.34,796463.966,1.7591
000158.SZ,20260605,14.52,14.95,14.36,14.55,225738.71,329059.701,0.2757
000159.SZ,20260605,6.88,7.07,6.83,7.0,377307.57,263157.565,1.7442
000166.SZ,20260605,4.31,4.4,4.31,4.33,866751.62,377500.349,0.2315
000301.SZ,20260605,11.7,12.19,11.58,11.85,156008.89,185557.807,1.9793
000333.SZ,20260605,82.3,83.3,81.6,81.69,209494.37,1725517.859,-0.8857
000338.SZ,20260605,34.31,34.38,30.9,31.12,1523091.64,4859841.759,-7.7653
000400.SZ,20260605,24.09,24.09,23.01,23.19,315821.41,736217.441,-3.8158
000401.SZ,20260605,3.92,4.0,3.92,3.95,58527.5,23221.157,0.5089
000402.SZ,20260605,2.9,3.07,2.9,2.93,869538.38,256896.828,1.3841
000403.SZ,20260605,12.85,13.15,12.62,12.73,137504.84,176112.302,-0.8567
000404.SZ,20260605,8.04,8.33,7.97,8.22,181464.54,148776.3,1.9851
000407.SZ,20260605,4.19,4.22,4.13,4.18,160035.2,66895.981,-0.2387
000408.SZ,20260605,77.65,78.98,75.82,76.08,95135.03,734129.887,-2.0219
000409.SZ,20260605,9.47,9.59,9.35,9.55,60183.1,57100.016,0.9514
000410.SZ,20260605,5.2,5.38,5.17,5.27,238327.6,125904.989,0.5725
000411.SZ,20260605,11.69,11.86,11.36,11.39,135786.49,158067.326,-2.4829
000415.SZ,20260605,3.92,4.09,3.84,3.89,735820.0,290467.644,-0.7653
000417.SZ,20260605,7.75,7.89,7.46,7.5,581172.0,443212.623,-3.599
000419.SZ,20260605,5.03,5.16,5.02,5.11,70850.0,36172.459,1.7928
000420.SZ,20260605,4.36,4.58,4.34,4.48,1125503.85,507025.507,2.2831
000421.SZ,20260605,5.75,5.83,5.7,5.76,57537.0,33159.821,0.5236
000422.SZ,20260605,13.36,13.48,13.15,13.23,237234.85,316138.837,-0.6011
000423.SZ,20260605,48.59,50.22,48.5,49.6,73744.38,367288.124,2.0576
